,Open,High,Low,Close,Volume
2017-01-03,91.19613888411463,92.41300710634579,91.01899660361455,92.14344787597656,13217300
2017-01-04,92.23587818933727,92.60555777072484,91.99712067224218,92.49773406982422,6699600
2017-01-05,92.76729434905903,93.98416855949579,92.55164694487046,93.94566345214844,13265800
2017-01-06,93.29096700334931,93.60674046145544,92.9983036496483,93.08302307128906,8369300
2017-01-09,93.86865190117064,93.9610747457714,93.54518075899558,93.83014678955078,8839100
2017-01-10,93.61449198367828,93.89175461967777,93.40654206870303,93.76852416992188,8417900
2017-01-11,93.91480494125429,94.49243412196375,93.50661459370458,94.08424377441406,9402500
2017-01-12,94.57717963838134,94.83903545211061,93.83011141834862,93.8763198852539,9977600
2017-01-13,93.44504083641914,93.76851191081148,92.89821900800814,93.42963409423828,9820000
2017-01-17,94.58489703115333,94.68502323177883,93.95335572146865,94.40776062011719,7853300
2017-01-18,93.78390476280286,93.93023942126374,93.12156180438787,93.19857788085938,9064700
2017-01-19,92.79810834967843,92.86742694919798,92.07414999662224,92.55935668945312,11795600
2017-01-20,92.29746688205756,92.65944888663024,91.87387554500735,92.3744888305664,16953200
2017-01-23,92.68258079711578,93.86094997535213,92.43612576576176,93.29872131347656,13118400
2017-01-24,93.01373300110748,93.29099557941524,92.26667058972549,92.65945434570312,8395000
2017-01-25,91.86616996829957,92.11262492013873,91.3116448576741,91.49649047851562,11115100
2017-01-26,91.58122056146146,91.8507797782431,91.13451907310892,91.8045654296875,7827900
2017-01-27,91.95861340213223,92.28978786880833,91.8430863321846,92.13574981689453,7197800
2017-01-30,91.98938560598002,92.32825743785756,91.80454001483017,91.85845184326172,6569500
2017-01-31,91.90470371487079,92.7287882151547,91.84308849265587,92.49773406982422,13298500
2017-02-01,91.92578125,92.2576713801213,91.5244286196585,91.92578125,10975500
2017-02-02,92.56639848659779,92.72848352691841,91.84858994309323,91.8871841430664,6978600
2017-02-03,92.18819714147409,92.52008722933546,91.43951443941606,91.84858703613281,10275600
2017-02-06,92.43523973920512,92.72081578086765,91.94126432203868,92.40436553955078,8433800
2017-02-07,92.45067364749698,93.40003614621199,92.21140596163002,93.08358001708984,8418400
2017-02-08,93.71643631475509,94.3724965113363,93.70872218547233,94.3493423461914,15734200
2017-02-09,93.70868348243927,93.84760841593061,93.12980603830849,93.26101684570312,16890600
2017-02-10,92.70533605735834,93.35367626546245,92.70533605735834,93.20703125,7978500
2017-02-13,92.8133520206393,92.93684870434781,92.52777035604785,92.91368865966797,11536800
2017-02-14,92.80567093837688,92.8519851585197,91.71738392772,92.24223327636719,13210500
2017-02-15,91.66333824551225,92.01838246001365,91.57843572806112,91.81770324707031,8481000
2017-02-16,92.01839631104366,92.7825131944749,91.94121379864677,92.31941223144531,10005800
2017-02-17,93.09124979142454,93.16071228647878,92.72076548519038,92.86741638183594,7886400
2017-02-21,92.3734397947472,93.09124834237582,92.31169142989462,92.70532989501953,8703800
2017-02-22,93.23789975490804,93.25333390188287,92.30397192510512,92.85969543457031,8101500
2017-02-23,93.06039071671401,93.19160159888386,92.8751514778478,93.1375732421875,5330800
2017-02-24,93.66245194364006,94.27220409622696,93.59298941559082,94.17186737060547,11336000
2017-02-27,94.0174260995022,94.08689446427107,93.56976529098365,93.61607360839844,11039800
2017-02-28,93.77822354301843,94.22589055016252,93.63929260592718,93.96346282958984,8410500
2017-03-01,92.36574777545472,92.45081382052504,91.98681506559998,92.38894653320312,10717100
2017-03-02,92.03323586921624,92.1878982167526,91.73164016152708,92.05643463134766,8201200
2017-03-03,92.20333992844793,92.29613494873047,91.67747984688882,92.29613494873047,9515200
2017-03-06,92.11829498946544,92.11829498946544,91.65429618183681,91.85536193847656,4489200
2017-03-07,91.62337638620973,91.77803873551507,91.4455093745172,91.57697296142578,7080100
2017-03-08,90.71856829945406,91.21349481509422,90.65670690999114,91.08203125,11336300
2017-03-09,90.74177189817482,90.85004261048638,90.30097776229613,90.35511016845703,10575400
2017-03-10,90.58712936344264,90.72632785256145,90.23140120235925,90.67219543457031,9218500
2017-03-13,90.34740076361948,90.54846065865752,90.08446766242896,90.09993743896484,6993100
2017-03-14,90.30095963312552,90.74948856554728,90.25456212287105,90.532958984375,9869200
2017-03-15,90.91189099762211,91.89401495459937,90.81136108627337,91.6388168334961,14600500
2017-03-16,91.24437803649808,91.36811254702488,90.96598128779898,91.1747817993164,8018200
2017-03-17,91.33723271812663,91.83215925177915,91.27536542642264,91.7470932006836,7266800
2017-03-20,91.67749424732102,92.2033544114807,91.63882571613698,92.14148712158203,5497800
2017-03-21,92.06416185015884,93.03081619171871,92.0409571899699,92.9070816040039,12540700
2017-03-22,93.35559042793247,93.70358355557595,93.13132596123319,93.27825927734375,11661400
2017-03-23,93.44068679597453,93.58761425979158,92.84522435316843,93.14682006835938,6746500
2017-03-24,93.20869277777584,93.64948699478717,93.10816283354198,93.47935485839844,5819600
2017-03-27,94.21400894285436,94.32227376720053,93.71908234584606,93.90467834472656,6878500
2017-03-28,94.18304612920768,94.20624488438544,93.17772347158869,93.27825927734375,6811200
2017-03-29,93.52574307860489,93.86600139606328,93.47933965805018,93.83506774902344,6291000
2017-03-30,93.62624538245493,93.64170925141735,93.04625294655966,93.07718658447266,7042400
2017-03-31,93.01534056447791,93.42520103550696,92.9612081607569,93.34786987304688,5144800
2017-04-03,93.34399875304949,94.44444726137544,93.30525427184588,94.2894515991211,12996500
2017-04-04,94.05695560620957,94.22744194536347,93.73146771105573,93.77796936035156,6976700
2017-04-05,93.42925266686501,94.17321417017844,93.2742629041882,94.0647201538086,8555200
2017-04-06,93.95620817451507,94.08795595133078,93.3982356755853,93.92520904541016,6497000
2017-04-07,94.4211743337947,94.73891094263506,93.52997458456274,93.54547119140625,10270000
2017-04-10,93.87869606501053,94.25067963346682,93.77020208931042,93.97943878173828,5314500
2017-04-11,94.39017957859096,95.04889473953989,94.32818132727188,94.87065124511719,11297400
2017-04-12,94.94041235296062,95.4673857285854,94.76992009724681,95.38988494873047,11532500
2017-04-13,95.66886179940842,95.89360103144679,95.25038837421013,95.68436431884766,8396700
2017-04-17,95.67662246174727,95.74637198112083,95.21164734501468,95.38988494873047,8015000
2017-04-18,95.98661682971095,96.85457479801899,95.74638094461281,96.63758087158203,11529700
2017-04-19,96.17260159456191,96.22684859572908,95.86261619682969,96.11060333251953,7344000
2017-04-20,95.72314493564481,96.03313040420689,95.42866199237542,95.7386474609375,7932900
2017-04-21,95.95563551518663,96.28111759656032,95.69989706018684,95.7386474609375,9798500
2017-04-24,94.97141678075546,95.44414318434231,94.90166725749067,95.26589965820312,8066400
2017-04-25,94.70792152269063,94.90166164672341,94.06470289190672,94.11894989013672,8122300
2017-04-26,94.17320253819175,94.6536802031114,94.10345892734584,94.63818359375,5766200
2017-04-27,94.35140891941703,94.81638387944022,94.2196670980313,94.60714721679688,4978300
2017-04-28,94.23520109997449,94.88617103233628,94.19645662020802,94.81642150878906,8166300
2017-05-01,94.50187362495485,94.85133170599052,93.74082381370546,94.02816009521484,8795900
2017-05-02,93.94275948007433,94.57178655338643,93.91946305881498,94.50965881347656,6727800
2017-05-03,94.91348161211185,95.04549861359385,94.39317512992235,94.57178497314453,8932900
2017-05-04,93.9738484395812,94.13692935676414,93.7098084368834,94.10586547851562,9707200
2017-05-05,94.26115818794572,94.33105337982067,93.88063613164593,94.19126892089844,5605400
2017-05-08,94.05149439712879,94.07479082193882,93.6010771013741,93.6787338256836,8057800
2017-05-09,93.48454579318886,93.67869047653768,93.29816855612515,93.67092895507812,5536700
2017-05-10,93.89618512109053,94.0126672503169,93.3137507756445,93.562255859375,6517000
2017-05-11,93.18949527136498,93.63214513691082,93.11960599382915,93.562255859375,7479800
2017-05-12,93.97383823315957,94.34659288199911,93.95054180821063,94.26893615722656,7463900
2017-05-15,94.01263427734375,94.12912229054291,93.77189672827153,94.01263427734375,5173200
2017-05-16,94.05148117424292,94.65721183345573,94.05148117424292,94.36211395263672,6722700
2017-05-17,95.23188625362322,95.93857602921942,95.04550894158282,95.73666381835938,11236400
2017-05-18,96.10169344187325,96.24924541259834,95.66681090689002,95.84542083740234,8350500
2017-05-19,95.79884655626988,96.12500852077727,95.52704491918037,96.07064819335938,11277400
2017-05-22,95.83765110119501,95.95413325249561,95.72116302506473,95.80658721923828,4062900
2017-05-23,95.91529291983369,96.00071710071576,95.11541733960041,95.1620101928711,7901300
2017-05-24,95.36391620773833,95.72114188409924,95.16200398202882,95.69784545898438,7355200
2017-05-25,95.53472187611803,95.73663402414095,95.33281565292118,95.72886657714844,6464800
2017-05-26,95.94636622951306,96.09391225431848,95.71339009059814,95.89200592041016,2963800
