,Open,High,Low,Close,Volume
2017-01-03,2.5737226898961176,2.618997784897104,2.549099882997298,2.5876235961914062,97646400
2017-01-04,2.599538552226344,2.64620306410092,2.5961625198688916,2.6317076683044434,66513600
2017-01-05,2.629522379717021,2.681747699573626,2.627139432185468,2.6783716678619385,61372800
2017-01-06,2.683335886171674,2.7673328600676936,2.662883123092494,2.746284246444702,95798400
2017-01-09,2.7530359962617,2.787985294154314,2.7474760872791735,2.774085521697998,66172800
2017-01-10,2.772894377726428,2.816182862493663,2.758397843919644,2.789971113204956,66336000
2017-01-11,2.79195718291606,2.813403260394355,2.7510505149569675,2.8114168643951416,94104000
2017-01-12,2.7836168304098527,2.8054592305821817,2.721661551798779,2.797119140625,80517600
2017-01-13,2.8062543794933537,2.842791930225435,2.805459457503437,2.8292884826660156,58612800
2017-01-17,2.8038719665150644,2.8197572275321763,2.7784540035846192,2.802680492401123,55531200
2017-01-18,2.815785642197506,2.8273026925489693,2.793148320695716,2.8217430114746094,49329600
2017-01-19,2.829685530043849,2.8610606282638686,2.7983104318238285,2.814196825027466,59731200
2017-01-20,2.8515294932127007,2.8733721224892124,2.81181429961656,2.8324663639068604,56846400
2017-01-23,2.823728734690283,2.8515294148941077,2.786793723830531,2.838819980621338,55250400
2017-01-24,2.8543084009836965,2.910306535003856,2.842394117128716,2.8979954719543457,51691200
2017-01-25,2.950419415260997,2.9869567370746797,2.9440645846402864,2.982588529586792,56148000
2017-01-26,2.996090985323741,3.012771166633337,2.979014252019795,2.9948995113372803,50856000
2017-01-27,3.0103884706851085,3.019126022407869,2.9817937765260094,3.0091969966888428,33249600
2017-01-30,2.977425250778461,2.9790141857256174,2.8904496969562006,2.940887928009033,75043200
2017-01-31,2.91070464222691,2.9246044158935547,2.8709894448905664,2.9246044158935547,59616000
2017-02-01,2.9817935617681766,2.999268663955087,2.9420792797558417,2.980205535888672,72511200
2017-02-02,2.965113045285488,3.000460027579547,2.9404902367929675,2.9726593494415283,57895200
2017-02-03,2.9845738833187907,3.0084029081448596,2.975439779827793,2.998473882675171,48192000
2017-02-06,2.98377991906715,3.011183136902248,2.9758361537656746,3.009594202041626,41707200
2017-02-07,3.0254806924105924,3.0616207833365414,3.0207150235715656,3.040572166442871,46634400
2017-02-08,3.0298491686961366,3.0695643639805836,3.013168986657053,3.057649850845337,36967200
2017-02-09,3.065989472191635,3.1108671087673256,3.061223804017842,3.089421033859253,51525600
2017-02-10,3.110867450839311,3.1335047748422378,3.094981055261655,3.1200015544891357,47872800
2017-02-13,3.1493912011405754,3.186325986098118,3.1446253051458326,3.1748080253601074,42988800
2017-02-14,3.176794127222894,3.205785370754213,3.1470079617649085,3.2045938968658447,62664000
2017-02-15,3.2006234135294713,3.266152892022351,3.1930771086157423,3.259798288345337,73564800
2017-02-16,3.267740889408191,3.2872014795136595,3.233586286851977,3.2570178508758545,63950400
2017-02-17,3.2435155474164308,3.30030770512817,3.2415291513115996,3.297924757003784,51607200
2017-02-21,3.3209592912190744,3.355113664068311,3.313412986914148,3.3503479957580566,66729600
2017-02-22,3.3400226394789496,3.3590857684793862,3.322547309185402,3.350745677947998,43056000
2017-02-23,3.3654395438540816,3.3658370048537978,3.2733015393075733,3.3146047592163086,62676000
2017-02-24,3.2669466653823065,3.3324761390686035,3.264563717584519,3.3324761390686035,50731200
2017-02-27,3.3150018635539285,3.3443905675768195,3.29673274905915,3.342405080795288,52437600
2017-02-28,3.3428018779063042,3.3459797477917546,3.2860099524770257,3.3161935806274414,41904000
2017-03-01,3.3741767747121325,3.439309013874812,3.3582906077573638,3.4234235286712646,63254400
2017-03-02,3.4218339930263215,3.4218339930263215,3.358290018115394,3.369410514831543,42919200
2017-03-03,3.3614688186497212,3.3916513117752074,3.3356533970396582,3.386885643005371,34646400
2017-03-06,3.3503483438173194,3.3821197721868783,3.324533831016621,3.3634541034698486,38774400
2017-03-07,3.3420079668668934,3.3916512773209737,3.3308874671824302,3.346773862838745,35428800
2017-03-08,3.3551139954335696,3.3964172157030803,3.343596943608782,3.363851547241211,38652000
2017-03-09,3.3630567173555854,3.3864891916519326,3.318973314110105,3.3741772174835205,44172000
2017-03-10,3.4174664236981878,3.4297772601329406,3.372191324610158,3.41111159324646,51456000
2017-03-13,3.407934887001835,3.434146631196166,3.4047570172497603,3.430968761444092,33883200
2017-03-14,3.407538112900161,3.4127012432863846,3.364645952617706,3.405552625656128,53020800
2017-03-15,3.4289838344147525,3.491732905828926,3.3936377565088276,3.4651246070861816,63813600
2017-03-16,3.488953524664003,3.488953524664003,3.4381178315478866,3.4631381034851074,38875200
2017-03-17,3.471081612327274,3.4849816117838506,3.4528124962118976,3.4547979831695557,35320800
2017-03-20,3.4547981201432925,3.4897476460429817,3.4393094123559083,3.4651246070861816,36696000
2017-03-21,3.503647417890767,3.5147679178449738,3.302690314212308,3.3106329441070557,93568800
2017-03-22,3.3126192803777745,3.384900142646466,3.297130572873861,3.3757660388946533,71373600
2017-03-23,3.3634536285250425,3.3900630595787384,3.332873451237146,3.3487589359283447,59064000
2017-03-24,3.380532161887332,3.4198498975377802,3.331285172566537,3.3670287132263184,51686400
2017-03-27,3.298321766253838,3.402374047677287,3.2736978208409653,3.384899854660034,75259200
2017-03-28,3.384502451859466,3.477832833298386,3.3634538367834796,3.448444128036499,84000000
2017-03-29,3.4516211349760577,3.4988817255231774,3.443678505134725,3.4941158294677734,48170400
2017-03-30,3.4929243797942378,3.5231080096047434,3.481407327831096,3.5115909576416016,52927200
2017-03-31,3.4961017446394353,3.5314475901865903,3.484583785338999,3.5032503604888916,54146400
2017-04-03,3.5135758267300217,3.5378023094193747,3.440103729289778,3.495704174041748,64521600
2017-04-04,3.465124607029773,3.514370457692138,3.4627416589854656,3.5115909576416016,32424000
2017-04-05,3.5286680816716323,3.5894316688546772,3.4508275326339763,3.4714784622192383,73360800
2017-04-06,3.4833930041037675,3.50325105705208,3.4492386256155587,3.4742588996887207,61651200
2017-04-07,3.471875065616147,3.501661228436465,3.432557339783343,3.4702861309051514,41575200
2017-04-10,3.4822015300168867,3.5159595837277697,3.4444727292680355,3.4742588996887207,48376800
2017-04-11,3.460755241555981,3.478230572523607,3.3531285279759384,3.430572748184204,85346400
2017-04-12,3.4266007560454343,3.4337493726561545,3.3749710502998367,3.3852975368499756,68095200
2017-04-13,3.3717947300533586,3.4301758297605276,3.3432000309266354,3.3451855182647705,61370400
2017-04-17,3.3733826669853815,3.4289833407628594,3.369411011733104,3.424614906311035,36333600
2017-04-18,3.392842902080155,3.442487123741964,3.3864892070869184,3.414686441421509,50755200
2017-04-19,3.4540043945323995,3.4877624492188803,3.4123037092882123,3.4266011714935303,57568800
2017-04-20,3.468301226178402,3.5346247131197552,3.452414831698977,3.5096042156219482,82492800
2017-04-21,3.5211228240056553,3.525491259460282,3.483790574116711,3.508017063140869,54026400
2017-04-24,3.6239831865638785,3.645826723170785,3.60849425315647,3.6355011463165283,60072000
2017-04-25,3.671641063581326,3.734391265623387,3.663300973424067,3.7161221504211426,64113600
2017-04-26,3.7196962557551623,3.7463056877272463,3.6918955771466635,3.6998391151428223,87660000
2017-04-27,3.7276388045392435,3.764971273439006,3.718504701854439,3.764573812484741,57676800
2017-04-28,3.810246297918022,3.814614505334649,3.7669569124634346,3.786020040512085,68500800
2017-05-01,3.8209684507269004,3.900795593408037,3.816202556193548,3.8813347816467285,64634400
2017-05-02,3.9003991401423335,3.909930932226795,3.8706129716296847,3.9043710231781006,60412800
2017-05-03,3.8805410754628613,3.880938763622897,3.8344719700028116,3.8658461570739746,73586400
2017-05-04,3.8678331895152276,3.8857046155688737,3.8301032598995666,3.8698184490203857,72607200
2017-05-05,3.8976197380551842,3.911916971206665,3.8559188308204995,3.911916971206665,54506400
2017-05-08,3.917874315767782,3.9369374457860276,3.8940452896197577,3.9353485107421875,61267200
2017-05-09,3.954014225111565,4.0044524569132625,3.945277355276701,3.978638172149658,75717600
2017-05-10,3.983006052478398,3.9885659609165325,3.942894083279713,3.9849913120269775,56193600
2017-05-11,3.9528222755875646,3.9774462210789086,3.8972218266268692,3.9754600524902344,62433600
2017-05-12,3.9806230006859633,4.00365801025819,3.9702976514996284,4.001275062561035,58538400
2017-05-15,4.005246282862498,4.045358707985431,3.9949204785390764,4.038606643676758,69340800
2017-05-16,4.067201256744952,4.0898385778054,4.03463536583357,4.089442253112793,77066400
2017-05-17,3.993331757863758,4.014381510365604,3.7749006932072593,3.7800629138946533,140236800
2017-05-18,3.7745032626113786,3.913108298333132,3.7582205421741763,3.8757760524749756,120384000
2017-05-19,3.913505072515873,3.973077408711678,3.9103281115325306,3.922640085220337,72844800
2017-05-22,3.9500437546812504,4.029076008517542,3.9456746374556326,4.024310111999512,65354400
2017-05-23,4.057272869344183,4.058860895012898,4.004054011408618,4.034237861633301,68858400
2017-05-24,4.067996580300479,4.09460487742776,4.03622379013792,4.089838981628418,64941600
2017-05-25,4.134716612242007,4.2240750982868525,4.108901423394854,4.197465896606445,87504000
2017-05-26,4.194288914063534,4.219705960107572,4.178402748972656,4.215337753295898,54856800
2017-05-30,4.205012665569709,4.23956472827982,4.20064354901355,4.224075794219971,55192800
2017-05-31,4.262598285093862,4.271733296268416,4.154573903237322,4.218912124633789,96902400
2017-06-01,4.243932571531088,4.27292472300064,4.191906319566515,4.269350528717041,74092800
2017-06-02,4.311448177493812,4.418281782250865,4.292782282354474,4.415103912353516,83244000
