,equity
2018-11-08,97737.1369024788
2018-11-09,96492.85014918521
2018-11-12,94033.50078794503
2018-11-13,93901.22162559854
2018-11-14,92979.63997682044
2018-11-15,94988.8180025037
2018-11-16,94464.18626776889
2018-11-19,91268.24412865937
2018-11-20,88965.11584133384
2018-11-21,89075.70202140215
2018-11-23,88813.02543583323
2018-11-26,89461.42873207922
2018-11-27,89565.6926192003
2018-11-28,91941.75140042978
2018-11-29,91621.64562464302
2018-11-30,92202.2007414175
2018-12-03,93734.43949056968
2018-12-04,91597.41077787228
2018-12-06,93172.80619354302
2018-12-07,90354.71195266474
2018-12-10,90206.93963005552
2018-12-11,89075.59185885776
2018-12-12,89850.20577116018
2018-12-13,89947.7794560629
2018-12-14,87902.2536693492
2018-12-17,85717.45900164015
2018-12-18,86496.4104053822
2018-12-19,86504.40102638866
2018-12-20,86512.42671268685
2018-12-21,86520.44284441996
2018-12-24,86528.44255177022
2018-12-26,86536.45329985303
2018-12-27,86544.62618750212
2018-12-28,86552.68994887434
2018-12-31,86560.68576903878
2019-01-02,86568.58614892534
2019-01-03,84593.43756855601
2019-01-04,86147.09066781931
2019-01-07,86945.53789093054
2019-01-08,87850.73358668445
2019-01-09,88424.67964570936
2019-01-10,88651.78783706017
2019-01-11,88357.96497195732
2019-01-14,87902.15075360151
2019-01-15,89058.30299202674
2019-01-16,89127.21309534436
2019-01-17,89556.64033944128
2019-01-18,90043.88150457232
2019-01-22,89295.83057118492
2019-01-23,89260.66759690526
2019-01-24,89580.19161192625
2019-01-25,90224.30449560344
2019-01-28,89560.59854317328
2019-01-29,88924.97558428615
2019-01-30,90735.91495026817
2019-01-31,91703.36344805405
2019-02-01,91470.92002716078
2019-02-04,92147.22582608565
2019-02-05,92641.49528082824
2019-02-06,92547.39691069498
2019-02-07,91919.3988454988
2019-02-08,92189.76926864465
2019-02-11,92151.46343253659
2019-02-12,93142.38047391005
2019-02-13,93259.2182204305
2019-02-14,93338.96320313361
2019-02-15,93530.90611369887
2019-02-19,93608.09658159516
2019-02-20,93600.82763967915
2019-02-21,93380.24192883426
2019-02-22,93891.86912648092
2019-02-25,94168.46444630044
2019-02-26,94251.67813627206
2019-02-27,94185.09022330167
2019-02-28,94043.85383488907
2019-03-01,94521.62255010159
2019-03-04,94537.65278890071
2019-03-05,94602.63150263585
2019-03-06,94202.45994218881
2019-03-07,93213.92028843731
2019-03-08,93100.63168424286
2019-03-11,94846.48247864793
2019-03-12,95280.73894978236
2019-03-13,95804.07483686853
2019-03-14,95705.21993255705
2019-03-15,96301.93170671613
2019-03-18,96526.37766174664
2019-03-19,96789.99088857113
2019-03-20,97020.68220150119
2019-03-21,97933.1120798706
2019-03-22,96894.9004134934
2019-03-25,96877.2649240887
2019-03-26,97222.77555431292
2019-03-27,96754.67416416542
2019-03-28,96905.47675252805
2019-03-29,97566.83914885153
2019-04-01,98668.01673550572
2019-04-02,98908.09368088737
2019-04-03,99259.50302836337
2019-04-04,99237.48421379586
2019-04-05,99542.47964384439
2019-04-08,99706.24509903722
2019-04-09,99492.30017512731
2019-04-10,99877.7009587764
2019-04-11,99697.44928891188
2019-04-12,100008.85685359243
2019-04-15,100035.93707437458
2019-04-16,100287.12399661313
2019-04-17,100547.59448314545
2019-04-18,100632.84640685495
2019-04-22,100857.85273216627
2019-04-23,101821.32588747863
2019-04-24,101642.1673672467
2019-04-25,101876.26044685376
2019-04-26,101957.81197201928
2019-04-29,102101.8471786352
2019-04-30,101521.98732679024
2019-05-01,101248.06339109477
2019-05-02,100879.9460452094
2019-05-03,102294.19123028348
2019-05-06,101544.21739124763
2019-05-07,100028.91451220766
2019-05-08,99830.96595000343
2019-05-09,99295.48952470248
2019-05-10,99397.91977969924
2019-05-13,95731.32844149553
2019-05-14,96929.88161545027
2019-05-15,98469.89578798693
2019-05-16,99706.95201683955
2019-05-17,98452.33366461296
2019-05-20,96722.99700678361
2019-05-21,97762.99887058184
2019-05-22,97258.49432841328
2019-05-23,95414.72005528487
2019-05-24,95365.58002423702
2019-05-28,94961.66825351481
2019-05-29,94020.30658747115
2019-05-30,94470.8022076964
2019-05-31,92642.61782789364
2019-06-03,92230.65956671967
2019-06-04,93132.96152518356
2019-06-05,93490.16397408348
2019-06-06,93711.99066326002
2019-06-07,94045.5406922135
2019-06-10,94662.40396136965
2019-06-11,94928.92508506868
2019-06-12,94535.90364992915
2019-06-13,94926.01230438719
2019-06-14,94622.6373036523
2019-06-17,95058.57421327572
2019-06-18,96095.64289519943
2019-06-19,96350.90428479639
2019-06-20,96898.62305952155
2019-06-21,96813.41118059617
2019-06-24,96815.92502921744
2019-06-25,95840.208491033
2019-06-26,96045.89499813595
2019-06-27,96311.11622559534
2019-06-28,96419.29365218674
2019-07-01,97398.2475575615
2019-07-02,97634.69353852351
2019-07-03,98073.54810898786
2019-07-05,97952.81524238831
2019-07-08,97542.15866644772
2019-07-09,97995.19929024047
2019-07-10,98732.22312913992
2019-07-11,98709.92595727871
2019-07-12,99113.96998073373
2019-07-15,99321.99024721468
2019-07-16,99046.0533228958
2019-07-17,98681.70298562458
2019-07-18,98803.82566379491
2019-07-19,98234.53976759891
2019-07-22,98887.51915668754
2019-07-23,99455.9670237163
2019-07-24,99997.34472481228
2019-07-25,99279.80849122553
2019-07-26,100066.39386547961
2019-07-29,99830.0366814537
2019-07-30,99509.24844368604
2019-07-31,98225.11111795326
2019-08-01,97716.75284649373
2019-08-02,96154.36566018953
2019-08-05,92373.37980788085
2019-08-06,93328.44692583672
2019-08-07,93850.39433053377
2019-08-08,94616.32336569735
2019-08-09,94375.58909892524
2019-08-12,93977.77796751304
2019-08-13,96475.54554153528
2019-08-14,93102.94364900043
2019-08-15,92920.6462154148
2019-08-16,94622.26356908085
2019-08-19,96391.20155003302
2019-08-20,95772.45653060169
2019-08-21,96497.78557589617
2019-08-22,96250.5606225908
2019-08-23,93588.54744897761
2019-08-26,94767.961419362
2019-08-27,94684.81259225334
2019-08-28,95032.76472768706
2019-08-29,96518.04089958138
2019-08-30,96439.64321035692
2019-09-03,95701.6445997807
2019-09-04,96901.0829628292
2019-09-05,98399.39505219097
2019-09-06,98371.15851165702
2019-09-09,98177.20078869794
2019-09-10,97986.42841984474
2019-09-11,98650.86654681552
2019-09-12,99000.80365187538
2019-09-13,98796.61104420191
2019-09-16,98562.46417566233
2019-09-17,98893.51887029671
2019-09-18,98883.12632516143
2019-09-19,98999.12828620947
2019-09-20,98228.74281951279
2019-09-23,98272.8607402629
2019-09-24,97127.72687753258
2019-09-25,98241.80795244635
2019-09-26,97932.03204946528
2019-09-27,96873.69742489315
2019-09-30,97722.73135036141
2019-10-01,96912.88175069579
2019-10-02,95181.2206798741
2019-10-03,96442.73213596328
2019-10-04,97930.61868471379
2019-10-07,97610.07730891969
2019-10-08,96142.50650275023
2019-10-09,97148.90109831182
2019-10-10,97897.27754943128
2019-10-11,99179.07220259568
2019-10-14,99194.55584579322
2019-10-15,100136.21917950622
2019-10-16,99949.77959359158
2019-10-17,100130.6482912632
2019-10-18,99416.15502394705
2019-10-21,100066.73696042306
2019-10-22,99500.82738934945
2019-10-23,99627.67662918738
2019-10-24,100349.17073804757
2019-10-25,100934.5591332365
2019-10-28,101638.80858320744
2019-10-29,101173.00580204303
2019-10-30,101503.01823757151
2019-10-31,101561.78276382782
2019-11-01,102181.43140163447
2019-11-04,102658.25480540835
2019-11-05,102688.72167456467
2019-11-06,102563.35832100161
2019-11-07,102746.22498643874
2019-11-08,102964.08063430616
2019-11-11,102880.60728141808
2019-11-12,103082.66603019957
2019-11-13,103049.47861862347
2019-11-14,103047.25499643903
2019-11-15,103539.32511844415
2019-11-18,103678.39125797876
2019-11-19,103792.34885968597
2019-11-20,103341.92516671083
2019-11-21,103146.00353205294
2019-11-22,103193.99330344485
2019-11-25,104263.45963972864
2019-11-26,104432.61357757432
2019-11-27,104963.56259419175
2019-11-29,104615.95416028854
2019-12-02,103779.60567635787
2019-12-03,103326.464339083
2019-12-04,103796.0194410256
2019-12-05,103963.99860119454
2019-12-06,104925.9396079868
2019-12-09,104587.62036405422
2019-12-10,104517.37102864136
2019-12-11,104993.22388189955
2019-12-12,105719.34355497555
2019-12-13,105945.58282622394
2019-12-16,106710.6403009388
2019-12-17,106752.39887237106
2019-12-18,106818.77312791599
2019-12-19,107366.7306397279
2019-12-20,107700.13580548545
2019-12-23,107865.05448527221
2019-12-24,107898.11089911964
2019-12-26,108462.22101870338
2019-12-27,108409.68427460681
2019-12-30,107982.63119021547
2019-12-31,108193.12064182395
2020-01-02,109533.7044068136
2020-01-03,108716.08557225409
2020-01-06,109382.86253166613
2020-01-07,109314.12913903594
2020-01-08,109945.64979514354
2020-01-09,110667.23212560796
2020-01-10,110315.74794435172
2020-01-13,111848.1547808167
2020-01-14,111327.71614154993
2020-01-15,111359.4407006097
2020-01-16,112600.12360011484
2020-01-17,113280.69203930072
2020-01-21,113263.5889221394
2020-01-22,113581.65795712566
2020-01-23,114006.99288804978
2020-01-24,112848.36103749085
2020-01-27,110195.4216125519
2020-01-28,113025.25180373713
2020-01-29,113430.15561534924
2020-01-30,114096.36571484458
2020-01-31,111326.6405571867
2020-02-03,114175.46358260987
2020-02-04,118861.43591609519
2020-02-05,120344.08270724342
2020-02-06,121513.83429802672
2020-02-07,120883.81193403587
2020-02-10,122645.12172846767
2020-02-11,122713.55811321829
2020-02-12,124141.79923500138
2020-02-13,123958.73942095498
2020-02-14,124300.4024484806
2020-02-18,124397.2953554096
2020-02-19,125844.2003603885
2020-02-20,124409.74638307832
2020-02-21,121558.61660348238
2020-02-24,115928.73820424968
2020-02-25,107962.51821310111
2020-02-26,109168.20606138863
2020-02-27,101665.00483832504
2020-02-28,97385.98616642723
2020-03-02,97390.73953011143
2020-03-03,96070.85928789154
2020-03-04,96892.35066913678
2020-03-05,96563.10371193929
2020-03-06,95370.29488592378
2020-03-09,95371.86546812941
2020-03-10,95373.11438546494
2020-03-11,95374.59039789533
2020-03-12,95375.98316969431
2020-03-13,95377.0164095192
2020-03-16,95377.93611646585
2020-03-17,95378.63631164082
2020-03-18,95379.26081464149
2020-03-19,95379.27216931549
2020-03-20,95379.27216931549
2020-03-23,95379.27216931549
2020-03-24,95379.27216931549
2020-03-25,95379.27216931549
2020-03-26,95379.27216931549
2020-03-27,95379.27216931549
2020-03-30,95379.27216931549
2020-03-31,95379.3213729093
2020-04-01,93731.86053861002
2020-04-02,93257.47711905395
2020-04-03,92021.94648915151
2020-04-06,99425.65125506108
2020-04-07,101433.36693339382
2020-04-08,102499.30882208492
2020-04-09,102690.17462214323
2020-04-13,103055.70501176611
2020-04-14,104048.90231847118
2020-04-15,103865.42895473844
2020-04-16,104143.07505732441
2020-04-17,104280.44950452415
2020-04-20,104112.52699134398
2020-04-21,103526.29451158909
2020-04-22,104324.1453585832
2020-04-23,104287.3550784854
2020-04-24,105037.79066620179
2020-04-27,105429.80924807978
2020-04-28,104877.75822474514
2020-04-29,106248.03258991594
2020-04-30,106494.27667756
2020-05-01,105379.3224811405
2020-05-04,106489.75783932212
2020-05-05,107369.27346798466
2020-05-06,107928.55613558917
2020-05-07,108767.22213722335
2020-05-08,109638.50906200983
2020-05-11,109954.26485794748
2020-05-12,108990.02296741116
2020-05-13,108124.33269412513
2020-05-14,109158.88971054714
2020-05-15,109633.923147241
2020-05-18,111177.75170456369
2020-05-19,111069.64613850167
2020-05-20,112153.2714844386
2020-05-21,111653.87416713107
2020-05-22,111888.30579172673
2020-05-26,111850.84720465855
2020-05-27,112178.97996471656
2020-05-28,112032.37632088599
2020-05-29,112954.51400825378
2020-06-01,113231.2209851423
2020-06-02,113683.52999746797
2020-06-03,113993.87368029375
2020-06-04,113529.41247328551
2020-06-05,114861.8470491885
2020-06-08,115222.9339591277
2020-06-09,115610.30233238175
2020-06-10,116486.23473021475
2020-06-11,113570.21271226402
2020-06-12,114223.27998676541
2020-06-15,114223.95988726853
2020-06-16,113922.57556081167
2020-06-17,114249.16226167267
2020-06-18,114427.5655937474
2020-06-19,114420.8087513537
2020-06-22,115235.10220826534
2020-06-23,115849.626100202
2020-06-24,114475.85519476805
2020-06-25,115233.86023054956
2020-06-26,113155.1641919461
2020-06-29,114262.71045769782
2020-06-30,116234.1771465602
2020-07-01,118255.15030242645
2020-07-02,119662.4243893451
2020-07-06,123131.72317511917
2020-07-07,122361.25753564003
2020-07-08,123757.3394414371
2020-07-09,124696.35549767918
2020-07-10,125191.78862422633
2020-07-13,123720.8512782427
2020-07-14,125606.21181743403
2020-07-15,125881.27289130719
2020-07-16,124822.31428161493
2020-07-17,125019.80585193333
2020-07-20,130319.804138117
2020-07-21,129601.2689978627
2020-07-22,130112.16405696576
2020-07-23,126024.13045761167
2020-07-24,125076.80299403051
2020-07-27,129493.68620661064
2020-07-28,126450.52106490138
2020-07-29,129211.21932133545
2020-07-30,130180.93936365748
2020-07-31,134458.13220881936
2020-08-03,137275.27282788925
2020-08-04,137928.75160181205
2020-08-05,138371.4187041546
2020-08-06,140493.76033386152
2020-08-07,139031.26073737803
2020-08-10,138247.26861401703
2020-08-11,134492.23871492106
2020-08-12,140104.1676300552
2020-08-13,140722.2613060946
2020-08-14,140520.45437011315
2020-08-17,142825.01878718936
2020-08-18,144682.70735244802
2020-08-19,143551.77579835895
2020-08-20,145936.25130661568
2020-08-21,147156.50705629442
2020-08-24,148516.83230668164
2020-08-25,149568.3174834419
2020-08-26,152433.08776054767
2020-08-27,152355.74946059435
2020-08-28,152855.9565513137
2020-08-31,153915.02640211032
2020-09-01,155946.1499722841
2020-09-02,156850.2441025636
2020-09-03,153679.09323239545
2020-09-04,151467.9001154892
2020-09-08,141512.96155741453
2020-09-09,144462.03061603635
2020-09-10,142148.9893015876
2020-09-11,142451.73233880498
2020-09-14,143293.36163011895
2020-09-15,143638.7809432453
2020-09-16,141033.50949769217
2020-09-17,139214.65312131625
2020-09-18,136738.44862937144
2020-09-21,137640.9182984151
2020-09-22,141056.62430403614
2020-09-23,135791.3176919714
2020-09-24,134838.3841446429
2020-09-25,135799.28477461974
2020-09-28,136799.64128490188
2020-09-29,136563.15433870177
2020-09-30,136873.44807060427
2020-10-01,137344.5516328418
2020-10-02,134153.53495765675
2020-10-05,136358.6462949786
2020-10-06,134439.8057991965
2020-10-07,136308.93146845364
2020-10-08,137000.4702277962
2020-10-09,138507.77593620765
2020-10-12,141439.74639230606
2020-10-13,141727.7744938882
2020-10-14,141379.89210132026
2020-10-15,141339.49515859853
2020-10-16,140799.1748270971
2020-10-19,139416.50968666695
2020-10-20,139572.32901376908
2020-10-21,139482.40211378568
2020-10-22,139438.7358860226
2020-10-23,139682.1759006939
2020-10-26,137757.183926784
2020-10-27,138815.10160498563
2020-10-28,133470.86364852585
2020-10-29,134594.99676857793
2020-10-30,133994.85995805435
2020-11-02,134591.99791641097
2020-11-03,135659.01755802904
2020-11-04,136967.2802349524
2020-11-05,138203.95876149234
2020-11-06,138199.84757596275
2020-11-09,136573.6239005677
2020-11-10,135019.4121015561
2020-11-11,137515.52148001658
2020-11-12,137089.15469516226
2020-11-13,137974.28059211923
2020-11-16,138769.47865041788
2020-11-17,138528.30500021833
2020-11-18,137885.53909279802
2020-11-19,138782.2886012965
2020-11-20,138076.0146933332
2020-11-23,138081.00049974013
2020-11-24,139481.6644632195
2020-11-25,140081.84111700422
2020-11-27,140847.76833447002
2020-11-30,140993.56302546986
2020-12-01,142094.81609346604
2020-12-02,142209.76449895094
2020-12-03,142326.3581467702
2020-12-04,142675.65368030852
2020-12-07,143159.33579395566
2020-12-08,143421.5236132112
2020-12-09,141498.85250469495
2020-12-10,142135.47552622092
2020-12-11,141875.34208425044
2020-12-14,142632.22301539592
2020-12-15,143741.46848938282
2020-12-16,144344.06017097758
2020-12-17,145155.65763361187
2020-12-18,144528.89305061617
2020-12-21,143828.32308220118
2020-12-22,144118.43316052316
2020-12-23,143575.35540915912
2020-12-24,144039.95412643056
2020-12-28,145261.92166965673
2020-12-29,145483.20161983487
2020-12-30,145471.66914873573
2020-12-31,146040.73940080332
2021-01-04,142876.7901606444
2021-01-05,143711.26899195026
2021-01-06,141847.16027182064
2021-01-07,144697.51991715678
2021-01-08,146853.64160382852
2021-01-11,143801.34776746755
2021-01-12,143668.21169138094
2021-01-13,144482.8688191114
2021-01-14,143241.59620090108
2021-01-15,142129.31770587375
2021-01-19,143949.1097772896
2021-01-20,147886.46136384172
2021-01-21,149552.41751716763
2021-01-22,149006.2031260438
2021-01-25,150666.66490574356
2021-01-26,150730.87839749083
2021-01-27,145824.785593874
2021-01-28,146834.00782276999
2021-01-29,141990.25323626012
2021-02-01,148196.5897058949
2021-02-02,152639.19929472086
2021-02-03,151801.7500461903
2021-02-04,154458.1654646587
2021-02-05,155253.65407696244
2021-02-08,156466.8062671406
2021-02-09,156438.92631902936
2021-02-10,156010.14561877435
2021-02-11,157016.55481616472
2021-02-12,157983.74427230636
2021-02-16,157466.96931972448
2021-02-17,156826.6634180105
2021-02-18,155779.93931057525
2021-02-19,154777.21262209502
2021-02-22,148178.63645926164
2021-02-23,145941.19149600624
2021-02-24,147179.73961886627
2021-02-25,137552.81408544653
2021-02-26,139383.78761027727
2021-03-01,144489.83757986402
2021-03-02,142119.52597229544
2021-03-03,137249.55616885636
2021-03-04,136270.81793144526
2021-03-05,137447.1221545924
2021-03-08,137156.93605421664
2021-03-09,138055.72260698798
2021-03-10,138485.97219336
2021-03-11,139944.1308207853
2021-03-12,138436.4742216388
2021-03-15,139984.08051330558
2021-03-16,140846.3249229934
2021-03-17,141420.75239222703
2021-03-18,137728.4121021167
2021-03-19,138364.68347850576
2021-03-22,140934.5702297623
2021-03-23,140634.3880801309
2021-03-24,138426.85364896976
2021-03-25,138329.56694031955
2021-03-26,140470.23111284507
2021-03-29,140405.3035603426
2021-03-30,139806.40463760184
2021-03-31,141677.3487699436
2021-04-01,143756.15604885816
2021-04-05,145644.1346784261
2021-04-06,145577.55033655552
2021-04-07,146061.4961701418
2021-04-08,147891.94600890152
2021-04-09,148512.48206544004
2021-04-12,148330.57031406133
2021-04-13,149848.2284128098
2021-04-14,148274.27447286772
2021-04-15,150458.65780904418
2021-04-16,150724.9238514422
2021-04-19,149485.83719802153
2021-04-20,148268.73142168176
2021-04-21,150360.60859925387
2021-04-22,148102.70763956933
2021-04-23,150785.34168359387
2021-04-26,152279.399197704
2021-04-27,151282.49054817454
2021-04-28,150504.6424359947
2021-04-29,150976.96346128668
2021-04-30,149239.14377701207
2021-05-03,147631.874222243
2021-05-04,142960.72128492268
2021-05-05,142971.16044967642
2021-05-06,144245.77354102896
2021-05-07,145597.68794630098
2021-05-10,141098.98311711685
2021-05-11,141443.29021568596
2021-05-12,137004.4025477842
2021-05-13,138909.2468267282
2021-05-14,139868.89072007794
2021-05-17,139699.37160042766
2021-05-18,139211.3905171166
2021-05-19,139072.96023993797
2021-05-20,141551.48587490045
2021-05-21,141090.33085553098
2021-05-24,143366.16591904373
2021-05-25,143692.55609476252
2021-05-26,144093.39451951228
2021-05-27,143671.5713396986
2021-05-28,144019.77008488515
2021-06-01,143675.37012891908
2021-06-02,143860.40851879024
2021-06-03,142724.56182271434
2021-06-04,144771.8737835845
2021-06-07,145048.03810667642
2021-06-08,144558.60602987325
2021-06-09,144639.74903692788
2021-06-10,145833.59703815408
2021-06-11,146278.42478918497
2021-06-14,147915.41863787055
2021-06-15,146815.91506415195
2021-06-16,145969.71890941265
2021-06-17,146980.23866368466
2021-06-18,145872.77337474521
2021-06-21,147169.08179720177
2021-06-22,149224.8878314643
2021-06-23,149326.26555130054
2021-06-24,150425.58098810306
2021-06-25,150238.56882743482
2021-06-28,152353.4751742575
2021-06-29,153039.16346054047
2021-06-30,152769.84010548535
2021-07-01,152800.73231897166
2021-07-02,154867.30244989085
2021-07-06,155700.16470165603
2021-07-07,156112.28532009912
2021-07-08,155093.30530518596
2021-07-09,156142.61880316617
2021-07-12,156936.70411835698
2021-07-13,156903.524875008
2021-07-14,157257.45020215958
2021-07-15,155955.46092463244
2021-07-16,153923.9582067065
2021-07-19,152205.45322610994
2021-07-20,155211.4039023487
2021-07-21,157337.76024073592
2021-07-22,159035.54075516603
2021-07-23,161674.86729548016
2021-07-26,162010.15898410673
2021-07-27,159360.366131905
2021-07-28,160219.31395425246
2021-07-29,160615.13276582942
2021-07-30,159422.64541222662
2021-08-02,159191.94736530495
2021-08-03,160849.2143811373
2021-08-04,161253.1693276888
2021-08-05,162766.4341783545
2021-08-06,161700.54199922565
2021-08-09,162132.65598611275
2021-08-10,160924.8938117172
2021-08-11,160232.60672169694
2021-08-12,161239.07072689608
2021-08-13,162208.8601039444
2021-08-16,162380.4930561961
2021-08-17,159807.94218244473
2021-08-18,157015.65009445345
2021-08-19,158873.0134820962
2021-08-20,161964.05908963998
2021-08-23,166288.42603131788
2021-08-24,167199.28153521917
2021-08-25,167293.0882048036
2021-08-26,165873.40152517898
2021-08-27,168289.64900472597
2021-08-30,171078.06655870908
2021-08-31,170919.03193095356
2021-09-01,171293.63411777935
2021-09-02,171201.928281467
2021-09-03,172139.81835141516
2021-09-07,172428.20479359617
2021-09-08,171719.94696244062
2021-09-09,170771.76076848112
2021-09-10,168865.3488453739
2021-09-13,168303.4725269243
2021-09-14,167434.06574775843
2021-09-15,169654.18863440643
2021-09-16,169852.39284764233
2021-09-17,166244.673438276
2021-09-20,159906.87696778533
2021-09-21,159838.75032269736
2021-09-22,163571.79412027862
2021-09-23,166906.4229106536
2021-09-24,167239.79725146742
2021-09-27,164373.92706732458
2021-09-28,155309.98486197396
2021-09-29,155288.5239870434
2021-09-30,154593.71709828035
2021-10-01,155712.7070319125
2021-10-04,151851.41212194436
2021-10-05,154394.4894908216
2021-10-06,155414.1426410886
2021-10-07,157128.16419455444
2021-10-08,156291.39407405295
2021-10-11,155083.540984222
2021-10-12,154536.0414457863
2021-10-13,155785.17929087154
2021-10-14,158773.01760155437
2021-10-15,160126.02370610024
2021-10-18,162360.83268880186
2021-10-19,164153.49466202318
2021-10-20,164018.67929999653
2021-10-21,165202.19352004287
2021-10-22,163513.04503762198
2021-10-25,165460.35471520288
2021-10-26,166099.4393877925
2021-10-27,166621.90022887354
2021-10-28,168801.31506448388
2021-10-29,169147.92739182926
2021-11-01,169653.03548553388
2021-11-02,170333.86414511868
2021-11-03,171954.5533259358
2021-11-04,173878.70214948268
2021-11-05,174279.61182772403
2021-11-08,174066.12256095518
2021-11-09,172997.6577308817
2021-11-10,170337.29869932195
2021-11-11,170625.0969468223
2021-11-12,173318.62326137704
2021-11-15,173304.10951756674
2021-11-16,175106.447749538
2021-11-17,175212.77444945596
2021-11-18,177881.59366145552
2021-11-19,179316.22963226994
2021-11-22,176856.25385487062
2021-11-23,175821.7334010696
2021-11-24,177177.5447999471
2021-11-26,171876.40268261987
2021-11-29,178084.33493259482
2021-11-30,173353.4576608038
2021-12-01,168078.71279174427
2021-12-02,170523.13414496972
2021-12-03,164565.47438357957
2021-12-06,166249.50424766174
2021-12-07,173985.43649812686
2021-12-08,175481.72841210366
2021-12-09,171505.2123748808
2021-12-10,174293.45074815548
2021-12-13,169797.4183325329
2021-12-14,166991.375594695
2021-12-15,174734.0772949162
2021-12-16,166893.84465625515
2021-12-17,164923.81898700783
2021-12-20,163190.89318042487
2021-12-21,167301.58704770042
2021-12-22,171627.57865954415
2021-12-23,174127.16266108758
2021-12-27,178448.23531281343
2021-12-28,177762.09188038768
2021-12-29,177620.9842271193
2021-12-30,176790.02616706563
2021-12-31,175145.65501936307
2022-01-03,177659.68193787758
2022-01-04,174218.91875917267
2022-01-05,164790.06915184276
2022-01-06,164146.0572871921
2022-01-07,161998.9330853787
2022-01-10,162358.17738176306
2022-01-11,165216.78763681577
2022-01-12,165584.61843482277
2022-01-13,157199.94987667355
2022-01-14,157087.29866788787
2022-01-18,152442.75789778415
2022-01-19,152066.42502585734
2022-01-20,151309.7309822577
2022-01-21,149842.4706703603
2022-01-24,150178.77789563415
2022-01-25,148989.02239238122
2022-01-26,148990.1161610121
2022-01-27,148991.16855153345
2022-01-28,148992.26233591986
2022-01-31,154590.02418314834
2022-02-01,155867.6003959976
2022-02-02,157453.84327055613
2022-02-03,151062.2672595349
2022-02-04,153104.42342536297
2022-02-07,151949.73777840054
