,v1,v2,v3,v3b,SPY,QQQ,TQQQ
2018,-0.2033375700405854,-0.07135291965496227,-0.1343931423096122,-0.12034334284995962,-0.07019333466761002,-0.08397847770322664,-0.330625398700122
2019,0.351562219444584,0.2119617306456294,0.2499106225949368,0.3937233019049291,0.31223885880386804,0.3896158877949525,1.3383372793873116
2020,0.40316465360721554,0.4235777734969841,0.34981539061318756,0.473816901932276,0.18331611728878205,0.48406046459775465,1.1005194709787145
2021,0.3904992452163354,0.0019365189291931095,0.1992931269587892,0.25495018066960595,0.28728773516457595,0.2741976955550596,0.8298129383467998
2022,-0.2508502011227747,-0.15875312608515868,-0.26908169071206367,-0.19231107094830568,-0.18175374791126186,-0.32576997451278,-0.7909001610817904
2023,0.37416925681264757,0.2225684131388621,0.1625304583034839,0.21901563866133644,0.26175786662315925,0.5485555897060992,1.9804872581520132
2024,0.1357545542482559,0.23954954676393414,0.10603861335402698,0.08626169226405356,0.24886476082080145,0.25578273076154767,0.5826772248162442
2025,-0.008831444024999358,0.2528366220962177,-0.0393926832924828,0.06870011789850405,0.17719061307023432,0.2077254840592282,0.343544492979057
2026,0.3887872145446867,0.26443499286429395,0.04039785171422583,0.17842808670681976,0.09642826499881352,0.16951497088193812,0.47892055181330995
