,equity
2020-06-01,105895.42356731957
2020-06-02,106951.70205092731
2020-06-03,107679.62105497278
2020-06-04,106583.39320080273
2020-06-05,109721.9642689657
2020-06-08,110940.69114587133
2020-06-09,112180.7572280901
2020-06-10,114216.230210137
2020-06-11,105645.2753263522
2020-06-12,107389.33481577528
2020-06-15,108684.06702486536
2020-06-16,110747.9815530364
2020-06-17,110902.37194477938
2020-06-18,111129.34548164901
2020-06-19,110957.38125148928
2020-06-22,112122.2122488947
2020-06-23,112995.94475444683
2020-06-24,110602.29259619204
2020-06-25,111632.18768251446
2020-06-26,108956.3155157509
2020-06-29,110233.45212678902
2020-06-30,112171.26192615816
2020-07-01,113879.40801215025
2020-07-02,114333.92410232866
2020-07-06,122735.45702059513
2020-07-07,120322.38272667947
2020-07-08,124949.2971122903
2020-07-09,128070.81862666989
2020-07-10,130782.7663286296
2020-07-13,122702.24689928234
2020-07-14,121152.95396853803
2020-07-15,120749.50084510772
2020-07-16,117462.62728253214
2020-07-17,117740.23027156768
2020-07-20,122731.63638967644
2020-07-21,117758.48329869765
2020-07-22,118768.0856718788
2020-07-23,114105.5788932963
2020-07-24,112540.99719502032
2020-07-27,115555.11628514001
2020-07-28,113369.05152359135
2020-07-29,115275.95151577768
2020-07-30,116227.83765197729
2020-07-31,119422.27287751579
2020-08-03,122402.21893129783
2020-08-04,123993.66338568479
2020-08-05,124982.12790331597
2020-08-06,129766.32301408063
2020-08-07,125525.77154444113
2020-08-10,123835.48853400574
2020-08-11,116807.48133693272
2020-08-12,122606.21886240345
2020-08-13,122944.2428204262
2020-08-14,122588.55280131518
2020-08-17,126635.4443267136
2020-08-18,130355.47788597055
2020-08-19,127808.17560399717
2020-08-20,133066.2437034084
2020-08-21,135844.22544406742
2020-08-24,138362.69567307126
2020-08-25,141592.5305836777
2020-08-26,150657.11304463516
2020-08-27,149896.0883515769
2020-08-28,151938.19546033928
2020-08-31,154638.09592331256
2020-09-01,161356.74677913068
2020-09-02,165487.40486709226
2020-09-03,143943.50402340558
2020-09-04,140909.50022887473
2020-09-08,134964.35163971983
2020-09-09,138460.47264294713
2020-09-10,134567.74510724336
2020-09-11,133367.29622107744
2020-09-14,136225.1861159783
2020-09-15,138618.53400408762
2020-09-16,135242.1323265832
2020-09-17,132014.62662705407
2020-09-18,129858.19050552449
2020-09-21,131184.30332686665
2020-09-22,134523.99272926385
2020-09-23,128348.16315161606
2020-09-24,128947.13267810308
2020-09-25,132766.9811695942
2020-09-28,136236.74189800088
2020-09-29,135522.04178318422
2020-09-30,136861.44444517873
2020-10-01,140087.06350420788
2020-10-02,134260.54106979404
2020-10-05,138048.19568207092
2020-10-06,134860.54127089103
2020-10-07,137871.22769671679
2020-10-08,138830.45819014928
2020-10-09,141710.1964288754
2020-10-12,148293.44072397042
2020-10-13,148342.91038347295
2020-10-14,146516.32153340557
2020-10-15,145119.02132584061
2020-10-16,144458.33042173935
2020-10-19,141391.0743434211
2020-10-20,141795.31125366304
2020-10-21,141621.83804078307
2020-10-22,141729.86822734523
2020-10-23,142108.21751420462
2020-10-26,139238.3723467281
2020-10-27,140109.27224763765
2020-10-28,134704.98435354058
2020-10-29,136721.72005980255
2020-10-30,133946.93541075892
2020-11-02,134320.58653666286
2020-11-03,136580.80791842606
2020-11-04,141948.04235390452
2020-11-05,145602.6309653903
2020-11-06,145849.42432714102
2020-11-09,141498.16544128995
2020-11-10,137768.14274396282
2020-11-11,142343.9918221995
2020-11-12,141322.66867434437
2020-11-13,143156.7804811168
2020-11-16,144805.67593423347
2020-11-17,144140.3969523931
2020-11-18,142468.57217887155
2020-11-19,144242.7601672023
2020-11-20,142775.7541136272
2020-11-23,142787.3913842323
2020-11-24,145691.38123275197
2020-11-25,147071.47175516625
2020-11-27,149080.8348796892
2020-11-30,149465.66044094815
2020-12-01,152390.76739390314
2020-12-02,152697.85342792986
2020-12-03,153111.8004507655
2020-12-04,154989.16000780146
2020-12-07,157615.6284012116
2020-12-08,159058.3532473142
2020-12-09,148404.4840281702
2020-12-10,147257.5346972924
2020-12-11,146813.22494816995
2020-12-14,148000.4916351115
2020-12-15,150042.22181322367
2020-12-16,151072.02942825985
2020-12-17,152399.6525412189
2020-12-18,150058.91953564956
2020-12-21,147708.36912108463
2020-12-22,148277.1630250158
2020-12-23,147395.9270059163
2020-12-24,148216.97116842918
2020-12-28,150167.68079129135
2020-12-29,150396.45393631991
2020-12-30,150536.5318645747
2020-12-31,151084.19886664362
2021-01-04,148262.77670911103
2021-01-05,149879.57294901906
2021-01-06,147442.45496864174
2021-01-07,151886.28406624758
2021-01-08,155754.45926413612
2021-01-11,150051.19424407638
2021-01-12,149801.50003159896
2021-01-13,151206.8453069338
2021-01-14,150062.69523716572
2021-01-15,148527.2468071974
2021-01-19,151186.92629376205
2021-01-20,158459.18861901262
2021-01-21,162397.45388804644
2021-01-22,160924.5734450253
2021-01-25,165391.14368325926
2021-01-26,165513.8060993849
2021-01-27,152516.87779757727
2021-01-28,154525.73740398913
2021-01-29,148151.15685276446
2021-02-01,153049.56431128446
2021-02-02,156372.73055448756
2021-02-03,154129.3939705404
2021-02-04,159219.52367982944
2021-02-05,160884.89393613162
2021-02-08,164032.32497212675
2021-02-09,163955.90127422218
2021-02-10,162794.7541221882
2021-02-11,165422.69440043723
2021-02-12,168233.98076837335
2021-02-16,166828.31927786634
2021-02-17,164505.95174764263
2021-02-18,162290.55542663857
2021-02-19,160151.5217817426
2021-02-22,150656.1199538521
2021-02-23,150146.27332191885
2021-02-24,151964.0400936961
2021-02-25,143901.59509694722
2021-02-26,144943.22676564864
2021-03-01,150271.68105819606
2021-03-02,147289.98039301124
2021-03-03,141975.52566874766
2021-03-04,140873.4525676787
2021-03-05,142162.17024464463
2021-03-08,141809.7499669094
2021-03-09,142817.90848168882
2021-03-10,143263.2462594505
2021-03-11,145149.7121715509
2021-03-12,143336.66196167757
2021-03-15,145626.26095875562
2021-03-16,146847.84787580665
2021-03-17,147825.21114556663
2021-03-18,140887.4841766564
2021-03-19,141789.8135940774
2021-03-22,145555.903309769
2021-03-23,144625.4961970116
2021-03-24,140992.73510475416
2021-03-25,140661.74779480277
2021-03-26,143770.6576369005
2021-03-29,143722.83305756177
2021-03-30,142701.01367577547
2021-03-31,145889.38888108375
2021-04-01,149616.81858048018
2021-04-05,154090.0916616309
2021-04-06,153904.0053355657
2021-04-07,154474.66046818346
2021-04-08,157198.70188688094
2021-04-09,160048.4488523846
2021-04-12,159421.83917580653
2021-04-13,164882.60479535573
2021-04-14,159093.59519626576
2021-04-15,166120.97439183085
2021-04-16,166822.226143925
2021-04-19,162271.56230542465
2021-04-20,158720.58742371234
2021-04-21,162734.07382811786
2021-04-22,156810.82052176094
2021-04-23,162719.17639966586
2021-04-26,165941.93113772295
