,Nasdaq (v2.1b),v2.5 InvVol,v2.6 InvVol(5),v2.6 InvVol+lev,QQQ B&H
2018,-0.07782661483079278,0.014422184854781861,-0.01781804371932394,-0.08021874793859463,-0.0839784697424728
2019,0.17147985590666237,0.16693960438396038,0.11146506266085976,0.48888077056926615,0.38961533004655724
2020,0.32341400407645504,0.19827480524115826,0.0722029078147941,0.2054304611388209,0.4840616513821592
2021,0.26554392287559714,-0.013902510685640745,0.06552404489360786,0.24080433325116446,0.27419715651853704
2022,-0.16558105995096495,-0.06190858008060329,-0.02865649661173253,-0.12176422885389016,-0.3257703426734744
2023,0.3111367902051323,0.09492687327033056,0.08130159210078158,0.3281075758104748,0.5485564301395784
2024,0.2835509742587099,0.09923218743478746,0.058795221276011,0.18139436137017673,0.25578263602731144
2025,0.23566168125054632,0.19185685114471385,0.15958368994668737,0.6605617130998969,0.20772548405922797
2026,0.2942581765936225,0.08501699802993223,0.11924619079874432,0.5164887326365886,0.16951497088193812
