,Nasdaq sleeve (v2.1b),Gold sleeve,Bond sleeve,"EW combo (1/3, 1/3, 1/3)",InvVol combo,InvVol+lev 2.87x,SPY B&H,QQQ B&H
2018,-0.07782652696858106,-0.0034973578007190254,0.018519006432372143,-0.019109632246118613,0.014422132413978161,0.02828320436666165,-0.07019321696177316,-0.08397846178172053
2019,0.17147883942762077,0.12368779245618367,0.09899381168337817,0.13894223174220954,0.1669395646134204,0.5592134844058174,0.312238994952297,0.3896151862411996
2020,0.3234140752857506,0.1631997626791757,0.12114854118894947,0.2085149962000694,0.1982746673308371,0.5443194930390416,0.18331599451645864,0.48406135349902835
2021,0.26554428535358787,-0.05743604015157833,-0.03766776677974881,0.0550054749037272,-0.013902529644446382,-0.051351827174401454,0.2872874721255336,0.27419751263818304
2022,-0.16558090021607486,-0.011406749884232958,-0.08674074187773828,-0.08853827366683942,-0.06190834830979064,-0.17338895983179303,-0.18175358071417846,-0.32577023825060936
2023,0.3111372894135125,0.0692105278354771,0.012083815067398529,0.12777306249970066,0.09492706916142812,0.288153477895408,0.26175811634731794,0.5485560683330344
2024,0.2835505639746496,0.21093239538566344,-0.04406664919562353,0.14843504735349256,0.09923216773988064,0.26671065707830355,0.24886451364846485,0.25578263602731144
2025,0.23566164004928325,0.5785936947805439,0.016329134943438683,0.26257910697635256,0.19185699891074637,0.6097191045774959,0.17719061307023454,0.20772548405922797
2026,0.2942581842171903,0.03769083011521901,-0.004519882893358695,0.11154380556320209,0.08501698321670248,0.26524423268725794,0.0964282649988133,0.16951497088193812
