,InvVol
2019-01-09,93700.71512124404
2019-01-10,93123.93100438459
2019-01-11,93278.60867960952
2019-01-14,92915.34622063529
2019-01-15,93104.13945705851
2019-01-16,93462.39019713382
2019-01-17,93604.70174534216
2019-01-18,93324.59756116295
2019-01-22,93167.97765943749
2019-01-23,93184.03389134849
2019-01-24,93589.6107676818
2019-01-25,94603.43732127556
2019-01-28,94081.38414015208
2019-01-29,94579.62187881852
2019-01-30,95750.03382006194
2019-01-31,96475.1058652762
2019-02-01,96123.25033716347
2019-02-04,96131.98987359743
2019-02-05,96879.37863888458
2019-02-06,96381.64155122236
2019-02-07,95857.23777031875
2019-02-08,96233.53682842372
2019-02-11,95670.72617897122
2019-02-12,96494.62790439567
2019-02-13,96217.49373166417
2019-02-14,96915.7135456758
2019-02-15,98293.30893633122
2019-02-19,99500.72567606012
2019-02-20,99430.65075421949
2019-02-21,98223.37555487567
2019-02-22,99185.36462795963
2019-02-25,98841.74482608351
2019-02-26,99519.04066160701
2019-02-27,98630.95605087979
2019-02-28,98037.4850551883
2019-03-01,96962.6104054716
2019-03-04,97124.89015526671
2019-03-05,97503.53612193489
2019-03-06,97183.91861746383
2019-03-07,96488.38946815512
2019-03-08,97000.37985623315
2019-03-11,97597.41683891331
2019-03-12,98515.05087037972
2019-03-13,99464.63213078758
2019-03-14,98460.1314071802
2019-03-15,99706.05884581886
2019-03-18,100157.59253361366
2019-03-19,100489.51176125705
2019-03-20,101707.82455662983
2019-03-21,102049.37499386667
2019-03-22,100718.52620521639
2019-03-25,101227.63706491058
2019-03-26,101413.14026668895
2019-03-27,101263.04835959086
2019-03-28,100699.87838003162
2019-03-29,101186.16090705912
2019-04-01,101877.4667013385
2019-04-02,102385.49087469523
2019-04-03,102637.62715714131
2019-04-04,102739.8180323978
2019-04-05,103475.22397153542
2019-04-08,103932.6419702673
2019-04-09,103509.09704588263
2019-04-10,104845.65601753368
2019-04-11,103517.47891908743
2019-04-12,104079.01121042616
2019-04-15,104086.7677091271
2019-04-16,103687.53736408053
2019-04-17,103934.87391544327
2019-04-18,104404.44437814142
2019-04-22,104655.7554894466
2019-04-23,106107.84710593143
2019-04-24,105626.83308182802
2019-04-25,105888.75559714137
2019-04-26,106027.76889013193
2019-04-29,105972.92121577483
2019-04-30,105948.62748974141
2019-05-01,105194.76264573702
2019-05-02,103963.10253952799
2019-05-03,105850.82758839159
2019-05-06,105350.23722394071
2019-05-07,103000.62944308695
2019-05-08,102653.29843421372
2019-05-09,102335.69103843288
2019-05-10,102807.59399188819
2019-05-13,101082.68471821288
2019-05-14,101993.89393419339
2019-05-15,103051.44096372041
2019-05-16,103370.56262180419
2019-05-17,102325.17658440075
2019-05-20,101888.18604269749
2019-05-21,102257.70772309063
2019-05-22,101643.79099492638
2019-05-23,100958.46171850277
2019-05-24,101969.4573601193
2019-05-28,102024.79176451352
2019-05-29,101748.79439550842
2019-05-30,102409.84401222254
2019-05-31,102351.93516241238
2019-06-03,103503.85141059871
2019-06-04,103661.9420723602
2019-06-05,103039.9846002625
2019-06-06,104141.32865710228
2019-06-07,105894.48069919505
2019-06-10,104909.65439889605
2019-06-11,105112.57744993622
2019-06-12,104681.7084708543
2019-06-13,105756.49104400714
2019-06-14,105629.21331999757
2019-06-17,105729.01779642465
2019-06-18,107562.94989324472
2019-06-19,108416.43664896909
2019-06-20,111575.61572393912
2019-06-21,111181.28966576571
2019-06-24,113240.10162146579
2019-06-25,113035.63920337263
2019-06-26,112109.13975767468
2019-06-27,112772.35365050207
2019-06-28,112753.02874539778
2019-07-01,111711.19503341368
2019-07-02,113152.8526595572
2019-07-03,114951.17991363586
2019-07-05,112691.58368016881
2019-07-08,111547.175571247
2019-07-09,111727.68832730199
2019-07-10,113846.55889845605
2019-07-11,112337.02699553318
2019-07-12,113365.81690896518
2019-07-15,113358.21859905514
2019-07-16,111483.22081542618
2019-07-17,112529.03581336653
2019-07-18,113282.46355598362
2019-07-19,111525.68413389668
2019-07-22,111827.04941831937
2019-07-23,111853.19217335663
2019-07-24,112586.36917836267
2019-07-25,110513.42501222208
2019-07-26,111501.03291509327
2019-07-29,112003.67090580873
2019-07-30,111538.60044101137
2019-07-31,110308.19873008183
2019-08-01,111432.77767843902
2019-08-02,111301.71762707499
2019-08-05,111227.84671463401
2019-08-06,112802.14177943394
2019-08-07,113507.35615495096
2019-08-08,114777.55931264999
2019-08-09,114262.26968268152
2019-08-12,116176.7293980998
2019-08-13,116704.07737704925
2019-08-14,117479.36176409837
2019-08-15,119039.82760005826
2019-08-16,118209.20148946205
2019-08-19,116278.4745888627
2019-08-20,117793.95807359545
2019-08-21,117355.4836182425
2019-08-22,116234.90697031496
2019-08-23,117923.63658730412
2019-08-26,118058.13652768791
2019-08-27,119719.45082272336
2019-08-28,120147.63282712085
2019-08-29,120272.49133728808
2019-08-30,119644.87100001323
2019-09-03,120071.66001309047
2019-09-04,122436.56155195125
2019-09-05,120463.43197734623
2019-09-06,120720.66734050895
2019-09-09,119976.35871523028
2019-09-10,118637.12222663585
2019-09-11,119282.33516497724
2019-09-12,119484.91467276531
2019-09-13,118251.93238165477
2019-09-16,120530.7942746825
2019-09-17,119973.13050138598
2019-09-18,119336.02740343907
2019-09-19,120342.22761091145
2019-09-20,120953.52812945483
2019-09-23,121222.05508342941
2019-09-24,120522.34671363153
2019-09-25,118527.00360450044
2019-09-26,118956.85792462784
2019-09-27,117790.27573713422
2019-09-30,117333.27999438874
2019-10-01,116641.82122880066
2019-10-02,114874.74278963832
2019-10-03,116055.08426924309
2019-10-04,117421.65084761503
2019-10-07,116324.5256676824
2019-10-08,116063.82938366313
2019-10-09,116485.19839159702
2019-10-10,115989.15906239403
2019-10-11,116796.93518007934
2019-10-14,116937.01692099022
2019-10-15,116978.6970799526
2019-10-16,117479.0964487929
2019-10-17,117872.78870184942
2019-10-18,117237.60671419353
2019-10-21,117514.29905184422
2019-10-22,117339.9120948745
2019-10-23,118653.522439161
2019-10-24,119860.66174665432
2019-10-25,120711.39742269405
2019-10-28,120782.77973178943
2019-10-29,119820.36328306387
2019-10-30,121134.96955894894
2019-10-31,121772.1456381405
2019-11-01,124215.47297361988
2019-11-04,124752.23442721
2019-11-05,123372.66050489724
2019-11-06,122913.63962583416
2019-11-07,121917.77005897048
2019-11-08,121957.84663463708
2019-11-11,121248.93989026439
2019-11-12,121917.1994438766
2019-11-13,122126.39544511834
2019-11-14,122303.42371788851
2019-11-15,123665.77790847595
2019-11-18,123531.54774473506
2019-11-19,123404.64886833008
2019-11-20,123465.95295435871
2019-11-21,123076.1663829791
2019-11-22,123329.76414985818
2019-11-25,125086.60105319704
2019-11-26,126129.6188056257
2019-11-27,126346.83587935238
2019-11-29,123841.92696728674
2019-12-02,121630.73666830626
2019-12-03,122065.02780576202
2019-12-04,123636.39320956098
2019-12-05,123511.98139119106
2019-12-06,124801.36396875085
2019-12-09,123932.26768183961
2019-12-10,124349.23168192018
2019-12-11,125686.39270199263
2019-12-12,126655.26770314746
2019-12-13,128746.46121225061
2019-12-16,131210.84817179784
2019-12-17,130950.08425618621
2019-12-18,130683.81587528493
2019-12-19,132772.6251734651
2019-12-20,133804.79325663345
2019-12-23,134730.22643268073
2019-12-24,135710.18235292565
2019-12-26,139111.49121594775
2019-12-27,139325.86701316634
2019-12-30,137126.558061505
2019-12-31,136944.46193243496
2020-01-02,142125.59907870158
2020-01-03,141964.41309610478
2020-01-06,144341.95924607123
2020-01-07,144051.89111516566
2020-01-08,143213.40870272715
2020-01-09,144362.41177611312
2020-01-10,144318.94055667883
2020-01-13,145856.8419983947
2020-01-14,145569.0029648438
2020-01-15,145977.39563298944
2020-01-16,148162.8238392925
2020-01-17,149756.88300972516
2020-01-21,149018.15911389687
2020-01-22,148901.1754925849
2020-01-23,149329.0917287079
2020-01-24,146423.50697838457
2020-01-27,139478.0020203962
2020-01-28,140541.14044350066
2020-01-29,141479.17549955193
2020-01-30,141314.98902817618
2020-01-31,138811.4026550054
2020-02-03,138581.7665157852
2020-02-04,139840.26127681186
2020-02-05,140997.0782342499
2020-02-06,143182.6155910472
2020-02-07,142436.52204337728
2020-02-10,144051.22415126156
2020-02-11,144299.50348189226
2020-02-12,146178.8958409296
2020-02-13,146147.8861186814
2020-02-14,146967.59151747444
2020-02-18,148446.60823733814
2020-02-19,151347.24377651466
2020-02-20,149856.53139562154
2020-02-21,148508.20238172694
2020-02-24,141023.0675350628
2020-02-25,136891.59803350142
2020-02-26,136855.42475462778
2020-02-27,134808.3683675251
2020-02-28,131533.28291435214
2020-03-02,133031.63395149453
2020-03-03,136675.7600046792
2020-03-04,137278.66418094255
2020-03-05,140375.98654383785
2020-03-06,144210.87331709734
2020-03-09,141636.62725474645
2020-03-10,133742.73216237375
2020-03-11,127215.89993393171
2020-03-12,120542.30193606374
2020-03-13,117120.1318559281
2020-03-16,120367.80012116894
2020-03-17,113398.3300098856
2020-03-18,105985.12210270092
2020-03-19,107074.32570130029
2020-03-20,113142.53775053419
2020-03-23,119671.05677532789
2020-03-24,121287.89636797667
2020-03-25,120252.79938969147
2020-03-26,122519.02971521435
2020-03-27,122565.20722338927
2020-03-30,122981.9378792732
2020-03-31,120157.06518787655
2020-04-01,119741.21228155475
2020-04-02,121551.87993450789
2020-04-03,121912.12415566688
2020-04-06,124692.20826645786
2020-04-07,124056.93030048898
2020-04-08,123477.5400442695
2020-04-09,125804.68676660585
2020-04-13,126709.48084175371
2020-04-14,127762.69584138403
2020-04-15,127426.35354626055
2020-04-16,128054.98297955023
2020-04-17,126470.4194881247
2020-04-20,126645.31140405941
2020-04-21,124901.30927075256
2020-04-22,126805.15271124625
2020-04-23,127761.1017829731
2020-04-24,127649.12697444079
2020-04-27,126330.63261413218
2020-04-28,126536.40963257343
2020-04-29,127860.71899216057
2020-04-30,126267.49167354278
2020-05-01,125277.97446676155
2020-05-04,125665.050275837
2020-05-05,126328.80741554625
2020-05-06,124766.59470015766
2020-05-07,126780.67296631892
2020-05-08,126954.24388549634
2020-05-11,126481.26509707872
2020-05-12,125876.76025472177
2020-05-13,125989.26730727268
2020-05-14,127159.72089264498
2020-05-15,127724.74264064417
2020-05-18,128202.41385972316
2020-05-19,128420.9170195916
2020-05-20,130094.94986621579
2020-05-21,128523.2820284788
2020-05-22,128971.7023170322
2020-05-26,128468.58494914992
2020-05-27,128774.39486206377
2020-05-28,129042.27762063447
2020-05-29,130488.42681228185
2020-06-01,131719.94734540628
2020-06-02,132297.60441660415
2020-06-03,132310.60228499022
2020-06-04,131930.20667586176
2020-06-05,133832.40935011886
2020-06-08,135578.6219698368
2020-06-09,136362.87797073027
2020-06-10,138612.35034688324
2020-06-11,129777.00245624292
2020-06-12,131691.94212365357
2020-06-15,132946.0552569847
2020-06-16,134324.34415514654
2020-06-17,134607.90730365756
2020-06-18,134866.89733871847
2020-06-19,135449.44360486604
2020-06-22,137383.2850916697
2020-06-23,138224.29386873072
2020-06-24,134780.81372883482
2020-06-25,136227.09377147123
2020-06-26,134954.8783076938
2020-06-29,136132.75028876966
2020-06-30,136923.40542382706
2020-07-01,137605.33374298117
2020-07-02,138499.32038603802
2020-07-06,140555.42823145914
2020-07-07,140227.46188676576
2020-07-08,142510.67428411316
2020-07-09,142534.55455705218
2020-07-10,143631.51918921806
2020-07-13,140519.78315659982
2020-07-14,141274.2840545435
2020-07-15,142294.82851875675
2020-07-16,141023.84339406504
2020-07-17,141729.07562039787
2020-07-20,143553.61129610467
2020-07-21,143703.38856415867
2020-07-22,145377.79386081052
2020-07-23,144373.79252088763
2020-07-24,144277.45925774076
2020-07-27,147270.88089656545
2020-07-28,146927.48992725057
2020-07-29,148580.29471533577
2020-07-30,147022.9432687805
2020-07-31,147708.12355937663
2020-08-03,149823.80168344683
2020-08-04,152781.14183266298
2020-08-05,153971.75407409694
2020-08-06,157187.21952591045
2020-08-07,152654.09004697777
2020-08-10,152669.07215076918
2020-08-11,145007.61928063227
2020-08-12,147787.75514882937
2020-08-13,149090.5246130656
2020-08-14,148264.7202097209
2020-08-17,152934.56478531938
2020-08-18,154941.46816036082
2020-08-19,151310.90071182168
2020-08-20,152880.77883839532
2020-08-21,151642.74828134757
2020-08-24,153401.44964803482
2020-08-25,155165.30965965113
2020-08-26,157874.7728414208
2020-08-27,154567.3584538442
2020-08-28,157217.68318818946
2020-08-31,157831.59727006056
2020-09-01,160352.37845666736
2020-09-02,160165.70999294147
2020-09-03,152585.95849595242
2020-09-04,149789.65343225747
2020-09-08,145585.41257116833
2020-09-09,148396.19268522272
2020-09-10,146514.2941100095
2020-09-11,147692.8698324323
2020-09-14,148837.11311403097
2020-09-15,149740.7211885737
2020-09-16,150882.7555376601
2020-09-17,151848.54658745037
2020-09-18,151371.8753570246
2020-09-21,146188.4448782546
2020-09-22,145880.98856583284
2020-09-23,142480.52408043214
2020-09-24,143353.1082921961
2020-09-25,144026.27782774722
2020-09-28,146348.50883221452
2020-09-29,145802.55577199173
2020-09-30,145391.13557821268
2020-10-01,145897.30289755703
2020-10-02,143415.81999177622
2020-10-05,145609.8134322114
2020-10-06,144088.82600148916
2020-10-07,145013.49193633863
2020-10-08,147127.5205428359
2020-10-09,149441.65020493005
2020-10-12,150696.37506496487
2020-10-13,149617.1491145235
2020-10-14,149786.597114737
2020-10-15,148117.9620302787
2020-10-16,147216.45893041813
2020-10-19,146183.11259909126
2020-10-20,147233.1755050968
2020-10-21,146099.6353523784
2020-10-22,145204.7482627128
2020-10-23,145269.25272256523
2020-10-26,142991.98440248476
2020-10-27,143930.8231001714
2020-10-28,138290.2472688534
2020-10-29,136568.32474256807
2020-10-30,135264.68406790873
2020-11-02,138095.91509195877
2020-11-03,139783.94725653908
2020-11-04,143721.8567177037
2020-11-05,147450.7868127532
2020-11-06,146232.3646238732
2020-11-09,143059.02199879495
2020-11-10,144257.43504195672
2020-11-11,145574.83257321105
2020-11-12,144814.05415094527
2020-11-13,146263.32596554427
2020-11-16,148184.00940001273
2020-11-17,148639.27928356314
2020-11-18,147969.83523584926
2020-11-19,149285.33593554495
2020-11-20,150797.9258585035
2020-11-23,149663.72109752885
2020-11-24,151406.70676309508
2020-11-25,152162.2870508402
2020-11-27,153203.78872528524
2020-11-30,150241.74795704344
2020-12-01,152367.87762815118
2020-12-02,152670.50152798474
2020-12-03,154168.15023760987
2020-12-04,154264.96497579003
2020-12-07,155451.18312639763
2020-12-08,156692.83040765746
2020-12-09,154174.2468654418
2020-12-10,156737.94796679151
2020-12-11,156426.99442610587
2020-12-14,156620.4412197324
2020-12-15,159542.11806640791
2020-12-16,160996.78119124024
2020-12-17,164020.9057187158
2020-12-18,163189.91252590442
2020-12-21,160193.06935222598
2020-12-22,158573.32581071093
2020-12-23,160730.02736756124
2020-12-24,161968.23092646478
2020-12-28,162339.73542730574
2020-12-29,163204.51984143347
2020-12-30,164773.52096367575
2020-12-31,165077.02589762278
2021-01-04,164445.0505872796
2021-01-05,168313.3767499317
2021-01-06,165672.4101279556
2021-01-07,166483.05546506867
2021-01-08,166217.9019409596
2021-01-11,162818.46937420918
2021-01-12,166081.89363515552
2021-01-13,166515.04315539636
2021-01-14,167577.6777563647
2021-01-15,163033.60565016526
2021-01-19,165671.19437332737
2021-01-20,168685.2579885379
2021-01-21,168859.5986501735
2021-01-22,165365.25843952954
2021-01-25,168787.1715745718
2021-01-26,168957.96207186044
2021-01-27,162657.61973255832
2021-01-28,162641.32409948343
2021-01-29,159399.8746882691
2021-02-01,164203.57218612055
2021-02-02,165373.06170026294
2021-02-03,164858.59605479342
2021-02-04,164991.11186667785
2021-02-05,166265.27651644396
2021-02-08,170463.8204752634
2021-02-09,171783.78612774424
2021-02-10,171590.94163527503
2021-02-11,171691.17254878196
2021-02-12,173727.69178183927
2021-02-16,174340.94105349103
2021-02-17,173542.4627531234
2021-02-18,171173.54569095335
2021-02-19,170372.70521876312
2021-02-22,172567.74173939673
2021-02-23,173082.91255844006
2021-02-24,176268.5958102844
2021-02-25,169179.1789258781
2021-02-26,167175.83365271692
2021-03-01,167299.45176828222
2021-03-02,167696.44620308015
2021-03-03,166086.7929385904
2021-03-04,165633.3934893317
2021-03-05,168963.7650471479
2021-03-08,165944.4223931593
2021-03-09,169142.4329556631
2021-03-10,170752.29606862558
2021-03-11,172810.82929249815
2021-03-12,171180.8673475968
2021-03-15,172107.48615723188
2021-03-16,171921.3325424813
2021-03-17,172715.9001408181
2021-03-18,162488.70553068985
2021-03-19,165979.89469362816
2021-03-22,167761.0019683787
2021-03-23,163034.78091435132
2021-03-24,164579.6881705644
2021-03-25,162063.08820812288
2021-03-26,166592.01070863343
2021-03-29,164938.76995689847
2021-03-30,162829.8175707057
2021-03-31,163905.80137519102
2021-04-01,169375.99156873475
2021-04-05,171089.35194002284
2021-04-06,170939.14920428087
2021-04-07,170905.54868068456
2021-04-08,174110.82085432712
2021-04-09,174542.0812510814
2021-04-12,173320.71652943545
2021-04-13,177708.76255748823
2021-04-14,176688.09351837827
2021-04-15,182841.0086510406
2021-04-16,183585.4088268096
2021-04-19,181241.8935615488
2021-04-20,178061.0116375373
2021-04-21,180979.86291145935
2021-04-22,179065.8930900555
2021-04-23,182449.64820097867
2021-04-26,184289.40438421088
2021-04-27,182974.54012424374
2021-04-28,183254.2092207846
2021-04-29,183544.04170566477
2021-04-30,180733.66727119204
2021-05-03,183134.15058366346
2021-05-04,180647.5730907635
2021-05-05,182884.5463128159
2021-05-06,185949.94802172575
2021-05-07,188658.0449494879
2021-05-10,185832.79377479278
2021-05-11,184710.85897384328
2021-05-12,180019.54285911054
2021-05-13,179442.54345870676
2021-05-14,184107.54738315078
2021-05-17,185681.09162672466
2021-05-18,185290.2438109745
2021-05-19,182716.38947260336
2021-05-20,185295.1495015654
2021-05-21,186146.4592173685
2021-05-24,188923.82369814592
2021-05-25,190643.92972922206
2021-05-26,190412.72121182788
2021-05-27,190891.13204044593
2021-05-28,191446.7063160707
2021-06-01,192165.21034962125
2021-06-02,193754.7122986014
2021-06-03,189150.188163703
2021-06-04,193996.90727057602
2021-06-07,194745.1647203979
2021-06-08,195407.1117563911
2021-06-09,195609.71339854004
2021-06-10,197863.5836552852
2021-06-11,196386.48494922963
2021-06-14,195524.99604586326
2021-06-15,194065.90774568872
2021-06-16,190622.7850046023
2021-06-17,187887.93018890897
2021-06-18,187498.6399457871
2021-06-21,188584.28834944897
2021-06-22,189675.06054047975
2021-06-23,189216.84122814698
2021-06-24,191050.5798708096
2021-06-25,189844.57065305734
2021-06-28,191708.31140857423
2021-06-29,191963.08822137053
2021-06-30,192777.27312382506
2021-07-01,193534.0422605164
2021-07-02,197104.43312068985
2021-07-06,196700.9559716311
2021-07-07,197998.96293592514
2021-07-08,197333.2903235323
2021-07-09,198273.195655816
2021-07-12,198945.25815338836
2021-07-13,198147.4180138251
2021-07-14,200273.96950101622
2021-07-15,199735.47632965475
2021-07-16,197014.63377425054
2021-07-19,194991.88247791782
2021-07-20,195409.1566563587
2021-07-21,196053.6189378192
2021-07-22,198991.93984513826
2021-07-23,199985.2413397789
2021-07-26,200213.83495846644
2021-07-27,199718.3870708567
2021-07-28,201367.2972895488
2021-07-29,203860.47644300392
2021-07-30,202202.33073697382
2021-08-02,202878.38514130865
2021-08-03,203929.863488466
2021-08-04,202860.4898577471
2021-08-05,204190.88323028883
2021-08-06,198144.12669322488
2021-08-09,195618.57594004684
2021-08-10,195776.2979396709
2021-08-11,197530.67675464804
2021-08-12,197511.1926024849
2021-08-13,201088.59610510932
2021-08-16,201067.5623170824
2021-08-17,197778.35929308523
2021-08-18,195884.25897156383
2021-08-19,195122.91995286435
2021-08-20,195208.28460863276
2021-08-23,200598.74715185346
2021-08-24,201392.34604141748
2021-08-25,200356.33413207307
2021-08-26,198818.1211994861
2021-08-27,204111.81355126918
2021-08-30,205864.25131016888
2021-08-31,204620.8633765417
2021-09-01,205890.0526280319
2021-09-02,207396.9063573607
2021-09-03,208375.59340510564
2021-09-07,204853.86832412932
2021-09-08,204382.78986872346
2021-09-09,204884.1432133147
2021-09-10,202835.89658509564
2021-09-13,205425.12480470355
2021-09-14,206534.86675259823
2021-09-15,208150.1339971992
2021-09-16,204977.19067850074
2021-09-17,200117.1394689437
2021-09-20,196337.5749620166
2021-09-21,197980.19202529883
2021-09-22,200628.1857781014
2021-09-23,199773.01538770276
2021-09-24,197961.58655856902
2021-09-27,197501.38407204783
2021-09-28,189304.53884482893
2021-09-29,188969.37902999241
2021-09-30,190376.52729049057
2021-10-01,192726.4278119576
2021-10-04,192179.9439206185
2021-10-05,192890.9068281165
2021-10-06,192079.72550466616
2021-10-07,192661.2625551413
2021-10-08,192057.0899702329
2021-10-11,191535.85004094802
2021-10-12,193302.97006453396
2021-10-13,197587.0802928799
2021-10-14,200848.2952688415
2021-10-15,200232.42060340388
2021-10-18,200088.07307275286
2021-10-19,200627.57480328163
2021-10-20,202100.42754707846
2021-10-21,200823.89125287425
2021-10-22,202329.20541531517
2021-10-25,204561.43806019108
2021-10-26,205396.27019877528
2021-10-27,206078.8698527868
2021-10-28,208805.15967944684
2021-10-29,207941.28707831012
2021-11-01,210013.36588787398
2021-11-02,210989.60410812448
2021-11-03,209821.44526674424
2021-11-04,214252.78515152074
2021-11-05,218803.05378347728
2021-11-08,219103.95413524497
2021-11-09,220083.52949192483
2021-11-10,213447.83160639156
2021-11-11,215441.58508006512
2021-11-12,217572.22683422518
2021-11-15,215598.16000684546
2021-11-16,215244.07153925538
2021-11-17,216737.4081876414
2021-11-18,219151.4046935668
2021-11-19,218383.72948731543
2021-11-22,210957.61706124994
2021-11-23,208205.86118873686
2021-11-24,208901.94331358775
2021-11-26,200365.74818490812
2021-11-29,201962.44455749862
2021-11-30,198981.46504384233
2021-12-01,198255.10106412007
2021-12-02,199307.98714033907
2021-12-03,200054.989133417
2021-12-06,199939.50652656303
2021-12-07,202868.45502541892
2021-12-08,202225.49056609086
2021-12-09,198700.87688752206
2021-12-10,200686.5563384602
2021-12-13,200527.91364558396
2021-12-14,197632.1700222954
2021-12-15,199502.15357528173
2021-12-16,199895.46808894668
2021-12-17,198660.49210332124
2021-12-20,196114.60022835675
2021-12-21,198640.71064160642
2021-12-22,202458.27068527887
2021-12-23,203077.74649447016
2021-12-27,206275.4600646529
2021-12-28,204551.71773357564
2021-12-29,203708.72808484422
2021-12-30,204572.14726173028
2021-12-31,204828.28905398503
2022-01-03,201850.93029970236
2022-01-04,203033.2642489006
2022-01-05,199135.00555681268
2022-01-06,197850.7197981639
2022-01-07,197782.98680391163
2022-01-10,196486.53571312153
2022-01-11,201136.1876251933
2022-01-12,202875.76630436114
2022-01-13,201134.6766568267
2022-01-14,200442.32707113645
2022-01-18,197819.34159099046
2022-01-19,200775.26979548618
2022-01-20,199900.4631034949
2022-01-21,198770.31265921367
2022-01-24,197740.33722816673
2022-01-25,198217.18346544867
2022-01-26,195137.5821038798
2022-01-27,194605.49249347634
2022-01-28,194864.89827894137
2022-01-31,196813.555303081
2022-02-01,197866.14379187964
2022-02-02,199649.68541926277
2022-02-03,197155.68366698906
2022-02-04,197234.26405845612
