,v2 (baseline),v2.1a ext-bull only,v2.1b credit only,v2.1 (both),SPY B&H,QQQ B&H,TQQQ B&H
2018,-0.07135249887091577,-0.06809481580740973,-0.07782655555404794,-0.08446648353722297,-0.0701933391105577,-0.08397873024564073,-0.3306254464611387
2019,0.21196143478674667,0.2147544440047704,0.1714790899118086,0.32503794850156487,0.3122388119850654,0.38961543353229855,1.3383371365950025
2020,0.4235779949059364,0.1797189129637815,0.32341390549863935,0.40290828069688445,0.18331613630834087,0.4840612429798261,1.1005202371407914
2021,0.0019368374196260252,-0.005017949752596285,0.2655444509606759,-0.05464300838379388,0.2872878480335639,0.274197311916609,0.8298129533019467
2022,-0.15875319322706039,-0.15058544594443657,-0.16558096576108794,-0.15516540457904027,-0.18175367979930956,-0.3257699745127801,-0.7909001331414682
2023,0.222568269565125,0.3228251059329579,0.31113700696145496,0.2711718316299354,0.2617578448340734,0.5485555897060992,1.980486343954715
2024,0.2395499104385801,0.22605372932773093,0.2835512839636187,0.2561835294304615,0.24886467843001148,0.25578273076154767,0.5826773467738562
2025,0.2528365589176953,0.23945043283101963,0.23566180017839966,0.07806915513976964,0.17719061307023454,0.2077254840592282,0.34354449297905676
2026,0.2644349924182907,0.29405399879916416,0.2942581428305977,0.28010047158433515,0.0964282649988133,0.16951497088193812,0.47892055181331017
