,equity
2019-12-24,103414.5430278453
2019-12-26,104463.65272198856
2019-12-27,103799.43118468809
2019-12-30,102951.3475244767
2019-12-31,103113.79242596752
2020-01-02,104960.2077856199
2020-01-03,103842.56014966397
2020-01-06,104609.03475052264
2020-01-07,104464.47656574278
2020-01-08,106302.73267320925
2020-01-09,108357.89958115593
2020-01-10,107706.30186304601
2020-01-13,110481.97082821312
2020-01-14,109525.3707673688
2020-01-15,109577.48316735482
2020-01-16,111811.68348719152
2020-01-17,113024.81778420298
2020-01-21,112982.82897953391
2020-01-22,113569.95976437375
2020-01-23,114302.50443527036
2020-01-24,112234.47779819852
2020-01-27,107379.20150154142
2020-01-28,109492.06270085715
2020-01-29,109401.68465814235
2020-01-30,109956.2167346717
2020-01-31,106739.27706860917
2020-02-03,108520.78985675969
2020-02-04,110892.67315733983
2020-02-05,110778.36031514227
2020-02-06,112419.95341122424
2020-02-07,111515.11888813728
2020-02-10,113889.87932629409
2020-02-11,113929.01770426618
2020-02-12,115954.56568419286
2020-02-13,115662.36048063889
2020-02-14,116145.10825438405
2020-02-18,116246.39220230558
2020-02-19,118022.88258139018
2020-02-20,116340.9377578276
2020-02-21,113149.82700820183
2020-02-24,106942.5655644982
2020-02-25,106752.98827519553
2020-02-26,106778.38158838423
2020-02-27,105589.42910033643
2020-02-28,105614.37354826047
2020-03-02,106515.96519885142
2020-03-03,105921.32889962489
2020-03-04,106728.99252163235
2020-03-05,106076.64633471658
2020-03-06,105754.29134763742
2020-03-09,104326.71124110087
2020-03-10,105188.34636627346
2020-03-11,104411.65298678297
2020-03-12,102960.30841662589
2020-03-13,104135.01475421613
2020-03-16,102505.03481651473
2020-03-17,103222.32886733512
2020-03-18,102514.57345013227
2020-03-19,102542.80740954375
2020-03-20,101969.2393598914
2020-03-23,101643.604242381
2020-03-24,102768.02676972185
2020-03-25,102970.64436097117
2020-03-26,103772.77200197277
2020-03-27,103266.46068000626
2020-03-30,103904.8932085836
2020-03-31,103653.148169745
2020-04-01,102814.03529744077
2020-04-02,103210.53907849028
2020-04-03,102948.41431655738
2020-04-06,104193.19963836326
2020-04-07,104193.16071577655
2020-04-08,104778.25209762165
2020-04-09,104991.89150262301
2020-04-13,104950.97086462729
2020-04-14,105667.03965110925
2020-04-15,105281.48527081162
2020-04-16,105495.41934254803
2020-04-17,105931.39532646566
2020-04-20,105589.5425238185
2020-04-21,104872.42919499482
2020-04-22,105399.28692062644
2020-04-23,105379.71967037211
2020-04-24,105699.71367093903
2020-04-27,105949.019934261
2020-04-28,105738.24727724677
2020-04-29,106374.84515965344
2020-04-30,106257.67644426362
2020-05-01,105624.86955931448
2020-05-04,105763.3372359204
2020-05-05,105983.04002356151
2020-05-06,105939.47343785141
2020-05-07,106219.93341519908
2020-05-08,106567.20180383672
2020-05-11,106644.65289806188
2020-05-12,106178.84870906163
2020-05-13,105822.63725695042
2020-05-14,106080.55154777496
2020-05-15,106200.97661234962
2020-05-18,106796.08904358461
2020-05-19,106618.84046296557
2020-05-20,107046.51857851689
2020-05-21,106842.68593254128
2020-05-22,106899.18007848904
2020-05-26,106995.62281542148
2020-05-27,107275.74852148486
2020-05-28,107215.8562530708
2020-05-29,107554.76865893163
2020-06-01,107713.38072172563
2020-06-02,108000.97900449678
2020-06-03,108284.87154028898
2020-06-04,107699.32957057064
2020-06-05,109596.89997227582
2020-06-08,111499.30433535045
2020-06-09,113378.01827206905
2020-06-10,116209.63291528574
2020-06-11,105775.03272543113
2020-06-12,109069.99077266268
2020-06-15,109198.86845524193
2020-06-16,109632.67419251628
2020-06-17,109736.29888015817
2020-06-18,109985.4363180289
2020-06-19,109829.99948697811
2020-06-22,110701.61675259096
2020-06-23,111410.7749926083
2020-06-24,109129.94871767191
2020-06-25,109992.82287602202
2020-06-26,107402.03848339815
2020-06-29,107764.15346318757
2020-06-30,108791.06840003576
2020-07-01,110365.71529404828
2020-07-02,111175.65305873312
2020-07-06,115706.41550308377
2020-07-07,114356.69207903568
2020-07-08,116597.37356456439
2020-07-09,117991.05621586667
2020-07-10,119191.35317883405
2020-07-13,114040.09909245027
2020-07-14,113860.27526600737
2020-07-15,113858.47942979478
2020-07-16,112919.7688178792
2020-07-17,113238.34421523765
2020-07-20,120399.15161321731
2020-07-21,117401.03656550168
2020-07-22,118452.06880010573
2020-07-23,111257.97524652115
2020-07-24,108045.22182289588
2020-07-27,110223.09726949917
2020-07-28,108618.30084636404
2020-07-29,110018.33986856279
2020-07-30,110708.21000203231
2020-07-31,113046.33908799023
2020-08-03,116297.69449785794
2020-08-04,117474.06993240102
2020-08-05,118204.79763320246
2020-08-06,121741.08825444937
2020-08-07,118606.80462417708
2020-08-10,117357.53167438245
2020-08-11,111994.93206875422
2020-08-12,118541.20785597202
2020-08-13,119191.24883081384
2020-08-14,118921.13740150897
2020-08-17,121995.67130007652
2020-08-18,124821.94340783003
2020-08-19,122886.79554771923
2020-08-20,126881.50211489089
2020-08-21,128992.06255038366
2020-08-24,130989.20069661032
2020-08-25,133316.65206384799
2020-08-26,139848.54481092808
2020-08-27,138985.76175675867
2020-08-28,140481.4861887707
2020-08-31,142749.2144897834
2020-09-01,146892.89073990035
2020-09-02,148433.61710175447
2020-09-03,139294.07970083784
2020-09-04,137901.70970335588
2020-09-08,135749.28991810424
2020-09-09,136883.70387399592
2020-09-10,132911.30244669225
2020-09-11,133127.72066981572
2020-09-14,134301.1952135283
2020-09-15,136069.94145539522
2020-09-16,133856.50336415687
2020-09-17,131981.53488526217
2020-09-18,130199.2561383889
2020-09-21,130729.27223133302
2020-09-22,132988.074660442
2020-09-23,128884.44201715715
2020-09-24,129229.48859472634
2020-09-25,131688.69414865685
2020-09-28,133888.4775906778
2020-09-29,133412.57856938156
2020-09-30,134290.21843252404
2020-10-01,136336.56854420618
2020-10-02,132430.33965513605
2020-10-05,135016.4112772642
2020-10-06,132876.23043137457
2020-10-07,134698.94153305655
2020-10-08,135081.60662404526
2020-10-09,136980.465128326
2020-10-12,143600.8583697462
2020-10-13,143615.10156112816
2020-10-14,141261.8771645104
2020-10-15,137831.56211922565
2020-10-16,135783.96917712715
2020-10-19,131596.97549229616
2020-10-20,132214.16004936877
2020-10-21,132113.19251403512
2020-10-22,132107.749496202
2020-10-23,132315.47939752042
2020-10-26,130526.06712524337
2020-10-27,131099.62462417566
2020-10-28,128931.8586940184
2020-10-29,129379.4689562803
2020-10-30,129162.33187652071
2020-11-02,129394.08980044641
2020-11-03,129763.04286989369
2020-11-04,130275.99608796866
2020-11-05,130971.32068765661
2020-11-06,131145.62150109126
2020-11-09,127919.01081509783
2020-11-10,125458.51297182988
2020-11-11,126629.30531368221
2020-11-12,126164.7153220326
2020-11-13,126821.95994232122
2020-11-16,127422.79066014849
2020-11-17,127161.0276520336
2020-11-18,126318.1516584839
2020-11-19,127524.3644437535
2020-11-20,126511.6748883701
2020-11-23,126522.00629971942
2020-11-24,128520.9058853031
2020-11-25,129479.84285545512
2020-11-27,130896.10135970035
2020-11-30,131170.72027078335
2020-12-01,133274.642301468
2020-12-02,133498.4758914256
2020-12-03,133725.67110107033
2020-12-04,134413.5973398319
2020-12-07,135375.895934059
2020-12-08,135839.43305222515
2020-12-09,132251.08443634055
2020-12-10,132864.9846046626
2020-12-11,132510.08248574458
2020-12-14,133500.3429817287
2020-12-15,134759.08009509815
2020-12-16,135460.34506205487
2020-12-17,136471.88421044496
2020-12-18,134883.1328682468
2020-12-21,133243.23084545037
2020-12-22,133688.58529157698
2020-12-23,133162.86865243362
2020-12-24,133702.37886425498
2020-12-28,135063.9860851161
2020-12-29,135220.8528670106
2020-12-30,135260.51924821112
2020-12-31,135667.27406892594
2021-01-04,133388.03468820127
2021-01-05,133665.27482442427
2021-01-06,132821.9106257534
2021-01-07,135407.76462929588
2021-01-08,137111.39776494965
2021-01-11,134732.8948319362
2021-01-12,134509.70810236206
2021-01-13,135505.6066523185
2021-01-14,134711.04472880677
2021-01-15,133461.10493044773
2021-01-19,135534.5582496948
2021-01-20,140576.78670325025
2021-01-21,143239.42710904428
2021-01-22,142243.75993069183
2021-01-25,145263.6089415726
2021-01-26,145382.73325202655
2021-01-27,136356.12284271832
2021-01-28,137359.01328288988
2021-01-29,135591.13426980542
2021-02-01,137361.51124630653
2021-02-02,138792.1959521723
2021-02-03,136246.51040531968
2021-02-04,139840.2282142112
2021-02-05,140971.11733816445
2021-02-08,143108.3185355995
2021-02-09,143056.47466509126
2021-02-10,142268.05527714916
2021-02-11,144052.52226698218
2021-02-12,145961.52801335123
2021-02-16,145007.103666141
2021-02-17,143430.16785313655
2021-02-18,141925.8768857654
2021-02-19,140473.47300890493
2021-02-22,133969.55490582422
2021-02-23,133510.9048960125
2021-02-24,134743.18704510364
2021-02-25,129275.68245803699
2021-02-26,130282.65089915153
2021-03-01,130991.98074086796
2021-03-02,130597.59321258098
2021-03-03,129961.7304517079
2021-03-04,129531.2280153471
2021-03-05,130103.30206305928
2021-03-08,126851.61721406975
2021-03-09,129901.0839517792
2021-03-10,130160.34586413071
2021-03-11,130633.64442136354
2021-03-12,130697.23595743006
2021-03-15,130978.84348165232
2021-03-16,130840.69604658452
2021-03-17,131345.71364319808
2021-03-18,127577.63926602216
2021-03-19,128009.54559176663
2021-03-22,129847.8209765072
2021-03-23,129197.74368230927
2021-03-24,127644.54840872622
2021-03-25,127489.89928438082
2021-03-26,128795.24908528771
2021-03-29,128765.75650620359
2021-03-30,128295.35295808976
2021-03-31,129367.59273434221
2021-04-01,130674.71900928195
2021-04-05,132233.83280840045
2021-04-06,132151.2253718178
2021-04-07,132395.02964084767
2021-04-08,133376.00371482194
2021-04-09,134232.39561431744
2021-04-12,134032.03082412336
2021-04-13,135306.6910923866
2021-04-14,133911.83761026332
2021-04-15,135762.99487298442
2021-04-16,135971.13232368202
2021-04-19,134727.3455956654
2021-04-20,133705.09296392047
2021-04-21,134882.64749447524
2021-04-22,133051.0064875095
2021-04-23,134719.80524939304
2021-04-26,135735.3104847108
2021-04-27,135034.42927214346
2021-04-28,134491.98629237877
2021-04-29,135015.28761544463
2021-04-30,134026.3686415064
2021-05-03,133384.96115673514
2021-05-04,130964.42138142468
2021-05-05,130702.3752082198
2021-05-06,131599.37239674263
2021-05-07,132568.98606353468
2021-05-10,128704.63298545875
2021-05-11,127927.64249208069
2021-05-12,125446.7172412329
2021-05-13,126239.15093096235
2021-05-14,126650.87000196759
2021-05-17,126570.35030512876
2021-05-18,126159.0302586977
2021-05-19,125967.87007446293
2021-05-20,126402.72944775154
2021-05-21,125202.11422448544
2021-05-24,127304.82412301475
2021-05-25,127463.86663021581
2021-05-26,127962.5714747555
2021-05-27,127381.62201635283
2021-05-28,127860.94030434545
2021-06-01,127376.8128256239
2021-06-02,127633.45118741877
2021-06-03,126079.40569681636
2021-06-04,128534.04829648178
2021-06-07,128979.50119008217
2021-06-08,129037.66243408393
2021-06-09,129095.82214941998
2021-06-10,130654.82190221825
2021-06-11,131071.2472825913
2021-06-14,132552.7798645745
2021-06-15,131545.8106582197
2021-06-16,131031.2972794451
2021-06-17,132756.38620558532
2021-06-18,131600.00221759864
2021-06-21,132138.603025175
2021-06-22,133460.8315277167
2021-06-23,133543.71597032054
2021-06-24,134441.18026616378
2021-06-25,134285.41739341058
2021-06-28,136038.11338787602
2021-06-29,136613.2959613645
2021-06-30,136386.33132553077
2021-07-01,136412.99859585386
2021-07-02,138943.58362527867
2021-07-06,140305.7748713197
2021-07-07,141059.46053460802
2021-07-08,139422.43568744516
2021-07-09,140519.3823276897
2021-07-12,141369.06711209659
2021-07-13,141316.57121248732
2021-07-14,141914.6582824267
2021-07-15,139998.66635822045
2021-07-16,137892.3777615302
2021-07-19,135576.9976348178
2021-07-20,136345.75108598103
2021-07-21,137086.9528061809
2021-07-22,138500.47481150608
2021-07-23,141043.70229620775
2021-07-26,141262.7343279387
2021-07-27,138824.7368577836
2021-07-28,139610.99648245302
2021-07-29,140039.8607359999
2021-07-30,139071.88699924643
2021-08-02,139161.41907893648
2021-08-03,140461.5190322379
2021-08-04,140815.99328732607
2021-08-05,142175.91376418003
2021-08-06,141201.01524247025
2021-08-09,141597.05268298805
2021-08-10,140575.61727058695
2021-08-11,140334.3454807333
2021-08-12,140979.76504060565
2021-08-13,141537.77926161978
2021-08-16,141748.95924362747
2021-08-17,139946.5133700926
2021-08-18,138297.2578791078
2021-08-19,138892.4689220573
2021-08-20,140400.98676943185
2021-08-23,142661.5408366511
2021-08-24,143183.4044116353
2021-08-25,143273.4102113227
2021-08-26,142245.41818861838
2021-08-27,143903.85866312677
2021-08-30,146226.8924299441
2021-08-31,146039.71163609176
2021-09-01,146412.42700433137
2021-09-02,146240.17399473613
2021-09-03,146997.5185826407
2021-09-07,147299.0374762896
2021-09-08,146520.27182226226
2021-09-09,145665.1779346644
2021-09-10,143835.97840615758
2021-09-13,144049.84138506776
2021-09-14,142931.39789579797
2021-09-15,144866.56584991835
2021-09-16,145122.0904228599
2021-09-17,141860.9862161224
2021-09-20,136704.47472443245
2021-09-21,137199.2504887234
2021-09-22,138122.72648847065
2021-09-23,139793.3164484544
2021-09-24,140358.3873980007
2021-09-27,138120.2530860267
2021-09-28,132382.3865560679
2021-09-29,132704.2185384564
2021-09-30,132223.2589093148
2021-10-01,132670.4005669654
2021-10-04,132119.89749636402
2021-10-05,132570.2852890183
2021-10-06,132752.13820224896
2021-10-07,133131.89024884085
2021-10-08,133051.26150451446
2021-10-11,132731.35523340094
2021-10-12,131944.81446944398
2021-10-13,132848.68712334643
2021-10-14,135159.97801186246
2021-10-15,136015.73721426757
2021-10-18,137478.67518428722
2021-10-19,139145.27316642873
2021-10-20,138835.12827632445
2021-10-21,140580.38875512415
2021-10-22,138267.98030008943
2021-10-25,140732.7654605088
2021-10-26,141483.5586979182
2021-10-27,142119.1514731375
2021-10-28,144751.27475843276
2021-10-29,146619.22681042412
2021-11-01,147513.0627834944
2021-11-02,148925.14724498318
2021-11-03,152211.8788828354
2021-11-04,156332.0410821981
2021-11-05,156962.0723435423
2021-11-08,156540.32617915332
2021-11-09,154602.59851789157
2021-11-10,150485.102017136
2021-11-11,151465.7642074878
2021-11-12,153981.35210980466
2021-11-15,153840.26841081982
2021-11-16,155451.48970643224
2021-11-17,155568.75523237223
2021-11-18,157593.16503646766
2021-11-19,158732.99168023665
2021-11-22,156434.44503397687
2021-11-23,155555.29688501183
2021-11-24,156120.16648960975
2021-11-26,152884.49037015002
2021-11-29,155152.64747712435
2021-11-30,153180.94416518454
2021-12-01,152653.97025029408
2021-12-02,153339.23879222057
2021-12-03,152116.91421311736
2021-12-06,152792.19082086388
2021-12-07,155102.91513700184
2021-12-08,155774.5478016339
2021-12-09,153084.47410498996
2021-12-10,154946.72935898174
2021-12-13,152227.37252570497
2021-12-14,150411.07864724507
2021-12-15,154365.02244819351
2021-12-16,149604.80605956656
2021-12-17,148872.9268416502
2021-12-20,146601.9251296277
2021-12-21,150396.3870431839
2021-12-22,152738.53590429196
2021-12-23,154498.31186094013
2021-12-27,158856.64372600024
2021-12-28,157798.88094031904
2021-12-29,157663.69655172338
2021-12-30,156832.69332660091
2021-12-31,155231.4312468465
2022-01-03,157998.17076625107
2022-01-04,154687.85513032315
2022-01-05,146973.59482594256
2022-01-06,146354.38740591874
2022-01-07,143547.65945396523
2022-01-10,142080.17558849056
2022-01-11,143788.69842405617
2022-01-12,144250.57356843853
2022-01-13,140620.94502375298
2022-01-14,141131.1325165761
2022-01-18,138080.14401297277
2022-01-19,137990.9687471125
2022-01-20,137605.79008844617
2022-01-21,137041.00962471252
2022-01-24,137157.4300643318
2022-01-25,136823.9708721016
2022-01-26,136833.44983559175
2022-01-27,136723.81550312898
2022-01-28,137277.3910995997
2022-01-31,137866.06183348363
2022-02-01,138116.28155424015
2022-02-02,138496.32846921924
2022-02-03,137517.32544852106
2022-02-04,137698.5686131105
