date,score,prev_w,new_w,equity_open,cost,trail_active,max_drift,event,sleeve_ret
2018-07-09,0.7196676642765281,[0.26178926 0.0915717  0.         0.64663904],[0.63235086 0.0873168  0.         0.28033234],101134.60943818878,11.242980764594359,False,0.3705615986142976,,
2018-07-10,0.731157483738806,[0.63534572 0.08730642 0.         0.27734787],[0.6760501  0.05510739 0.         0.26884252],102219.29677468109,1.2482319192926326,False,0.040704379658179746,,
2018-07-12,0.7088072483463345,[0.67514766 0.0551298  0.         0.26972254],[0.59201636 0.11679088 0.         0.29119275],101900.12642126835,2.5413268430856553,False,0.08313129506759986,,
2018-07-13,0.7364085931414708,[0.59903103 0.11676251 0.         0.28420646],[0.69637328 0.04003532 0.         0.26359141],104410.39454195564,3.049062666798682,False,0.09734224515910828,,
2018-07-20,0.7276398197555008,[0.69651478 0.04006206 0.         0.26342316],[0.66255919 0.06508063 0.         0.27236018],104514.45345946564,1.0646548578822488,False,0.03395558613001337,,
2018-07-24,0.7387548808029222,[0.66837696 0.06497281 0.         0.26665023],[0.70552533 0.03322955 0.         0.26124512],106767.72201513617,1.1898741805794109,False,0.03714837400048443,,
2018-07-26,0.7509072937829826,[0.70194248 0.03324823 0.         0.26480929],[0.75226823 0.         0.         0.24773177],105345.87719826297,1.5904831470609664,False,0.05032575200095857,,
2018-07-30,0.7259753178709499,[0.74354783 0.         0.         0.25645217],[0.65621001 0.0697653  0.         0.27402468],101777.8671359321,2.6667170557589035,False,0.08733781815900765,,
2018-07-31,0.7066508671108261,[0.64958405 0.0698673  0.         0.28054865],[0.29206003 0.0612654  0.         0.64667457],99416.15874435313,10.919649561807331,True,0.366125912853765,,
2018-08-01,0.7260921485598865,[0.29563154 0.0616656  0.         0.64270286],[0.32832747 0.03471861 0.         0.63695393],100027.4109662309,0.981146823779775,True,0.03269593185515285,,
2018-08-03,0.7428133503233975,[0.3387328  0.03522521 0.         0.62604199],[0.72145999 0.02135336 0.         0.25718665],101785.81871132705,11.686860212504788,False,0.3827271932530432,,
2018-08-08,0.7575734674578543,[0.72678023 0.02131267 0.         0.25190709],[0.76893367 0.         0.         0.23106633],103931.62791299845,1.314322528334145,False,0.0421534347380238,,
2018-08-10,0.7412431087900916,[0.76622086 0.         0.         0.23377914],[0.71527917 0.02596394 0.         0.25875689],102740.64877729265,1.5701347008245714,False,0.0509416905418516,,
2018-08-13,0.6999505611318735,[0.715642   0.02595862 0.         0.25839938],[0.55982203 0.14012853 0.         0.30004944],102889.38841391983,4.809666390440497,False,0.15581996888708627,,
2018-08-14,0.674258309284389,[0.56026117 0.14020079 0.         0.29953804],[0.46998045 0.20427786 0.         0.32574169],103068.39090175646,2.7915264156089807,False,0.09028071526700587,,
2018-08-15,0.7018055488838296,[0.46709938 0.20406763 0.         0.32883299],[0.56651302 0.13529253 0.         0.29819445],102104.93355026697,3.0451869050347433,False,0.09941363912435486,,
2018-08-16,0.6730786315533864,[0.56796165 0.13533139 0.         0.29670696],[0.46598211 0.20709652 0.         0.32692137],102621.98358272076,3.139602530744446,False,0.10197953112758074,,
2018-08-17,0.6989781361375892,[0.4621902  0.2067238  0.         0.33108599],[0.55632547 0.14265267 0.         0.30102186],101336.13642184972,2.8617911598019137,False,0.09413526312366438,,
2018-08-20,0.7213625157169655,[0.55917814 0.14276879 0.         0.29805307],[0.63873048 0.08263203 0.         0.27863748],102350.7205767517,2.4426719372490453,False,0.07955234457508653,,
2018-08-23,0.7425492969285703,[0.6401946  0.08258244 0.         0.27722296],[0.72041924 0.02213006 0.         0.2574507 ],102895.26069234774,2.4764206230951213,False,0.0802246415896487,,
2018-08-29,0.7307460808073812,[0.73288465 0.02201757 0.         0.24509778],[0.67446718 0.0562789  0.         0.26925392],108113.83296401206,1.8947209389010955,False,0.058417468790566085,,
2018-08-30,0.74152415728753,[0.67891764 0.05623586 0.         0.2648465 ],[0.71638399 0.02514017 0.         0.25847584],109920.14445707496,1.2354920321602134,False,0.03746635154282962,,
2018-08-31,0.7113407316717602,[0.71573862 0.02513428 0.         0.2591271 ],[0.60134108 0.10999965 0.         0.28865927],109651.60695122089,3.763162251255568,False,0.11439754071668196,,
2018-09-04,0.7241551975675788,[0.60086492 0.11007717 0.         0.28905791],[0.64929261 0.07486259 0.         0.2758448 ],109505.55582450065,1.59093012117444,False,0.048427683545242406,,
2018-09-06,0.6982961615423644,[0.64100961 0.07492729 0.         0.28406311],[0.55387779 0.14441837 0.         0.30170384],106353.42203557251,2.7800298922006093,False,0.08713181136979187,,
2018-09-07,0.6855363089143428,[0.54408764 0.1442799  0.         0.31163246],[0.50876751 0.1767688  0.         0.31446369],102970.80501742187,1.0910829185473665,False,0.03532013818100399,,
2018-09-11,0.701218472777939,[0.50990622 0.17683902 0.         0.31325477],[0.56439244 0.13682603 0.         0.29878153],103384.20776795644,1.6899045639079922,False,0.05448622506901457,,
2018-09-12,0.7193346914978934,[0.57048919 0.13673566 0.         0.29277514],[0.63110021 0.08823448 0.         0.28066531],105512.27157260607,1.9185618174989931,False,0.06061101673779479,,
2018-09-14,0.7447020172049827,[0.63648091 0.08828343 0.         0.27523566],[0.72892034 0.01578167 0.         0.25529798],107609.70858838127,2.984214181314114,False,0.0924394344606041,,
2018-09-18,0.7213739349116014,[0.71885638 0.01583279 0.         0.26531083],[0.63877355 0.08260039 0.         0.27862607],103562.94414464652,2.4880843323357826,False,0.0800828376367475,,
2018-09-19,0.7397578083676644,[0.64300314 0.08255134 0.         0.27444552],[0.70945084 0.03030696 0.         0.26024219],105146.82794131963,2.0960296011110042,False,0.06644770435619662,,
2018-09-20,0.7564841064369252,[0.71255354 0.03029829 0.         0.25714818],[0.76621027 0.         0.         0.23378973],106418.78810680172,1.713025219478953,False,0.053656728915191354,,
2018-09-24,0.7716987418320612,[0.76164235 0.         0.         0.23835765],[0.80424685 0.         0.         0.19575315],104395.25131508632,1.3343124136620277,False,0.042604505372720425,,
2018-09-26,0.7602190241001666,[0.80958252 0.         0.         0.19041748],[0.77554756 0.         0.         0.22445244],107337.4039506291,1.0959674184616726,False,0.034034964455502525,,
2018-10-05,0.7281192980156214,[0.76963076 0.         0.         0.23036924],[0.66439225 0.06372705 0.         0.2718807 ],104642.24979455495,3.3037184059674725,False,0.1052385122470032,,
2018-10-08,0.7090449692808728,[0.65426513 0.06388279 0.         0.28185207],[0.29644457 0.05807792 0.         0.64547752],100945.69774797406,11.011927169266212,True,0.3636254413654862,,
2018-10-10,0.6901014801092691,[0.29378471 0.0577854  0.         0.64842989],[0.26237863 0.08267211 0.         0.65494926],100492.4638568917,0.946822444241108,True,0.031406084526213796,,
2018-10-10,,,,,,,,HARD_STOP,-0.12057302622287747
2018-10-11,0.578031277396479,[0.23872351 0.07887075 0.         0.68240573],[0.         0.         0.28901564 0.71098436],96456.75518933647,9.190233697847301,True,0.2890156386982395,,
2018-10-11,,,,,,,,HARD_STOP,-0.1469110827718355
2018-10-12,,,,,,,,HARD_STOP,-0.1350632625302055
2018-10-15,,,,,,,,HARD_STOP,-0.13992145454781468
2018-10-16,,,,,,,,HARD_STOP,-0.12111516931221877
2018-10-17,0.6430490837021282,[0.        0.        0.2914256 0.7085744],[0.         0.         0.32152454 0.67847546],96809.86863549481,0.8741623029195676,True,0.030098939128163194,,
2018-10-18,,,,,,,,HARD_STOP,-0.12372855412141803
2018-10-19,,,,,,,,HARD_STOP,-0.12420439527846516
2018-10-22,,,,,,,,HARD_STOP,-0.12813525229305878
2018-10-23,,,,,,,,HARD_STOP,-0.13257379617889264
2018-10-24,,,,,,,,HARD_STOP,-0.15885546190912636
2018-10-25,0.4815055742451925,[0.         0.         0.31109541 0.68890459],[0.         0.         0.24075279 0.75924721],95394.92698937532,2.013098704574133,True,0.07034261912055853,,
2018-10-25,,,,,,,,HARD_STOP,-0.1437649877647027
2018-10-26,,,,,,,,HARD_STOP,-0.15882405020807389
2018-10-29,,,,,,,,HARD_STOP,-0.16348432055712192
2018-10-30,,,,,,,,HARD_STOP,-0.1510885797511642
2018-10-31,,,,,,,,HARD_STOP,-0.14202144847554754
2018-11-01,0.5743189106392188,[0.        0.        0.2435436 0.7564564],[0.         0.         0.28715946 0.71284054],95788.07122250658,1.2533636455917354,True,0.043615857019756704,,
2018-11-08,0.7205275541068232,[0.         0.         0.29342204 0.70657796],[0.31779236 0.04247142 0.         0.63973622],96679.64393513388,10.449052106475088,True,0.3177923583474989,,
2018-11-09,,,,,,,,HARD_STOP,-0.12646693551918387
2018-11-12,0.6779463039864881,[0.30165249 0.04136113 0.         0.65698638],[0.         0.         0.33897315 0.66102685],94148.19586634886,9.688234084875939,True,0.33897315199324407,,
2018-11-12,,,,,,,,HARD_STOP,-0.15831790008155622
2018-11-13,0.5894870242657733,[0.         0.         0.33562177 0.66437823],[0.         0.         0.29474351 0.70525649],93672.18474960378,1.1487466512522235,True,0.04087825552921437,,
2018-11-13,,,,,,,,HARD_STOP,-0.1598929198716671
2018-11-14,,,,,,,,HARD_STOP,-0.16563656883718725
2018-11-15,,,,,,,,HARD_STOP,-0.15692862123495488
2018-11-16,,,,,,,,HARD_STOP,-0.15473576841169723
2018-11-19,,,,,,,,HARD_STOP,-0.16903322377540542
2018-11-20,,,,,,,,HARD_STOP,-0.18441104146914156
2018-11-21,0.4889959080831057,[0.         0.         0.28908383 0.71091617],[0.         0.         0.24449795 0.75550205],92976.44940643637,1.243630886054086,True,0.04458587430808025,,
2018-11-21,,,,,,,,HARD_STOP,-0.1816321138793231
2018-11-23,,,,,,,,HARD_STOP,-0.18709791764399786
2018-11-26,,,,,,,,HARD_STOP,-0.17397372150325918
2018-11-27,0.5611196778395942,[0.         0.         0.24477967 0.75522033],[0.         0.         0.28055984 0.71944016],93035.87809768494,0.9986517319920115,True,0.035780165401834096,,
2018-11-27,,,,,,,,HARD_STOP,-0.15199400278966302
2018-11-28,,,,,,,,HARD_STOP,-0.13246829570094676
2018-11-29,,,,,,,,HARD_STOP,-0.13436397757108254
2018-11-30,,,,,,,,HARD_STOP,-0.129087837847762
2018-12-04,0.6549142936540685,[0.         0.         0.28946811 0.71053189],[0.         0.         0.32745715 0.67254285],94244.64911910643,1.0740790838916023,True,0.03798903859727115,,
2018-12-04,,,,,,,,HARD_STOP,-0.13404483928571065
2018-12-06,0.5275958977101773,[0.         0.         0.31744071 0.68255929],[0.         0.         0.26379795 0.73620205],92869.28147269314,1.4945292685175575,True,0.05364275624181153,,
2018-12-06,,,,,,,,HARD_STOP,-0.13535885715923868
2018-12-07,,,,,,,,HARD_STOP,-0.1554496662420609
2018-12-10,0.45099714349628944,[0.         0.         0.26189491 0.73810509],[0.         0.         0.22549857 0.77450143],92645.59934630993,1.0115882205226643,True,0.03639634001903466,,
2018-12-10,,,,,,,,HARD_STOP,-0.1538473364849151
2018-12-11,,,,,,,,HARD_STOP,-0.15365525650615652
2018-12-12,,,,,,,,HARD_STOP,-0.14939347169626527
2018-12-13,,,,,,,,HARD_STOP,-0.14968178357988293
2018-12-14,0.5132974088912073,[0.         0.         0.22516127 0.77483873],[0.        0.        0.2566487 0.7433513],92638.94562704345,0.8750887215735071,True,0.0314874309665448,,
2018-12-14,,,,,,,,HARD_STOP,-0.14894872128756076
2018-12-17,,,,,,,,HARD_STOP,-0.16564519615631335
2018-12-18,0.40104984783401604,[0.         0.         0.25241085 0.74758915],[0.         0.         0.20052492 0.79947508],92130.14400424268,1.4340774738478979,True,0.05188593047178483,,
2018-12-18,,,,,,,,HARD_STOP,-0.16656003932265195
2018-12-19,,,,,,,,HARD_STOP,-0.17904148137526965
2018-12-20,,,,,,,,HARD_STOP,-0.19240488994211702
2018-12-21,0.32421602310530256,[0.         0.         0.19481981 0.80518019],[0.         0.         0.16210801 0.83789199],91501.34728597583,0.8979522040420116,True,0.032711802637381826,,
2018-12-21,,,,,,,,HARD_STOP,-0.2089523016229059
2018-12-24,,,,,,,,HARD_STOP,-0.2298540245899039
2018-12-26,0.24647954251945878,[0.         0.         0.15611257 0.84388743],[0.         0.         0.12323977 0.87676023],90867.1914834651,0.8961176908246175,True,0.032872799529178195,,
2018-12-26,,,,,,,,HARD_STOP,-0.19094249396267737
2018-12-27,,,,,,,,HARD_STOP,-0.18473098730835313
2018-12-28,0.32031368195160936,[0.         0.         0.12940674 0.87059326],[0.         0.         0.16015684 0.83984316],91527.12952431627,0.8443404722338879,True,0.030750098417889338,,
2018-12-28,,,,,,,,HARD_STOP,-0.15667600907655033
2018-12-31,,,,,,,,HARD_STOP,-0.14928969449182994
2019-01-02,0.4030494404450286,[0.         0.         0.15818773 0.84181227],[0.         0.         0.20152472 0.79847528],91328.9631701976,1.1873767590679847,True,0.04333699182427775,,
2019-01-03,,,,,,,,HARD_STOP,-0.13858829498574432
2019-01-07,0.4807231646967689,[0.         0.         0.20584428 0.79415572],[0.         0.         0.24036158 0.75963842],91850.31807087603,0.9511275182174931,True,0.034517300835893994,,
2019-01-11,0.5429230282294338,[0.         0.         0.24388053 0.75611947],[0.0466078  0.22485371 0.         0.72853849],92311.68809644511,7.517721186343943,True,0.24388053312185776,,
2019-01-22,0.5881681097774721,[0.04907296 0.23173007 0.         0.71919697],[0.10371534 0.19036871 0.         0.70591595],93555.71485136588,1.5336320596574968,True,0.05464237939549403,,
2019-01-23,0.5247623797174337,[0.1017651  0.18843254 0.         0.70980235],[0.02598873 0.23639246 0.         0.73761881],93050.59829839555,2.115311083301368,True,0.07577637407259394,,
2019-01-28,0.5845913239256868,[0.02600306 0.23679668 0.         0.73720027],[0.09890271 0.19339295 0.         0.70770434],93127.123177087,2.0366804145560975,True,0.07289965032289689,,
2019-01-29,0.5466991612078214,[0.09923814 0.19355133 0.         0.70721054],[0.05106078 0.2222888  0.         0.72665042],93198.73736033395,1.347020507972759,True,0.04817735182987796,,
2019-01-30,0.5179204524335025,[0.05115783 0.22259204 0.         0.72625013],[0.01856274 0.24039749 0.         0.74103977],93257.50944095412,0.9119212571202526,True,0.032595096544571336,,
2019-01-31,0.5573053199332195,[0.01943701 0.24722789 0.         0.7333351 ],[0.06387312 0.21477954 0.         0.72134734],94245.22781179642,1.2563673752646671,True,0.04443610937251127,,
2019-02-05,0.59850877077637,[0.06664707 0.22015935 0.         0.71319357],[0.11791673 0.18133766 0.         0.70074561],95347.9770505712,1.4665372822638634,True,0.051269652055160445,,
2019-02-08,0.5708484776334182,[0.11288095 0.17706318 0.         0.71005588],[0.08088749 0.20453675 0.         0.71457576],94122.78369414352,0.903393989722138,True,0.031993457703707526,,
2019-02-12,0.6117290261520287,[0.08421042 0.2091307  0.         0.70665888],[0.13669578 0.16916874 0.         0.69413549],95194.25521126924,1.4988912789595985,True,0.05248535483690821,,
2019-02-13,0.6348833069432663,[0.14034014 0.17168019 0.         0.68797967],[0.17127032 0.14617133 0.         0.68255835],96053.57380918037,0.8912861528018428,True,0.030930174951896094,,
2019-02-15,0.615398596018655,[0.17283703 0.14709693 0.         0.68006605],[0.14203227 0.16566703 0.         0.6923007 ],96422.852550118,0.8910848147938568,True,0.030804758803787163,,
2019-02-19,0.6469616820880726,[0.1400329  0.16426261 0.         0.69570449],[0.19015715 0.13332369 0.         0.67651916],95959.2336093235,1.4429654714860203,True,0.05012425301910778,,
2019-02-27,0.6288378725270781,[0.19356234 0.13462763 0.         0.67181003],[0.16203627 0.15238267 0.         0.68558106],96685.40639657754,0.9144334563834032,True,0.03152607652881423,,
2019-03-04,0.6662866530328937,[0.16698509 0.15484614 0.         0.67816877],[0.22158915 0.11155417 0.         0.66685667],97768.99124187506,1.6015752699724082,True,0.054604063777583645,,
2019-03-05,0.6412041857979588,[0.21924332 0.11090731 0.         0.66984937],[0.18108143 0.13952066 0.         0.67939791],97339.765830485,1.1144007925078099,True,0.03816188868615503,,
2019-03-08,0.5971419206770812,[0.16960586 0.13467021 0.         0.69572393],[0.11601503 0.18255593 0.         0.70142904],95081.64098795305,1.52865137570131,True,0.05359083554643987,,
2019-03-12,0.6425336836087302,[0.12486544 0.19020957 0.         0.68492499],[0.18316539 0.13810146 0.         0.67873316],97389.61975781436,1.7033428174876433,True,0.05829994413927156,,
2019-03-18,0.674451506710066,[0.18991389 0.14091687 0.         0.66916924],[0.23531816 0.10190759 0.         0.66277425],98817.28154276815,1.3460181283004555,True,0.04540427569233421,,
2019-03-22,0.7063162552086178,[0.24548948 0.10417857 0.         0.65033195],[0.29144905 0.06170908 0.         0.64684187],100744.89814944369,1.3890576377582513,True,0.04595956927756745,,
2019-03-25,0.6445750771184545,[0.27855367 0.06038245 0.         0.66106388],[0.18637898 0.13590856 0.         0.67771246],98585.51174635327,2.7261266566464344,True,0.09217468869936915,,
2019-03-27,0.6804521755395204,[0.18961717 0.13702964 0.         0.67335319],[0.24557815 0.09464794 0.         0.65977391],99239.88883827848,1.666068524503391,True,0.05596098316267495,,
2019-03-28,0.6567435499066446,[0.24277302 0.09410904 0.         0.66311794],[0.20588063 0.12249114 0.         0.67162823],98747.09317787644,1.0929049099671495,True,0.03689239094861135,,
2019-03-29,0.6865458061111219,[0.20891215 0.12346742 0.         0.66762043],[0.25614448 0.08712842 0.         0.6567271 ],99348.12563470233,1.4077330140509914,True,0.04723232924820164,,
2019-04-01,0.7229057061629048,[0.26125009 0.0880594  0.         0.65069051],[0.32227961 0.03917324 0.         0.63854715],100277.64058918631,1.8359690335500876,True,0.06102952505207071,,
2019-04-02,0.7423853545433351,[0.32509659 0.03932781 0.         0.63557559],[0.35988667 0.011306   0.         0.62880732],100753.91831052036,1.0515711564515289,True,0.034790083075168676,,
2019-04-03,0.7303001051540091,[0.36540048 0.011391   0.         0.62320852],[0.67275276 0.05754734 0.         0.26969989],101667.57437321346,10.78210937389625,False,0.35350862653337234,,
2019-04-04,0.7151775005344797,[0.67286875 0.05753762 0.         0.26959363],[0.61556043 0.09961707 0.         0.2848225 ],101706.44026224947,1.748587704039024,False,0.05730832447877443,,
2019-04-05,0.7066141005646408,[0.61710395 0.09957732 0.         0.28331873],[0.58398575 0.12262835 0.         0.2933859 ],102254.12455029559,1.015941906304387,False,0.03311820462898707,,
2019-04-08,0.7177449224369458,[0.58401133 0.12265845 0.         0.29333022],[0.62514125 0.09260367 0.         0.28225508],102282.13765612408,1.2620567624094439,False,0.041129917413749606,,
2019-04-10,0.6983169675816647,[0.62632809 0.09257662 0.         0.28109529],[0.55395241 0.14436455 0.         0.30168303],102722.16057696955,2.2303756208705834,False,0.07237567201802786,,
2019-04-11,0.7127683136822058,[0.5568836  0.1444256  0.         0.29869081],[0.60661805 0.10615027 0.         0.28723169],103758.68667788131,1.5481144715079613,False,0.04973445344112348,,
2019-04-15,0.736974268758838,[0.60676085 0.10616179 0.         0.28707736],[0.69857575 0.03839852 0.         0.26302573],103832.44268071602,2.8600097689059494,False,0.09181490534387404,,
2019-04-16,0.7277506227246074,[0.70064417 0.03836749 0.         0.26098834],[0.66298263 0.06476799 0.         0.27224938],104649.92215780728,1.1823832796756535,False,0.03766154353154294,,
2019-04-18,0.7167972373716502,[0.66578765 0.06472815 0.         0.26948419],[0.62159864 0.09519859 0.         0.28320276],105742.50524724831,1.4017970336095804,False,0.044189011483820484,,
2019-04-25,0.7061061613530975,[0.6323469  0.09513729 0.         0.27251581],[0.58213132 0.12397484 0.         0.29389384],109929.28972773885,1.6560487503143322,False,0.050215575073026764,,
2019-04-26,0.7188391372498815,[0.57936225 0.12391124 0.         0.29672651],[0.62924055 0.08959859 0.         0.28116086],108888.43787799963,1.6293509756552083,False,0.04987829768423957,,
2019-05-01,0.7014581929107973,[0.63065509 0.08960804 0.         0.27973687],[0.565258   0.13620019 0.         0.29854181],109471.87788396042,2.147742543250835,False,0.06539708598426319,,
2019-05-02,0.6678971227082163,[0.55946531 0.13611637 0.         0.30441832],[0.44855202 0.2193451  0.         0.33210288],107366.58537111929,3.5725144089913727,False,0.11091329133866473,,
2019-05-06,0.7083389633158691,[0.44267372 0.21895111 0.         0.33837517],[0.59029842 0.11804054 0.         0.29166104],105392.70355063188,4.667569972958969,False,0.14762470315656512,,
2019-05-07,0.6737263036593467,[0.59310442 0.11792846 0.         0.28896712],[0.46817592 0.20555038 0.         0.3262737 ],106380.49881259863,3.9869869096073787,False,0.12492850206286116,,
2019-05-08,0.5980278183122293,[0.4612191  0.20516738 0.         0.33361352],[0.23449345 0.36353437 0.         0.40197218],104045.90017543634,7.0769623692893076,False,0.22672565208741308,,
2019-05-10,0.5839831864743777,[0.23116144 0.3617795  0.         0.40705907],[0.19617908 0.38780411 0.         0.41601681],102758.00947584544,1.0784153208479195,False,0.034982360542948426,,
2019-05-13,0.6265884278502231,[0.18928047 0.38257029 0.         0.42814924],[0.15863769 0.15465653 0.         0.68670579],99854.508259235,7.7454111464752,True,0.25855654997459326,,
2019-05-14,0.5275933833159092,[0.15682017 0.15378116 0.         0.68939867],[0.02911617 0.23468052 0.         0.73620331],99466.02230536763,3.810662554743117,True,0.12770399601196197,,
2019-05-15,0.5694956601816764,[0.02904586 0.23434115 0.         0.73661298],[0.07915495 0.20559288 0.         0.71525217],99416.17663918163,1.4944962649056788,True,0.05010909074116324,,
2019-05-16,0.6013044346082907,[0.08306572 0.21131364 0.         0.70562064],[0.12182961 0.17882261 0.         0.69934778],100781.06229634998,1.1719999583973657,True,0.0387638951106066,,
2019-05-17,0.6412393079969254,[0.12164567 0.17869308 0.         0.69966125],[0.18113639 0.13948326 0.         0.67938035],100744.08427178519,1.7980015234375033,True,0.05949072300155753,,
2019-05-21,0.6120977981799222,[0.17745419 0.13802295 0.         0.68452285],[0.13722963 0.16881927 0.         0.6939511 ],100003.90602331539,1.2067839591261387,True,0.0402245607901483,,
2019-05-22,0.6480389846508092,[0.13597417 0.16797361 0.         0.69605223],[0.19187007 0.13214943 0.         0.67598051],99710.0464071004,1.6720147702007673,True,0.055895897837421965,,
2019-05-24,0.5819356390194742,[0.18812225 0.13080329 0.         0.68107446],[0.09536254 0.19560528 0.         0.70903218],98980.78261399546,2.754428714109651,True,0.09275971359852588,,
2019-05-29,0.5532351420291131,[0.09186325 0.1914201  0.         0.71671665],[0.0589031  0.21771447 0.         0.72338243],97934.62874320813,0.9683820328511997,True,0.03296015057113148,,
2019-06-03,0.5100546559590325,[0.05647909 0.21253451 0.         0.7309864 ],[0.01025685 0.24477048 0.         0.74497267],96941.46393479448,1.34425553913702,True,0.04622224191020413,,
2019-06-05,0.5649154768691825,[0.01066998 0.25082401 0.         0.73850601],[0.07334352 0.20911422 0.         0.71754226],97806.72125972815,1.8389678411269337,True,0.06267353331964139,,
2019-06-07,0.5934788790592476,[0.07520881 0.21217186 0.         0.71261932],[0.11095548 0.18578396 0.         0.70326056],98498.28392230731,1.0562956350401016,True,0.0357466679613517,,
2019-06-11,0.6175859012560375,[0.12023742 0.19444482 0.         0.68531776],[0.14523879 0.16355416 0.         0.69120705],101093.8444267732,0.9368566473122439,True,0.03089065915682762,,
2019-06-19,0.6458110155881239,[0.14780456 0.16522984 0.         0.68696559],[0.37666544 0.26914558 0.         0.35418898],101769.35269018047,10.159938048906687,False,0.3327766097336099,,
2019-06-20,0.6657270832311791,[0.38452927 0.27045428 0.         0.34501645],[0.44131603 0.22441105 0.         0.33427292],104473.34984931645,1.7798109755739016,False,0.056786761987337786,,
2019-06-26,0.618138336522234,[0.43181302 0.22352857 0.         0.34465841],[0.14605167 0.1630175  0.         0.69093083],101356.8312545606,10.529122743264333,True,0.3462724256121799,,
