,w_tqqq,w_qld,w_spy,w_cash
2018-10-12,0.0,0.0,0.2881585722775996,0.7118414277224003
2018-10-15,0.0,0.0,0.286986554976929,0.713013445023071
2018-10-16,0.0,0.0,0.2914146710910949,0.7085853289089051
2018-10-17,0.0,0.0,0.3215323280811573,0.6784676719188428
2018-10-18,0.0,0.0,0.31834791030923126,0.6816520896907687
2018-10-19,0.0,0.0,0.31821063792275506,0.6817893620772449
2018-10-22,0.0,0.0,0.31721606706732725,0.6827839329326727
2018-10-23,0.0,0.0,0.31609228369962317,0.6839077163003768
2018-10-24,0.0,0.0,0.30945967403195523,0.6905403259680447
2018-10-25,0.0,0.0,0.24259411822469992,0.7574058817753001
2018-10-26,0.0,0.0,0.23933222775767443,0.7606677722423255
2018-10-29,0.0,0.0,0.23830591302341747,0.7616940869765826
2018-10-30,0.0,0.0,0.24096980692813966,0.7590301930718604
2018-10-31,0.0,0.0,0.24290170269037473,0.7570982973096252
2018-11-01,0.0,0.0,0.2885960815723739,0.7114039184276262
2018-11-02,0.0,0.0,0.28735956107203486,0.712640438927965
2018-11-05,0.0,0.0,0.2884690345294641,0.7115309654705358
2018-11-06,0.0,0.0,0.28974699008649524,0.7102530099135047
2018-11-07,0.0,0.0,0.29410660570076763,0.7058933942992324
2018-11-08,0.31669432190780455,0.042394189012380123,0.0,0.6409114890798153
2018-11-09,0.30595012275890743,0.04168151228068368,0.0,0.6523683649604087
2018-11-12,0.0,0.0,0.3352172956918788,0.6647827043081211
2018-11-13,0.0,0.0,0.2939586284102115,0.7060413715897885
2018-11-14,0.0,0.0,0.2925179658774133,0.7074820341225867
2018-11-15,0.0,0.0,0.2946520920272767,0.7053479079727233
2018-11-16,0.0,0.0,0.2951731852872588,0.7048268147127412
2018-11-19,0.0,0.0,0.29161762238175815,0.7083823776182419
2018-11-20,0.0,0.0,0.2877552774310863,0.7122447225689137
2018-11-21,0.0,0.0,0.2439138759541541,0.7560861240458459
2018-11-23,0.0,0.0,0.24266300498420243,0.7573369950157977
2018-11-26,0.0,0.0,0.24560122906194573,0.7543987709380542
2018-11-27,0.0,0.0,0.28211762962381326,0.7178823703761866
2018-11-28,0.0,0.0,0.2867317157821838,0.7132682842178162
2018-11-29,0.0,0.0,0.28626560594710965,0.7137343940528903
2018-11-30,0.0,0.0,0.2874899970229836,0.7125100029770164
2018-12-03,0.0,0.0,0.29017320332402496,0.7098267966759749
2018-12-04,0.0,0.0,0.3209711603373619,0.6790288396626382
2018-12-06,0.0,0.0,0.2666497288680682,0.7333502711319319
2018-12-07,0.0,0.0,0.2620595975113388,0.7379404024886612
2018-12-10,0.0,0.0,0.22596249390862533,0.7740375060913747
2018-12-11,0.0,0.0,0.22598602315941518,0.7740139768405848
2018-12-12,0.0,0.0,0.22684932196410634,0.7731506780358937
2018-12-13,0.0,0.0,0.2267733442137135,0.7732266557862865
2018-12-14,0.0,0.0,0.2548377902837368,0.7451622097162631
2018-12-17,0.0,0.0,0.2510759090902937,0.7489240909097064
2018-12-18,0.0,0.0,0.1992013179645642,0.8007986820354358
2018-12-19,0.0,0.0,0.19679062391171792,0.803209376088282
2018-12-20,0.0,0.0,0.1941949002637322,0.8058050997362677
2018-12-21,0.0,0.0,0.15876977328902203,0.8412302267109779
2018-12-24,0.0,0.0,0.1552136975133972,0.8447863024866028
2018-12-26,0.0,0.0,0.12789017486519977,0.8721098251348003
2018-12-27,0.0,0.0,0.12873504189267929,0.8712649581073207
2018-12-28,0.0,0.0,0.15916943505978193,0.8408305649402181
2018-12-31,0.0,0.0,0.1603275662330273,0.8396724337669726
2019-01-02,0.0,0.0,0.20426280675929745,0.7957371932407026
2019-01-03,0.0,0.0,0.20035011053077748,0.7996498894692224
2019-01-04,0.0,0.0,0.20566543856158187,0.7943345614384181
2019-01-07,0.0,0.0,0.24158077871005149,0.7584192212899484
2019-01-08,0.0,0.0,0.24328108676866558,0.7567189132313344
2019-01-09,0.0,0.0,0.24412288511815447,0.7558771148818456
2019-01-10,0.0,0.0,0.24475574265977962,0.7552442573402203
2019-01-11,0.04682902885978673,0.2255850952761595,0.0,0.7275858758640538
2019-01-14,0.0458508672393564,0.22265292244599422,0.0,0.7314962103146495
2019-01-15,0.04784759610545502,0.22882460041367284,0.0,0.7233278034808721
2019-01-16,0.04791136630561113,0.2287458935510207,0.0,0.7233427401433682
2019-01-17,0.04881677191722033,0.2309649206578347,0.0,0.720218307424945
2019-01-18,0.04986295824120441,0.2340736176026277,0.0,0.7160634241561677
2019-01-22,0.10083264139242658,0.18731577816820852,0.0,0.7118515804393648
2019-01-23,0.02575245577488836,0.2350739089625623,0.0,0.7391736352625493
2019-01-24,0.026119449656596887,0.23711391626706438,0.0,0.7367666340763388
2019-01-25,0.026862886238038876,0.24140355556449178,0.0,0.7317335581974693
2019-01-28,0.09909701873656147,0.1934531290090341,0.0,0.7074498522544044
2019-01-29,0.04982753100138115,0.21906663484659925,0.0,0.7311058341520197
2019-01-30,0.01915593560993238,0.24550301009725578,0.0,0.7353410542928118
2019-01-31,0.06516277063482807,0.21755396723540663,0.0,0.7172832621297653
2019-02-01,0.0645098407921437,0.21614692730198612,0.0,0.7193432319058701
2019-02-04,0.06635869133365266,0.21976244672046524,0.0,0.713878861945882
2019-02-05,0.11975535011958768,0.18312892130793482,0.0,0.6971157285724776
2019-02-06,0.11905827229981454,0.18230115811768527,0.0,0.6986405695825002
2019-02-07,0.11531711413219671,0.1791279910924777,0.0,0.7055548947753255
2019-02-08,0.0829934978428617,0.20742178209221676,0.0,0.7095847200649217
2019-02-11,0.0828323734414014,0.20724079071342943,0.0,0.7099268358451692
2019-02-12,0.13884365407263108,0.17088605148306046,0.0,0.6902702944443084
2019-02-13,0.16974310784144925,0.14554525517267194,0.0,0.6847116369858787
2019-02-14,0.17020435772946624,0.14565868480381775,0.0,0.6841369574667161
2019-02-15,0.14102467381391146,0.164990913843733,0.0,0.6939844123423556
2019-02-19,0.19228403384435647,0.13409589458237064,0.0,0.6736200715732729
2019-02-20,0.1921514867039187,0.1340938806436417,0.0,0.6737546326524396
2019-02-21,0.19058633650139672,0.13342197839433306,0.0,0.6759916851042702
2019-02-22,0.19351976426766138,0.13461293722278397,0.0,0.6718672985095545
2019-02-25,0.19503566204549339,0.1351535351439339,0.0,0.6698108028105727
2019-02-26,0.1954648555434181,0.1352714295485882,0.0,0.6692637149079937
2019-02-27,0.1632799657557119,0.15300585111498005,0.0,0.6837141831293081
2019-02-28,0.16253286471378997,0.1525491886348021,0.0,0.6849179466514079
2019-03-01,0.1648678597409901,0.153922329954349,0.0,0.6812098103046608
2019-03-04,0.21891613125882525,0.11088425573420017,0.0,0.6701996130069746
2019-03-05,0.18112338021300226,0.13958169189617778,0.0,0.6792949278908199
2019-03-06,0.178841406986855,0.13858968008029274,0.0,0.6825689129328523
2019-03-07,0.1740317594645087,0.13656215886488796,0.0,0.6894060816706034
2019-03-08,0.11861027502316537,0.18484227466941397,0.0,0.6965474503074206
2019-03-11,0.12413205854558985,0.18968446930669322,0.0,0.6861834721477169
2019-03-12,0.18424769918101627,0.13866911520071976,0.0,0.6770831856182641
2019-03-13,0.18710390346004002,0.13983632945273716,0.0,0.6730597670872228
2019-03-14,0.18651696239072826,0.13948760926296908,0.0,0.6739954283463027
2019-03-15,0.18980207892878054,0.140881521560344,0.0,0.6693163995108754
2019-03-18,0.23666617905511808,0.10213653886235483,0.0,0.6611972820825271
2019-03-19,0.2382844367694308,0.10254707824779516,0.0,0.6591684849827739
2019-03-20,0.24015558056688022,0.10301162129814703,0.0,0.6568327981349728
2019-03-21,0.24772195038596914,0.1046751562327196,0.0,0.6476028933813113
2019-03-22,0.2809716041935439,0.06054160191251357,0.0,0.6584867938939425
2019-03-25,0.18721631474909117,0.13620444644008978,0.0,0.676579238810819
2019-03-26,0.1890542230074177,0.1369064878305569,0.0,0.6740392891620254
2019-03-27,0.24150151172219006,0.09400437167285164,0.0,0.6644941166049584
2019-03-28,0.20570658848116233,0.12250628525804336,0.0,0.6717871262607943
2019-03-29,0.2562130886557448,0.08723171234877758,0.0,0.6565551989954775
2019-04-01,0.3243818807617798,0.03934478749680521,0.0,0.636273331741415
2019-04-02,0.3616141918852167,0.011335414932876558,0.0,0.6270503931819068
2019-04-03,0.6728494568554199,0.05754547980397068,0.0,0.2696050633406093
2019-04-04,0.6152216123610412,0.0996419714195776,0.0,0.28513641621938124
2019-04-05,0.585014466253674,0.12266267621128651,0.0,0.2923228575350395
2019-04-08,0.6276536446708993,0.09257542017132664,0.0,0.279770935157774
2019-04-09,0.6254605157352532,0.09262142818887786,0.0,0.28191805607586895
2019-04-10,0.5561725688888726,0.14444258049930384,0.0,0.2993848506118235
2019-04-11,0.6043880280789637,0.10618998882682233,0.0,0.28942198309421385
2019-04-12,0.6067705722925091,0.10617454280451362,0.0,0.28705488490297726
2019-04-15,0.6987386019216795,0.038384750802346004,0.0,0.26287664727597454
2019-04-16,0.6629162945245286,0.06477532470214262,0.0,0.2723083807733287
2019-04-17,0.664826875321637,0.06475278879225047,0.0,0.2704203358861126
2019-04-18,0.621218313884934,0.09522117871138293,0.0,0.28356050740368316
2019-04-22,0.6228271145026721,0.09523172926920197,0.0,0.28194115622812593
2019-04-23,0.6300513429350585,0.09514849591450908,0.0,0.2748001611504325
2019-04-24,0.6281407203215131,0.09518020967160738,0.0,0.27667907000687947
2019-04-25,0.5800726766254753,0.12388392841894368,0.0,0.29604339495558096
2019-04-26,0.6305943400496431,0.08960823252005615,0.0,0.2797974274303008
2019-04-29,0.6316522878302822,0.08954637920648963,0.0,0.27880133296322823
2019-04-30,0.6270703164146414,0.08963290046634473,0.0,0.2832967831190139
2019-05-01,0.5594212078756259,0.1361198027101539,0.0,0.3044589894142202
2019-05-02,0.4461967783155148,0.21924617948370181,0.0,0.33455704220078336
2019-05-03,0.4545217287347995,0.21998121565907583,0.0,0.3254970556061248
2019-05-06,0.5994130742974352,0.11803456083845336,0.0,0.2825523648641114
2019-05-07,0.4631574833707508,0.2052350346941395,0.0,0.33160748193510975
2019-05-08,0.2347076201337241,0.3634726416847484,0.0,0.40181973818152755
2019-05-09,0.2326291494023987,0.3626699793416234,0.0,0.4047008712559779
2019-05-10,0.19774567882750296,0.38908815803215435,0.0,0.4131661631403428
2019-05-13,0.15518175394815217,0.15273131735126533,0.0,0.6920869287005825
2019-05-14,0.02950738629963453,0.23653770045092457,0.0,0.7339549132494408
2019-05-15,0.0829518623770501,0.21114431491759053,0.0,0.7059038227053593
2019-05-16,0.12453394882027038,0.18095871781106823,0.0,0.6945073333686614
2019-05-17,0.1810295431508673,0.13941390277273355,0.0,0.6795565540763991
2019-05-20,0.17432632908928394,0.13667589982161615,0.0,0.6889977710890999
2019-05-21,0.13777013057254334,0.16917598291593092,0.0,0.6930538865115258
2019-05-22,0.19246524111441915,0.13232146405966266,0.0,0.6752132948259182
2019-05-23,0.18582704552523424,0.1299140103482964,0.0,0.6842589441264694
2019-05-24,0.09401458259439062,0.1939159000518108,0.0,0.7120695173537985
2019-05-28,0.09323033547788663,0.19291708345956557,0.0,0.7138525810625479
2019-05-29,0.058589845223192584,0.21704475205391188,0.0,0.7243654027228955
2019-05-30,0.05913175397739022,0.2183281342435665,0.0,0.7225401117790433
2019-05-31,0.05685808995524606,0.2131780993074432,0.0,0.7299638107373106
2019-06-03,0.00977459626449858,0.23784283052634786,0.0,0.7523825732091536
2019-06-04,0.010422340119433134,0.24741342283674703,0.0,0.7421642370438198
2019-06-05,0.07295069164844042,0.20854083533840498,0.0,0.7185084730131546
2019-06-06,0.07426844679191758,0.21069777169619489,0.0,0.7150337815118876
2019-06-07,0.11432013872476754,0.18908607530536034,0.0,0.6965937859698722
2019-06-10,0.11748655450372943,0.19177219873592427,0.0,0.6907412467603463
2019-06-11,0.14230170957774857,0.1616957959138927,0.0,0.6960024945083587
2019-06-12,0.1404718918540949,0.16057443197153934,0.0,0.6989536761743658
2019-06-13,0.14217010102814023,0.16175463236617144,0.0,0.6960752666056883
2019-06-14,0.14079859312322932,0.1606910336539878,0.0,0.6985103732227829
2019-06-17,0.1426987024090433,0.16197320749509897,0.0,0.6953280900958577
2019-06-18,0.14726217845617828,0.1648864836938772,0.0,0.6878513378499446
2019-06-19,0.3778337977417996,0.26923033655498196,0.0,0.35293586570321833
2019-06-20,0.438960688436005,0.2241095990867958,0.0,0.3369297124771992
2019-06-21,0.4380653252605357,0.2241250676777041,0.0,0.3378096070617602
2019-06-24,0.43800577221010706,0.22409638413017774,0.0,0.33789784365971526
2019-06-25,0.4285157481371177,0.22305450170573476,0.0,0.34842975015714756
2019-06-26,0.14539672501770926,0.16258839430226932,0.0,0.6920148806800214
2019-06-27,0.146543516828526,0.16340991871260918,0.0,0.6900465644588648
2019-06-28,0.34194959538928243,0.2923624455889661,0.0,0.36568795902175155
2019-07-01,0.39159595014185955,0.2565211988370561,0.0,0.35188285102108424
2019-07-02,0.4567765511182074,0.2154555566974791,0.0,0.3277678921843134
2019-07-03,0.4608093056410055,0.21566702085084907,0.0,0.3235236735081456
2019-07-05,0.49231331703728265,0.19054327931369064,0.0,0.3171434036490267
2019-07-08,0.4883688032769413,0.19023502571685144,0.0,0.32139617100620715
2019-07-09,0.41473486162126905,0.24720633144654197,0.0,0.33805880693218904
2019-07-10,0.3764051704024547,0.27091586335494405,0.0,0.35267896624260137
2019-07-11,0.42256801471419575,0.23639190435962515,0.0,0.34104008092617916
2019-07-12,0.42547145392794206,0.23678247031948788,0.0,0.3377460757525701
2019-07-15,0.4810191174649826,0.19671566991792566,0.0,0.3222652126170918
2019-07-16,0.4480042573163338,0.2181380307572787,0.0,0.3338577119263875
2019-07-17,0.44523479902395,0.2179476238215536,0.0,0.33681757715449634
2019-07-18,0.35380165089753274,0.28747184199429604,0.0,0.3587265071081712
2019-07-19,0.34993758344476766,0.2864273645715198,0.0,0.36363505198371254
2019-07-22,0.35351979154383867,0.2875560311279258,0.0,0.3589241773282355
2019-07-23,0.35661341915945644,0.28815523003195104,0.0,0.3552313508085926
2019-07-24,0.4527670852078245,0.22093844068856067,0.0,0.32629447410361473
2019-07-25,0.4475258341213177,0.22045117628876768,0.0,0.3320229895899147
2019-07-26,0.41363894964495806,0.24524726662008564,0.0,0.34111378373495627
2019-07-29,0.44996556927741715,0.21723195355064123,0.0,0.3328024771719416
2019-07-30,0.41102027929965596,0.24686961643679514,0.0,0.3421101042635488
2019-07-31,0.35669791857724625,0.2755467980530869,0.0,0.3677552833696669
2019-08-01,0.25871296043332453,0.34484582068599956,0.0,0.39644121888067585
2019-08-02,0.1598983609986978,0.4067645275985244,0.0,0.4333371114027778
2019-08-05,0.06606435107042458,0.20727793116551563,0.0,0.7266577177640597
2019-08-06,0.0,0.17197961334600936,0.05089275533650776,0.777127631317483
2019-08-07,0.0,0.25357520737608547,0.0014095833593516895,0.7450152092645628
2019-08-08,0.0,0.2620020358433508,0.0014208502788792625,0.7365771138777698
2019-08-09,0.08508979115914075,0.20011192447160633,0.0,0.7147982843692529
2019-08-12,0.08285124055411526,0.1970052922482146,0.0,0.7201434671976701
2019-08-13,0.0,0.25156942525867637,0.004517795630233528,0.7439127791110901
2019-08-14,0.08291391583401718,0.197535412906057,0.0,0.7195506712599258
2019-08-15,0.0,0.21009681148893586,0.02549873186187189,0.7644044566491922
2019-08-16,0.0,0.21521704440232464,0.02569318759202756,0.7590897680056478
2019-08-19,0.055664143147772766,0.22009951968151423,0.0,0.724236337170713
2019-08-20,0.1216041140537439,0.17684842568598327,0.0,0.7015474602602729
2019-08-21,0.12393123147132393,0.17880221853836373,0.0,0.6972665499903125
2019-08-22,0.15940828667917908,0.152002947256284,0.0,0.688588766064537
2019-08-23,0.14839547234134587,0.14594869242463987,0.0,0.7056558352340143
2019-08-26,0.03536376046445311,0.23256031753592954,0.0,0.7320759219996174
2019-08-27,0.08886775536067286,0.19627730069609337,0.0,0.7148549439432337
2019-08-28,0.08957357367495541,0.1970108105359281,0.0,0.7134156157891165
2019-08-29,0.092704819574381,0.20100429927298444,0.0,0.7062908811526345
2019-08-30,0.09218891260098715,0.20040358364909355,0.0,0.7074075037499193
2019-09-03,0.09010099680088403,0.19773909193384692,0.0,0.712159911265269
2019-09-04,0.05306418828494887,0.22297262512787624,0.0,0.723963186587175
2019-09-05,0.1083096985035063,0.1904259593674332,0.0,0.7012643421290605
2019-09-06,0.16474928798783905,0.149590517655177,0.0,0.685660194356984
2019-09-09,0.20092209108772505,0.12363626148261346,0.0,0.6754416474296615
2019-09-10,0.19969716767444992,0.12332102429186888,0.0,0.6769818080336811
2019-09-11,0.23690117476316017,0.1042038102323246,0.0,0.6588950150045153
2019-09-12,0.23894411069893745,0.10458775263463402,0.0,0.6564681366664284
2019-09-13,0.23716045238820246,0.10423545720867539,0.0,0.6586040904031222
2019-09-16,0.28232904187782426,0.06926977347868851,0.0,0.6484011846434873
2019-09-17,0.22635071133907034,0.11026131970825682,0.0,0.6633879689526728
2019-09-18,0.22623425211329307,0.11026122019624739,0.0,0.6635045276904595
2019-09-19,0.22692874982259656,0.11042793028912522,0.0,0.6626433198882782
2019-09-20,0.22188094647316028,0.10912047626449631,0.0,0.6689985772623435
2019-09-23,0.22201857778609727,0.1091513853795258,0.0,0.6688300368343768
2019-09-24,0.2157635156553443,0.10744181766862805,0.0,0.6767946666760277
2019-09-25,0.11483502665023246,0.1881354840420674,0.0,0.6970294893077001
2019-09-26,0.15700134746497105,0.15465191493960312,0.0,0.6883467375954259
2019-09-27,0.1527327798482655,0.152376374442711,0.0,0.6948908457090236
2019-09-30,0.11284280928704175,0.18683641152136607,0.0,0.7003207791915922
2019-10-01,0.1107514963412226,0.1848280410497593,0.0,0.7044204626090181
2019-10-02,0.0600454718295773,0.21282813596211747,0.0,0.7271263922083052
2019-10-03,0.0020061423120104065,0.25309206638360815,0.0,0.7449017913043815
2019-10-04,0.0020747893636388305,0.25859173439748495,0.0,0.7393334762388762
2019-10-07,0.07782003520401325,0.20635203245608985,0.0,0.7158279323398969
2019-10-08,0.07502006028324265,0.20194801034811316,0.0,0.7230319293686442
2019-10-09,0.014552159767145622,0.24328828100784086,0.0,0.7421595592250134
2019-10-10,0.06744946955494027,0.2154825067243784,0.0,0.7170680237206812
2019-10-11,0.11635483146762247,0.18278178148781377,0.0,0.7008633870445637
2019-10-14,0.23401785071101472,0.10350388992296158,0.0,0.6624782593660238
2019-10-15,0.24014214841550252,0.10485411630273295,0.0,0.6550037352817646
2019-10-16,0.2924299447453257,0.06145722883265709,0.0,0.6461128264220172
2019-10-17,0.2937379272770718,0.061650966633576026,0.0,0.6446111060893522
2019-10-18,0.2880699386548029,0.06104378865183262,0.0,0.6508862726933645
2019-10-21,0.24203752088995517,0.09875302305123942,0.0,0.6592094560588054
2019-10-22,0.27146358452113684,0.07077528520169445,0.0,0.6577611302771688
2019-10-23,0.27230413957421,0.07092664276831645,0.0,0.6567692176574735
2019-10-24,0.27756601085008975,0.07160938737088415,0.0,0.650824601779026
2019-10-25,0.28178271248829106,0.07217464222246933,0.0,0.6460426452892396
2019-10-28,0.7610169459438747,0.0,0.0,0.23898305405612524
2019-10-29,0.7567408687812711,0.0,0.0,0.24325913121872886
2019-10-30,0.8001734155346324,0.0,0.0,0.19982658446536758
2019-10-31,0.8002787114120417,0.0,0.0,0.19972128858795826
2019-11-01,0.7246079287537041,0.02091583463270709,0.0,0.25447623661358876
2019-11-04,0.7674708591046359,0.0,0.0,0.23252914089536422
2019-11-05,0.7676816697960284,0.0,0.0,0.23231833020397158
2019-11-06,0.7665342835320983,0.0,0.0,0.2334657164679017
2019-11-07,0.7683222625590403,0.0,0.0,0.2316777374409596
2019-11-08,0.8171722951763847,0.0,0.0,0.18282770482361532
2019-11-11,0.8165323404426332,0.0,0.0,0.18346765955736674
2019-11-12,0.7846795467010971,0.0,0.0,0.21532045329890298
2019-11-13,0.7844176979494282,0.0,0.0,0.21558230205057183
2019-11-14,0.7843616174435065,0.0,0.0,0.21563838255649348
2019-11-15,0.7497396229988288,0.0003822959263505343,0.0,0.24987808107482065
2019-11-18,0.7995741017459016,0.0,0.0,0.20042589825409834
2019-11-19,0.8002194064805602,0.0,0.0,0.19978059351943978
2019-11-20,0.7454104739888883,0.0019922232012443727,0.0,0.2525973028098673
2019-11-21,0.7439213921396427,0.001994733424386965,0.0,0.25408387443597025
2019-11-22,0.7444215855689646,0.0019935983186527167,0.0,0.25358481611238254
2019-11-25,0.7508001138779602,0.001989017131479388,0.0,0.2472108689905604
2019-11-26,0.8114951811416309,0.0,0.0,0.18850481885836914
