,equity
2018-12-31,97940.30354509791
2019-01-02,98021.67456694246
2019-01-03,97551.137370665
2019-01-04,98213.18230199564
2019-01-07,98400.57808104792
2019-01-08,98629.6718059268
2019-01-09,98748.32178714749
2019-01-10,98889.38088457288
2019-01-11,98907.19569399764
2019-01-14,98655.71488758226
2019-01-15,99938.41398794217
2019-01-16,99952.19734934974
2019-01-17,100520.36661630802
2019-01-18,101232.67837868021
2019-01-22,99703.19289364055
2019-01-23,99792.39554034446
2019-01-24,100182.70423755785
2019-01-25,100991.5189481932
2019-01-28,100164.89794207684
2019-01-29,99509.0556763674
2019-01-30,101257.56593357888
2019-01-31,102305.29239882491
2019-02-01,101984.8881318273
2019-02-04,103004.83052592725
2019-02-05,103769.93720994401
2019-02-06,103512.89356972466
2019-02-07,102290.17264134949
2019-02-08,102350.2169532135
2019-02-11,102300.03840719859
2019-02-12,103469.83733236167
2019-02-13,103471.72752496462
2019-02-14,103583.095637123
2019-02-15,104010.20789841002
2019-02-19,104232.85236063105
2019-02-20,104218.64048498399
2019-02-21,103858.96973939682
2019-02-22,104525.03596248935
2019-02-25,104819.62848237992
2019-02-26,104926.05639285546
2019-02-27,104815.02516677884
2019-02-28,104621.52436629556
2019-03-01,105266.02675488518
2019-03-04,105204.70976505528
2019-03-05,105290.44674187404
2019-03-06,104756.95094792798
2019-03-07,103646.52349107567
2019-03-08,103426.44397030276
2019-03-11,105033.98562705141
2019-03-12,105497.35875209747
2019-03-13,106148.81153353756
2019-03-14,106009.74512958298
2019-03-15,106793.33780891339
2019-03-18,107086.12674087784
2019-03-19,107428.68961253119
2019-03-20,107824.2349583156
2019-03-21,109384.51885429406
2019-03-22,105232.08128126188
2019-03-25,104600.81861625373
2019-03-26,105002.64707836254
2019-03-27,104560.61731661847
2019-03-28,104697.78254104134
2019-03-29,105252.14343471779
2019-04-01,106395.80475813337
2019-04-02,106779.62411172347
2019-04-03,107421.26561699601
2019-04-04,107372.94676313702
2019-04-05,107939.18039635928
2019-04-08,108266.71104609163
2019-04-09,107786.75436925812
2019-04-10,109032.53690219483
2019-04-11,108405.9012884058
2019-04-12,109397.04506056687
2019-04-15,109464.16321865545
2019-04-16,110260.49229510946
2019-04-17,111103.07168161315
2019-04-18,111359.06158529331
2019-04-22,112046.0413519927
2019-04-23,115031.16396945517
2019-04-24,114253.44218145036
2019-04-25,115171.84566920337
2019-04-26,115459.56956911154
2019-04-29,115870.45205375273
2019-04-30,114091.46233153647
2019-05-01,113287.22874595379
2019-05-02,112516.30067006519
2019-05-03,115429.8843792137
2019-05-06,114725.43329607506
2019-05-07,110986.16450283572
2019-05-08,110483.7931890436
2019-05-09,109940.46324167114
2019-05-10,110027.37999063222
2019-05-13,106659.65908053241
2019-05-14,107189.15570956779
2019-05-15,107849.86962204354
2019-05-16,108894.57935134394
2019-05-17,107802.7606469023
2019-05-20,106818.53704441122
2019-05-21,107405.03738381166
2019-05-22,107150.83690119085
2019-05-23,106206.22564021952
2019-05-24,106218.82824056174
2019-05-28,106010.7845435775
2019-05-29,105559.36258383232
2019-05-30,105803.56928745103
2019-05-31,104871.37229641968
2019-06-03,104008.57414507493
2019-06-04,104702.1064234801
2019-06-05,104908.14556384893
2019-06-06,105081.9719344601
2019-06-07,105347.19623954779
2019-06-10,105473.7208431201
2019-06-11,105025.89599668207
2019-06-12,104654.01073842443
2019-06-13,105048.92565538968
2019-06-14,104704.8587888061
2019-06-17,105230.52560301215
2019-06-18,106551.78318740588
2019-06-19,106933.13492646052
2019-06-20,107399.11467378854
2019-06-21,107073.62648021316
2019-06-24,107080.2567922636
2019-06-25,105498.52286661755
2019-06-26,105903.84167369247
2019-06-27,106204.45628073116
2019-06-28,106310.57827422202
2019-07-01,106921.42606400221
2019-07-02,107259.1530495984
2019-07-03,107992.61025565455
2019-07-05,107784.77355791272
2019-07-08,107062.1257281684
2019-07-09,107573.75263413093
2019-07-10,108914.68248425101
2019-07-11,108711.68796183837
2019-07-12,109895.210329727
2019-07-15,110501.33893809728
2019-07-16,109441.53284089488
2019-07-17,108439.0376729058
2019-07-18,108046.85106088304
2019-07-19,106009.55632670067
2019-07-22,106936.30774923805
2019-07-23,107494.7575326206
2019-07-24,108231.51584503468
2019-07-25,106705.20438339163
2019-07-26,108537.78857125127
2019-07-29,107931.92836296657
2019-07-30,106703.87894981999
2019-07-31,105422.27132036159
2019-08-01,105069.80130941333
2019-08-02,104077.52385643861
2019-08-05,101979.08689804525
2019-08-06,102638.9662515473
2019-08-07,102657.37731463692
2019-08-08,103058.34321228824
2019-08-09,102906.98890975058
2019-08-12,102603.56780207719
2019-08-13,102941.19397433918
2019-08-14,102297.39129773843
2019-08-15,102297.58004320865
2019-08-16,102806.36107997085
2019-08-19,103311.49122709839
2019-08-20,102903.2935943288
2019-08-21,103462.0732979158
2019-08-22,103165.7220949565
2019-08-23,100666.29447512607
2019-08-26,101508.48736069744
2019-08-27,101416.12279548138
2019-08-28,101597.6039257083
2019-08-29,101924.24495418098
2019-08-30,101892.48791453902
2019-09-03,101466.60929636275
2019-09-04,102441.78081289181
2019-09-05,103701.00829884238
2019-09-06,103601.46109292486
2019-09-09,103381.48722154419
2019-09-10,103152.7609077591
2019-09-11,104067.75050797887
2019-09-12,104497.22276348484
2019-09-13,104134.61041084613
2019-09-16,103654.88539030746
2019-09-17,104084.0810486047
2019-09-18,104080.94088400563
2019-09-19,104236.84544474346
2019-09-20,103240.67013702769
2019-09-23,103260.86942845545
2019-09-24,102141.42663046287
2019-09-25,102825.30368509081
2019-09-26,102597.90951287228
2019-09-27,101825.7730590027
2019-09-30,102385.79853145414
2019-10-01,101866.20069629046
2019-10-02,100859.01454768462
2019-10-03,101465.7731917695
2019-10-04,102281.23173087096
2019-10-07,102095.67408010713
2019-10-08,101150.44922156555
2019-10-09,101769.86187484293
2019-10-10,102198.36495046885
2019-10-11,102992.97929790868
2019-10-14,103042.95379877546
2019-10-15,104177.13204137898
2019-10-16,103960.6677450285
2019-10-17,104200.03143760559
2019-10-18,103251.56844500832
2019-10-21,104082.05271509176
2019-10-22,103288.75059053584
2019-10-23,103448.87941068945
2019-10-24,104381.35059352877
2019-10-25,105234.43062665069
2019-10-28,106374.37219884763
2019-10-29,105472.44117354546
2019-10-30,106015.56171093929
2019-10-31,106049.33081006093
2019-11-01,107112.88258448889
2019-11-04,107720.17613114644
2019-11-05,107824.5912095978
2019-11-06,107445.72990839608
2019-11-07,107628.74223320665
2019-11-08,107869.22725226209
2019-11-11,107694.49070764778
2019-11-12,108044.17865977625
2019-11-13,107984.77400265205
2019-11-14,107977.23392211218
2019-11-15,108821.91838772106
2019-11-18,109248.2433285362
2019-11-19,109587.43014342188
2019-11-20,108140.8127609326
2019-11-21,107527.86947299402
2019-11-22,107735.58892882157
2019-11-25,110410.00205060537
2019-11-26,110901.18471419645
2019-11-27,112594.50389771661
2019-11-29,111457.60967534197
2019-12-02,108748.31215360337
2019-12-03,106150.31673759958
2019-12-04,106685.00447827828
2019-12-05,106853.41419540913
2019-12-06,107830.06432957653
2019-12-09,107384.26934358792
2019-12-10,107309.72041619597
2019-12-11,107838.2855117541
2019-12-12,108637.86158749263
2019-12-13,109353.87809455632
2019-12-16,111417.77727407264
2019-12-17,111479.07441686891
2019-12-18,111673.01859271927
2019-12-19,113374.67415605382
2019-12-20,114388.50758810187
2019-12-23,115027.56162444233
2019-12-24,115136.05633185431
2019-12-26,117486.58113905654
2019-12-27,117214.22537577123
2019-12-30,115372.31660678197
2019-12-31,115889.93127070436
2020-01-02,120255.01215320088
2020-01-03,117833.60326629184
2020-01-06,119150.48977914159
2020-01-07,119068.4705260692
2020-01-08,120755.02867203423
2020-01-09,122664.36536770556
2020-01-10,121973.09729857961
2020-01-13,124614.0236750537
2020-01-14,123656.04741938511
2020-01-15,123704.81422345602
2020-01-16,126003.939074077
2020-01-17,127289.93881195082
2020-01-21,127310.6960941458
2020-01-22,127960.69897557373
2020-01-23,128848.14288143453
2020-01-24,126502.40626415858
2020-01-27,120842.80144515919
2020-01-28,123666.86504041773
2020-01-29,123849.66301074247
2020-01-30,124526.34072016118
2020-01-31,121537.07824378251
2020-02-03,123895.47804431111
2020-02-04,127387.23019131509
2020-02-05,127711.30771623453
2020-02-06,129418.50898760487
2020-02-07,128472.29965130668
2020-02-10,131081.83297828306
2020-02-11,131047.54089923039
2020-02-12,133355.29179573053
2020-02-13,133247.22977643134
2020-02-14,133872.1585671042
2020-02-18,134110.49291280215
2020-02-19,136839.11514772536
2020-02-20,134018.652433962
2020-02-21,129166.2080027982
2020-02-24,120534.12357099184
2020-02-25,119356.13918170043
2020-02-26,119533.29130287915
2020-02-27,117423.25118242406
2020-02-28,116961.72262569786
2020-03-02,118119.30992874422
2020-03-03,117076.95368879905
2020-03-04,118248.6447080503
2020-03-05,117351.93905360893
2020-03-06,116609.2549204238
2020-03-09,114627.89070730093
2020-03-10,115757.26813903416
2020-03-11,114958.58683277207
2020-03-12,113466.02273314379
2020-03-13,114674.26261653706
2020-03-16,112997.93772744521
2020-03-17,113735.71623810433
2020-03-18,113007.85793298998
2020-03-19,113036.89394682259
2020-03-20,112446.99460106391
2020-03-23,112112.08464238557
2020-03-24,113268.52866127997
2020-03-25,113476.9151371693
2020-03-26,114301.87979504847
2020-03-27,113858.80854221413
2020-03-30,114439.0110886338
2020-03-31,114082.03625578183
2020-04-01,112907.63509852684
2020-04-02,113482.96245864747
2020-04-03,113114.63622513277
2020-04-06,114802.6864391439
2020-04-07,114830.23581559441
2020-04-08,115731.82000542142
2020-04-09,116154.67366362673
2020-04-13,115898.22841187555
2020-04-14,117990.27639071815
2020-04-15,117194.23228896628
2020-04-16,118703.00533442572
2020-04-17,119411.82336195154
2020-04-20,118410.64685176231
2020-04-21,115186.5854620609
2020-04-22,117440.47690663411
2020-04-23,117229.95362740723
2020-04-24,118488.81280285517
2020-04-27,118990.3075319824
2020-04-28,117400.08326571506
2020-04-29,120151.87254615764
2020-04-30,120289.37645958508
2020-05-01,117474.64020642645
2020-05-04,118240.78584191711
2020-05-05,119031.33034421071
2020-05-06,119467.52165410033
2020-05-07,120588.35714211245
2020-05-08,121758.9920276101
2020-05-11,122730.04762944128
2020-05-12,120567.59294863866
2020-05-13,119503.89854321987
2020-05-14,120171.2379016201
2020-05-15,120622.48196041328
2020-05-18,122039.85807884551
2020-05-19,121739.58576368817
2020-05-20,123599.70157879374
2020-05-21,122460.17061193715
2020-05-22,122727.95216399118
2020-05-26,122572.88032099433
2020-05-27,123082.97355439991
2020-05-28,122870.12828670477
2020-05-29,124277.48247164208
2020-06-01,124757.65869596197
2020-06-02,125458.19184432292
2020-06-03,125962.75607891964
2020-06-04,125009.71650968338
2020-06-05,127585.81117773206
2020-06-08,129960.26550296889
2020-06-09,132219.4097137359
2020-06-10,135738.70839075293
2020-06-11,121646.79184539284
2020-06-12,124764.2735306406
2020-06-15,124855.8628252454
2020-06-16,126215.92884553567
2020-06-17,126625.20101957629
2020-06-18,127137.03314062991
2020-06-19,126778.20427596904
2020-06-22,129237.30972243426
2020-06-23,131038.36553174173
2020-06-24,126215.46993131048
2020-06-25,128009.78128302653
2020-06-26,122593.40041964978
2020-06-29,123407.57523322494
2020-06-30,125332.16873957202
2020-07-01,126620.38736800467
2020-07-02,126987.58610011413
2020-07-06,132824.54303385975
2020-07-07,130964.57129930818
2020-07-08,134144.04046917617
2020-07-09,136131.1427008239
2020-07-10,138080.28079929028
2020-07-13,131945.43665148888
2020-07-14,132852.04601858772
2020-07-15,133146.29069651553
2020-07-16,131639.9409573418
2020-07-17,132024.5698746093
2020-07-20,139418.9216810339
2020-07-21,136252.00152106822
2020-07-22,137369.29097900947
2020-07-23,129412.22906508567
2020-07-24,125760.50625184421
2020-07-27,127716.43158770404
2020-07-28,126249.18074540138
2020-07-29,127562.07197058624
2020-07-30,128294.49581561147
2020-07-31,130604.14844745574
2020-08-03,133983.5959930161
2020-08-04,135306.23346112756
2020-08-05,136124.99641268858
2020-08-06,140087.42217773953
2020-08-07,136575.50221859102
2020-08-10,135085.5798204315
2020-08-11,128949.04308920978
2020-08-12,136169.92077838827
2020-08-13,136873.29323360516
2020-08-14,136564.18723956513
2020-08-17,139910.90675810687
2020-08-18,142982.66336773205
2020-08-19,140853.24066280678
2020-08-20,145117.37415665085
2020-08-21,147280.95504684976
2020-08-24,149249.17273337595
2020-08-25,151898.2220392133
2020-08-26,159259.7698868352
2020-08-27,158331.46376128666
2020-08-28,160052.07041607186
2020-08-31,162721.97626638837
2020-09-01,168398.70911182658
2020-09-02,171325.57430604837
2020-09-03,153827.7409761924
2020-09-04,151284.02029675303
2020-09-08,146076.52433948277
2020-09-09,148695.3292973557
2020-09-10,146710.62225326602
2020-09-11,146129.9674577904
2020-09-14,147625.65889053792
2020-09-15,148900.25373493065
2020-09-16,146849.6026523406
2020-09-17,145051.91229083767
2020-09-18,143862.37238953012
2020-09-21,144614.64364801592
2020-09-22,146482.38149945927
2020-09-23,142669.17294217227
2020-09-24,143048.5753257395
2020-09-25,145246.0774490371
2020-09-28,147188.81670495064
2020-09-29,146731.2831608643
2020-09-30,147517.58284048736
2020-10-01,149228.65555498487
2020-10-02,145581.8988998942
2020-10-05,148380.1163200814
2020-10-06,145807.6074461397
2020-10-07,148049.6694664492
2020-10-08,148554.19182191594
2020-10-09,150694.3156663059
2020-10-12,155688.39529542928
2020-10-13,155696.58738668525
2020-10-14,154348.10988391287
2020-10-15,153216.4055050676
2020-10-16,152600.14825708553
2020-10-19,150280.5261970809
2020-10-20,150598.0923715694
2020-10-21,150474.04395946712
2020-10-22,150495.07491518915
2020-10-23,150752.1068454096
2020-10-26,148725.48605035752
2020-10-27,149591.6705704496
2020-10-28,145655.04963421088
2020-10-29,146940.28654474346
2020-10-30,145190.0563753786
2020-11-02,145292.34092846708
2020-11-03,146477.9745888169
2020-11-04,149836.76781127177
2020-11-05,152244.67111750596
2020-11-06,152448.81471184103
2020-11-09,148893.88236363657
2020-11-10,146056.74408584903
2020-11-11,149401.7727244218
2020-11-12,148625.20503617614
2020-11-13,149998.30170874065
2020-11-16,151346.8823630038
2020-11-17,150798.36516562742
2020-11-18,149432.64469521312
2020-11-19,150859.00320011334
2020-11-20,149661.48069229262
2020-11-23,149673.7041713574
2020-11-24,152037.40549301734
2020-11-25,153171.35927097354
2020-11-27,154846.09777453388
2020-11-30,155170.82962156096
2020-12-01,157658.73325776088
2020-12-02,157923.41125608794
2020-12-03,158270.47094116584
2020-12-04,159805.72056390677
2020-12-07,161953.5422485868
2020-12-08,163133.3403236337
2020-12-09,154421.61439467926
2020-12-10,153811.91528711218
2020-12-11,153389.4633307545
2020-12-14,154582.68935119658
2020-12-15,156193.37908672524
2020-12-16,157066.18409017049
2020-12-17,158375.82598476793
2020-12-18,157003.0269311216
2020-12-21,155122.1851669908
2020-12-22,155612.72911086748
2020-12-23,154823.2925948795
2020-12-24,155538.98984081278
2020-12-28,157251.48994009013
2020-12-29,156720.5458843726
2020-12-30,156700.24605097983
2020-12-31,157107.994604853
2021-01-04,151126.65606774308
2021-01-05,151659.39782381168
2021-01-06,149707.98293541855
2021-01-07,153034.11792668223
2021-01-08,154888.84451912844
2021-01-11,152545.06620133636
2021-01-12,152329.0612245829
2021-01-13,153317.61791919178
2021-01-14,152472.2944741393
2021-01-15,151176.14604730843
2021-01-19,153345.25297380905
2021-01-20,156827.32480496672
2021-01-21,158194.89779975108
2021-01-22,157674.98647673114
2021-01-25,159085.17526447066
2021-01-26,159237.84223052813
2021-01-27,153480.11785834495
2021-01-28,154177.3531088573
2021-01-29,151760.81167542195
2021-02-01,154348.9123018667
2021-02-02,156147.99141683237
2021-02-03,155461.26781095454
2021-02-04,157180.83217504548
2021-02-05,157763.67598296964
2021-02-08,159970.13939347235
2021-02-09,159913.14462239557
2021-02-10,159046.6406410494
2021-02-11,161007.87921737478
2021-02-12,163243.9614840182
2021-02-16,162144.1633580848
2021-02-17,160327.04955102474
2021-02-18,157218.730473416
2021-02-19,155034.35956785837
2021-02-22,148461.6013382392
2021-02-23,147779.2344724093
2021-02-24,148566.99554667986
2021-02-25,144098.03765607535
2021-02-26,144805.37934986185
2021-03-01,145762.60215465055
2021-03-02,145447.15326468827
2021-03-03,144915.8210058469
2021-03-04,144426.01066767977
2021-03-05,145145.48935058992
2021-03-08,144947.34788330755
2021-03-09,145513.22267544328
2021-03-10,145759.05243739288
2021-03-11,146247.28054928358
2021-03-12,146312.8756894245
2021-03-15,146626.93831027462
2021-03-16,146559.20897437085
2021-03-17,148795.44519615342
2021-03-18,143395.6397336441
2021-03-19,143237.923478809
2021-03-22,143658.81170868623
2021-03-23,143240.6699318008
2021-03-24,142972.7571221687
2021-03-25,143267.82965021743
2021-03-26,144117.73796951424
2021-03-29,144090.7131078222
2021-03-30,143948.65800535886
2021-03-31,144165.21089375584
2021-04-01,144744.46160898678
2021-04-05,147205.7911312268
2021-04-06,147060.19707795823
2021-04-07,147515.35938825132
2021-04-08,149451.10727933422
2021-04-09,150610.1281127335
2021-04-12,150355.28385474518
2021-04-13,152576.23857797176
2021-04-14,150221.87051108532
2021-04-15,153079.9758753195
2021-04-16,153365.22633726744
2021-04-19,151514.49424127702
2021-04-20,150155.7225962441
2021-04-21,151647.82975464305
2021-04-22,149445.84677678806
2021-04-23,151642.38395603083
2021-04-26,152840.50933438705
2021-04-27,152030.72708227605
2021-04-28,151403.9923079299
2021-04-29,152008.60831308895
2021-04-30,150866.02803479825
2021-05-03,150055.5802087506
2021-05-04,147286.00811815797
2021-05-05,146775.34142402455
2021-05-06,147807.091725211
2021-05-07,148961.126501419
2021-05-10,144929.175997686
2021-05-11,144406.7575446295
2021-05-12,141153.2327784645
2021-05-13,142448.475192131
2021-05-14,143057.5329561517
2021-05-17,142955.18361637372
2021-05-18,142543.5800153603
2021-05-19,142419.44540873443
2021-05-20,142927.65360612096
2021-05-21,142888.58587802522
2021-05-24,143374.95905247887
2021-05-25,143268.03456959483
2021-05-26,143363.50458843692
2021-05-27,143371.30043403484
2021-05-28,143470.61435223118
2021-06-01,142603.88037972266
2021-06-02,142881.79929216942
2021-06-03,141198.87619303586
2021-06-04,142322.42903698198
2021-06-07,142269.74017444282
2021-06-08,142281.37337758217
2021-06-09,142200.416971426
2021-06-10,142452.5931072995
2021-06-11,142905.33051907393
2021-06-14,144409.21303173184
2021-06-15,143386.9332256972
2021-06-16,142807.129816277
2021-06-17,144695.23073302594
2021-06-18,143428.85464305876
2021-06-21,144213.23841464377
2021-06-22,145516.13751644208
2021-06-23,145594.35919832852
2021-06-24,146478.40742497102
2021-06-25,146282.2528249653
2021-06-28,148172.56387108145
2021-06-29,148794.07559114654
2021-06-30,148549.07611062028
2021-07-01,148577.1426784555
2021-07-02,150465.9126019345
2021-07-06,151236.7515015504
2021-07-07,151607.64416371478
2021-07-08,150592.71474824307
2021-07-09,151383.46349327493
2021-07-12,152000.89693691628
2021-07-13,151972.22990840254
2021-07-14,152261.6831754903
2021-07-15,151149.15781717276
2021-07-16,149859.51149178998
2021-07-19,148602.54413844956
2021-07-20,149881.48779771166
2021-07-21,150708.47168819662
2021-07-22,151565.58274081314
2021-07-23,153059.7394944699
2021-07-26,153270.54452263555
2021-07-27,151617.65055105818
2021-07-28,152140.0521315323
2021-07-29,152373.189984549
2021-07-30,151743.78652763384
2021-08-02,151730.3595375033
2021-08-03,152525.9710887826
2021-08-04,152762.32050363108
2021-08-05,153698.74911808103
2021-08-06,153034.39211655164
2021-08-09,153302.92700199375
2021-08-10,152550.40004240637
2021-08-11,152245.46086054202
2021-08-12,152785.5675051608
2021-08-13,153307.95202048743
2021-08-16,153430.41621801074
2021-08-17,151966.23274758694
2021-08-18,150636.11067041266
2021-08-19,151055.47646202368
2021-08-20,152134.58220091157
2021-08-23,153832.08844256302
2021-08-24,154234.98478344345
2021-08-25,154291.45780140115
2021-08-26,153475.6495969839
2021-08-27,154903.62572309194
2021-08-30,156570.79657622383
2021-08-31,156411.47009418387
2021-09-01,156704.16780223214
2021-09-02,156627.12263134748
2021-09-03,157112.7085777148
2021-09-07,157339.28858554555
2021-09-08,156776.92628910858
2021-09-09,156195.86980383724
2021-09-10,155147.27792419953
2021-09-13,155128.54473983316
2021-09-14,154752.34157025092
2021-09-15,155708.258488208
2021-09-16,155805.64912057365
2021-09-17,154244.10369589244
2021-09-20,151642.57308185377
2021-09-21,151847.4635347078
2021-09-22,152642.7393991739
2021-09-23,153526.01693138777
2021-09-24,153771.96705230224
2021-09-27,152758.18971392803
2021-09-28,149043.52635396994
2021-09-29,148966.77645982013
2021-09-30,148565.8024039237
2021-10-01,149153.33890854396
2021-10-04,147118.92796613986
2021-10-05,148304.9656128401
2021-10-06,149064.449994466
2021-10-07,150015.32511449367
2021-10-08,149471.86983334852
2021-10-11,148645.91315858095
2021-10-12,148261.0646070717
2021-10-13,149155.92299276363
2021-10-14,151597.7646551252
2021-10-15,152550.80240019993
2021-10-18,154328.89502057416
2021-10-19,155645.1422665701
2021-10-20,155452.41072403739
2021-10-21,156545.76152095204
2021-10-22,154972.6558006923
2021-10-25,156790.501863751
2021-10-26,156747.7525870939
2021-10-27,157508.23721812872
2021-10-28,160495.29350123083
2021-10-29,159935.765155586
2021-11-01,160844.2245227122
2021-11-02,162466.56792595366
2021-11-03,166353.69074563525
2021-11-04,171066.0516208899
2021-11-05,171551.97475012767
2021-11-08,171012.16761491814
2021-11-09,168312.8822935216
2021-11-10,162926.7948120215
2021-11-11,163963.5874896727
2021-11-12,167400.5469454974
2021-11-15,167308.73964617337
2021-11-16,169647.71930383178
2021-11-17,169788.18674293405
2021-11-18,173375.83214349585
2021-11-19,175397.32433957403
2021-11-22,171295.8024593969
2021-11-23,169754.06421166635
2021-11-24,170680.3998916601
2021-11-26,164813.58727936004
2021-11-29,170065.30092251647
