,equity
2019-12-31,0.3515624935460082
2020-12-31,0.403163776632971
2021-12-31,0.390499633264902
2022-12-31,-0.2508501908815831
2023-12-31,0.37416951265397413
2024-12-31,0.1357547990729271
2025-12-31,-0.008831484242602161
2026-12-31,0.38878721454468823
