,equity
2018-11-06,96161.76614251245
2018-11-07,96764.53293275421
2018-11-08,96491.9285478031
2018-11-09,94806.0032875847
2018-11-12,93606.64856794049
2018-11-13,93566.90489335581
2018-11-14,93384.87629415077
2018-11-15,93676.0668897507
2018-11-16,93753.91689358356
2018-11-19,93291.85456193301
2018-11-20,92794.42211256694
2018-11-21,92903.38223767834
2018-11-23,92758.58578610374
2018-11-26,93128.53731724733
2018-11-27,93236.76331485786
2018-11-28,93848.66798981532
2018-11-29,93796.06960190453
2018-11-30,93965.86334374367
2018-12-03,94329.700995463
2018-12-04,93343.37387220218
2018-12-06,93228.92200954536
2018-12-07,92657.67108627086
2018-12-10,92700.11462464476
2018-12-11,92711.50395771668
2018-12-12,92823.75450579058
2018-12-13,92823.38099464905
2018-12-14,92412.93889358947
2018-12-17,91957.38458597558
2018-12-18,91976.43431545027
2018-12-19,91708.85432120838
2018-12-20,91421.9155816643
2018-12-21,91137.34980238724
2018-12-24,90762.10387284985
2018-12-26,91350.82717060679
2018-12-27,91448.04615896396
2018-12-28,91418.8038442848
2018-12-31,91553.3516462777
2019-01-02,91642.0294885762
2019-01-03,91202.18241953458
2019-01-04,91821.04631576591
2019-01-07,91997.01933777935
2019-01-08,92212.34119784414
2019-01-09,92323.82730766525
2019-01-10,92409.95358067448
2019-01-11,92425.02192092176
2019-01-14,91939.59450631787
2019-01-15,92986.55875752599
2019-01-16,92993.43158377739
2019-01-17,93405.61112807498
2019-01-18,93956.36706183196
2019-01-22,92774.0979570142
2019-01-23,92852.75885438509
2019-01-24,93164.80514218978
2019-01-25,93814.19995971517
2019-01-28,93158.58570577604
2019-01-29,92629.43832968253
2019-01-30,93979.31412418257
2019-01-31,94777.95134067565
2019-02-01,94515.31309857444
2019-02-04,95247.62207283694
2019-02-05,95842.98040089346
2019-02-06,95642.77029979092
2019-02-07,94714.37447317902
2019-02-08,94783.91002181033
2019-02-11,94747.12449151554
2019-02-12,95725.7914640623
2019-02-13,95750.61474219398
2019-02-14,95840.06997467406
2019-02-15,96188.02731381303
2019-02-19,96370.76827303215
2019-02-20,96360.59437550185
2019-02-21,96050.79127338769
2019-02-22,96649.60219824687
2019-02-25,96955.54800479821
2019-02-26,97044.01852353594
2019-02-27,96948.48883127482
2019-02-28,96787.28907709618
2019-03-01,97323.3488936274
2019-03-04,97279.72828233204
2019-03-05,97353.40769686698
2019-03-06,96895.67318895526
2019-03-07,95943.86828360092
2019-03-08,95746.4589924415
2019-03-11,97201.82383147842
2019-03-12,97625.23938337821
2019-03-13,98218.15754383955
2019-03-14,98091.10248465705
2019-03-15,98786.1939046571
2019-03-18,99051.61288259253
2019-03-19,99365.87857010373
2019-03-20,99728.73888760693
2019-03-21,101159.77964953339
2019-03-22,98961.92400048606
2019-03-25,98747.90485064503
2019-03-26,99129.41247206953
2019-03-27,98533.28847229115
2019-03-28,98722.643381
2019-03-29,99372.72865763002
2019-04-01,100634.1547741981
2019-04-02,101035.16572264532
2019-04-03,101692.54925787816
2019-04-04,101592.72138647694
2019-04-05,102624.95547594265
2019-04-08,103189.04806617735
2019-04-09,102412.75865040017
2019-04-10,103508.44396305861
2019-04-11,102971.92203045561
2019-04-12,103830.7876659879
2019-04-15,103888.46704142561
2019-04-16,104626.06459397028
2019-04-17,105366.49418890242
2019-04-18,105607.69866954314
2019-04-22,106224.23290618625
2019-04-23,108994.86191140313
2019-04-24,108264.95218623306
2019-04-25,109129.45461977254
2019-04-26,109417.40711748085
2019-04-29,109818.6145446931
2019-04-30,108086.09664497117
2019-05-01,107342.17807417978
2019-05-02,106575.44450380954
2019-05-03,109552.2138707015
2019-05-06,108785.44174636854
2019-05-07,104665.48436921136
2019-05-08,104078.29375542465
2019-05-09,103347.06163506405
2019-05-10,103465.90510353769
2019-05-13,99070.43020934297
2019-05-14,99766.90385826142
2019-05-15,100731.23963408582
2019-05-16,101482.28741841138
2019-05-17,100716.16393472636
2019-05-20,99345.25244452871
2019-05-21,100132.16083447025
2019-05-22,99821.66829003734
2019-05-23,98511.13132448279
2019-05-24,98555.83680317525
2019-05-28,98318.58955054317
2019-05-29,97800.76304749117
2019-05-30,98056.76973259759
2019-05-31,97068.43394091568
2019-06-03,95985.39699744564
2019-06-04,97315.75622269235
2019-06-05,97673.35956047154
2019-06-06,98156.90071180013
2019-06-07,99439.89869083857
2019-06-10,100291.25142638496
2019-06-11,100396.37918731908
2019-06-12,99981.2563844593
2019-06-13,100403.3239296768
2019-06-14,100061.80023721421
2019-06-17,100528.22585667757
2019-06-18,101629.5612906344
2019-06-19,102120.49450864625
2019-06-20,103647.77917441049
2019-06-21,103386.3317877932
2019-06-24,103367.7628146748
2019-06-25,100251.47558672732
2019-06-26,101187.54203202536
2019-06-27,101484.60155461592
2019-06-28,101507.3800089426
2019-07-01,103629.01344569796
2019-07-02,104387.40512709142
2019-07-03,105765.84948429407
2019-07-05,105400.04747889577
2019-07-08,104014.30372526153
2019-07-09,104857.44266799655
2019-07-10,106618.45180727547
2019-07-11,106449.05054486846
2019-07-12,107496.18669298408
2019-07-15,108030.0761312793
2019-07-16,107102.01523253221
2019-07-17,106169.6899643736
2019-07-18,106352.61717899848
2019-07-19,104925.39223789106
2019-07-22,106311.02804698414
2019-07-23,107424.82168744548
2019-07-24,108836.55269199552
2019-07-25,106967.41394515055
2019-07-26,108836.31236387623
2019-07-29,108241.03970841103
2019-07-30,107354.45772253975
2019-07-31,104940.34413085926
2019-08-01,104181.69378709502
2019-08-02,102028.05224724475
2019-08-05,98293.41473677782
2019-08-06,99065.91877178845
2019-08-07,99397.60374000434
2019-08-08,100544.13627697408
2019-08-09,99975.19662382227
2019-08-12,99240.82087380366
2019-08-13,100323.52287558121
2019-08-14,98509.52204427787
2019-08-15,98519.30018562854
2019-08-16,99216.3285427983
2019-08-19,99925.16932580159
2019-08-20,99456.46480886321
2019-08-21,100074.62854652616
2019-08-22,99811.70842161909
2019-08-23,97405.14187391472
2019-08-26,98356.31687805505
2019-08-27,98177.76398876525
2019-08-28,98383.42438890581
2019-08-29,99383.52108163963
2019-08-30,99234.28590113377
2019-09-03,98579.63370324644
2019-09-04,99487.2654585758
2019-09-05,100654.09770857816
2019-09-06,100561.8310104305
2019-09-09,100360.15486330244
2019-09-10,100139.41291977609
2019-09-11,100946.6203378663
2019-09-12,101327.49848043994
2019-09-13,101006.47286958966
2019-09-16,100590.38205163785
2019-09-17,100993.46550892938
2019-09-18,100983.48936410277
2019-09-19,101122.27655601592
2019-09-20,100169.13386087613
2019-09-23,100201.73131209917
2019-09-24,99029.79088663704
2019-09-25,99779.54618421821
2019-09-26,99518.93056185276
2019-09-27,98588.63900967181
2019-09-30,99222.06944224164
2019-10-01,98651.53175893755
2019-10-02,97546.12493287145
2019-10-03,98092.35190227583
2019-10-04,98837.66768042484
2019-10-07,98666.84449442734
2019-10-08,97690.25317193542
2019-10-09,98327.95304133878
2019-10-10,98762.02843160582
2019-10-11,99562.01912751539
2019-10-14,99613.1497023019
2019-10-15,100756.34617974688
2019-10-16,100539.79912214732
2019-10-17,100780.48032310774
2019-10-18,99815.29612733614
2019-10-21,100661.73377499111
2019-10-22,99891.43416897865
2019-10-23,100048.71074116485
2019-10-24,100969.02361783388
2019-10-25,101722.93935314713
2019-10-28,103384.12754115388
2019-10-29,101573.28122077185
2019-10-30,102690.90330866668
2019-10-31,102751.54650881651
2019-11-01,104888.427677837
2019-11-04,106264.49833141454
2019-11-05,106367.26871143216
2019-11-06,105850.8939849581
2019-11-07,106674.21380748416
2019-11-08,107731.84745279845
2019-11-11,107362.5001403432
2019-11-12,108058.82801543345
2019-11-13,107934.14411036512
2019-11-14,107912.64681192135
2019-11-15,109501.11859022026
2019-11-18,109961.84404027156
2019-11-19,110323.69535769615
2019-11-20,108832.8829326037
2019-11-21,108202.6591716421
2019-11-22,108422.18583378411
2019-11-25,111224.49285857312
2019-11-26,111752.46317673672
2019-11-27,113585.57837886421
2019-11-29,112353.93143602868
2019-12-02,109661.03042314999
2019-12-03,107744.91334796896
2019-12-04,108843.91213586717
2019-12-05,109174.70950694964
2019-12-06,111352.78404337258
2019-12-09,110380.6557794133
2019-12-10,110219.52903964784
2019-12-11,111306.75297216068
2019-12-12,113042.39015998342
2019-12-13,113815.14668435881
2019-12-16,116274.14487443448
2019-12-17,116364.7629466776
2019-12-18,116592.25832551786
2019-12-19,118595.13849495877
2019-12-20,119787.77211196987
2019-12-23,120539.52196653484
2019-12-24,120672.91412581407
2019-12-26,123332.05471271343
2019-12-27,122970.38638651777
2019-12-30,120809.89396407365
2019-12-31,121311.66524382618
2020-01-02,126356.64239842542
2020-01-03,123468.89645236393
2020-01-06,125243.12897554436
2020-01-07,125115.13524599122
2020-01-08,127453.80140951226
2020-01-09,130075.35190828973
2020-01-10,129207.11169774711
2020-01-13,132901.60282803047
2020-01-14,131626.80150463546
2020-01-15,131695.9898004049
2020-01-16,134712.8397447298
2020-01-17,136374.45168167207
2020-01-21,136319.4017772994
2020-01-22,137126.66190188885
2020-01-23,138126.1388334837
2020-01-24,135306.37956327223
2020-01-27,128685.77555491208
2020-01-28,132311.62460930747
2020-01-29,132458.808756454
2020-01-30,133421.79890193732
2020-01-31,129185.09460218629
2020-02-03,132494.08524038698
2020-02-04,137364.2680135649
2020-02-05,137960.67938618502
2020-02-06,140223.066001611
2020-02-07,138977.2826302823
2020-02-10,142280.5192365036
2020-02-11,142342.82263900322
2020-02-12,145170.20333446912
2020-02-13,144976.76488696248
2020-02-14,145723.33312967318
2020-02-18,145915.61074958433
2020-02-19,149058.10407275415
2020-02-20,145881.073185665
2020-02-21,139829.21645838564
2020-02-24,128698.56909536087
2020-02-25,126898.91872391923
2020-02-26,127227.48251297543
2020-02-27,124019.53449436615
2020-02-28,123564.67232302394
2020-03-02,125485.8249705894
2020-03-03,123715.98134237132
2020-03-04,125635.44444483804
2020-03-05,124168.16635957276
2020-03-06,122933.05526861742
2020-03-09,119679.07071030737
2020-03-10,121478.99276190078
2020-03-11,120465.04918975093
2020-03-12,118570.5571062997
2020-03-13,120103.5798480669
2020-03-16,117976.02266950766
2020-03-17,118912.09735979282
2020-03-18,117988.25382420853
2020-03-19,118025.10326802087
2020-03-20,117276.50300818741
2020-03-23,116851.49016628595
2020-03-24,118319.05284640525
2020-03-25,118583.50447738831
2020-03-26,119630.41147357677
2020-03-27,119065.18328627641
2020-03-30,119663.1064389078
2020-03-31,119314.72707093706
2020-04-01,118210.65238425204
2020-04-02,118751.56080248476
2020-04-03,118405.3190863887
2020-04-06,119992.32724195672
2020-04-07,120018.25899187158
2020-04-08,120865.91294468589
2020-04-09,121263.5559133861
2020-04-13,121022.55943910337
2020-04-14,122795.75049510816
2020-04-15,122091.70246201835
2020-04-16,123192.68336508851
2020-04-17,123725.18439786989
2020-04-20,122996.223355628
2020-04-21,120741.92418564268
2020-04-22,122355.4496580855
2020-04-23,122206.40760784724
2020-04-24,123128.69250983489
2020-04-27,123500.64420330987
2020-04-28,122156.35402882168
2020-04-29,124456.81473278452
2020-04-30,124580.48792872696
2020-05-01,122235.18360727878
2020-05-04,122856.25746017302
2020-05-05,123495.98502386996
2020-05-06,123823.2926420838
2020-05-07,124612.62830143893
2020-05-08,125496.40435432387
2020-05-11,126310.72540359502
2020-05-12,124505.66953249724
2020-05-13,123691.38099916944
2020-05-14,124417.29606399087
2020-05-15,124848.87592759507
2020-05-18,126168.45869379715
2020-05-19,125895.09638699681
2020-05-20,127517.8093757247
2020-05-21,126531.98848976876
2020-05-22,126768.13619789947
2020-05-26,126622.85516116463
2020-05-27,127097.35388942985
2020-05-28,126907.81532765961
2020-05-29,128177.4408882902
2020-06-01,128629.22136140706
2020-06-02,129254.13003669084
2020-06-03,129714.57421383087
2020-06-04,128766.46589849521
2020-06-05,131360.42403675301
2020-06-08,132560.4405575864
2020-06-09,133760.39990694908
2020-06-10,135576.3230542639
2020-06-11,128566.66515824661
2020-06-12,130213.216590529
2020-06-15,131461.3085831951
2020-06-16,133021.80038342482
2020-06-17,133256.6748713692
2020-06-18,133535.90411394616
2020-06-19,133483.06760396325
2020-06-22,134602.74541185208
2020-06-23,135402.04501414832
2020-06-24,133297.9540217579
2020-06-25,134162.44719225896
2020-06-26,131580.33742476304
2020-06-29,132528.5625614571
2020-06-30,134609.21523815408
2020-07-01,136104.27193521662
2020-07-02,136516.7903106223
2020-07-06,143482.1666375543
2020-07-07,141423.1275482036
2020-07-08,144857.58268530428
2020-07-09,146967.72543098906
2020-07-10,148824.03109244278
2020-07-13,142063.79390324937
2020-07-14,143045.9129488368
2020-07-15,143288.0174657288
2020-07-16,141584.30944301654
2020-07-17,142050.70739440608
2020-07-20,151335.92861968072
2020-07-21,147217.46922629356
2020-07-22,148622.74785600338
2020-07-23,139003.59056760452
2020-07-24,134637.3633007571
2020-07-27,137328.16783789537
2020-07-28,135345.97308162396
2020-07-29,137075.85550738862
2020-07-30,137927.5308662576
2020-07-31,140815.26875048573
2020-08-03,144777.1996540674
2020-08-04,146291.13328924376
2020-08-05,147220.15267755475
2020-08-06,151930.86672192268
2020-08-07,147766.48475678626
2020-08-10,146025.5406523888
2020-08-11,138839.44878414032
2020-08-12,147074.33451833294
2020-08-13,147855.9655842772
2020-08-14,147503.11600426634
2020-08-17,151519.00453107932
2020-08-18,155210.55858494563
2020-08-19,152682.93047617262
2020-08-20,157352.53411990977
2020-08-21,159873.61200445215
2020-08-24,162159.12510841907
2020-08-25,165090.15159020474
2020-08-26,173316.03502294907
2020-08-27,172365.23101324547
2020-08-28,174205.76664144246
2020-08-31,177000.3932800916
2020-09-01,182742.50193530312
2020-09-02,185593.89527666356
2020-09-03,168958.19208260957
2020-09-04,166479.48134848534
2020-09-08,160837.45637154096
2020-09-09,164436.1954833746
2020-09-10,161691.88950604753
2020-09-11,160897.01534677134
2020-09-14,162978.37843133463
2020-09-15,165038.78017084923
2020-09-16,162472.1352302073
2020-09-17,160328.0615713631
2020-09-18,158229.57245340617
2020-09-21,158855.36130281934
2020-09-22,161545.76452698483
2020-09-23,156646.85058297552
2020-09-24,157259.4961836817
2020-09-25,160537.2023463611
2020-09-28,163472.22897626497
2020-09-29,162893.45199878898
2020-09-30,163960.2713787072
2020-10-01,166446.3187452215
2020-10-02,161784.69379498373
2020-10-05,165084.50993838662
2020-10-06,162162.61673400912
2020-10-07,164791.1864268291
2020-10-08,165473.93256753072
2020-10-09,167948.13076868435
2020-10-12,176098.95881036366
2020-10-13,176116.45980124717
2020-10-14,173190.6734156019
2020-10-15,168948.82425166832
2020-10-16,168182.82038674896
2020-10-19,165536.9340376287
2020-10-20,165894.94553424884
2020-10-21,165757.0594797993
2020-10-22,165755.04379954594
2020-10-23,166056.0827115226
2020-10-26,163670.2421988723
2020-10-27,164692.35596805823
2020-10-28,160027.24598672625
2020-10-29,161609.81626829898
2020-10-30,159415.1281237354
2020-11-02,159519.1931200099
2020-11-03,161102.5709157698
2020-11-04,165786.6559344804
2020-11-05,168973.28911215608
2020-11-06,169209.40904508787
2020-11-09,158809.932625907
2020-11-10,153052.71923876836
2020-11-11,157288.98918503677
2020-11-12,156305.31296697096
2020-11-13,158044.0216937252
2020-11-16,159609.3663567261
2020-11-17,158967.70168582664
2020-11-18,157370.11401373634
2020-11-19,159038.53995975963
2020-11-20,157637.7058379405
2020-11-23,157651.97145771704
2020-11-24,160416.82200596028
2020-11-25,161743.1857113893
2020-11-27,163702.1397300891
2020-11-30,164081.94725298605
2020-12-01,166992.06328525319
2020-12-02,167301.6337921403
2020-12-03,167615.82016590465
2020-12-04,168495.72586386872
2020-12-07,169727.07039116207
2020-12-08,170403.57092065486
2020-12-09,165410.21083777613
2020-12-10,166264.41408382385
2020-12-11,165715.40385490615
2020-12-14,167052.76007676637
2020-12-15,168933.93874690682
2020-12-16,169985.3521608359
2020-12-17,171555.46766310802
2020-12-18,169968.99428574386
2020-12-21,167822.499838726
2020-12-22,168400.34380734756
2020-12-23,167521.016964191
2020-12-24,168326.61332177906
2020-12-28,170260.33770277147
2020-12-29,169642.49525583137
2020-12-30,169739.88658948353
2020-12-31,170189.13971569217
2021-01-04,163570.6856926055
2021-01-05,164144.00718829344
2021-01-06,162018.312989178
2021-01-07,166023.15443491668
2021-01-08,168442.09219149884
2021-01-11,165345.9021332095
2021-01-12,165055.36812003888
2021-01-13,166351.71305348177
2021-01-14,165317.39332056078
2021-01-15,163690.26774737198
2021-01-19,166401.84927198518
2021-01-20,170723.25213856666
2021-01-21,173307.4674384361
2021-01-22,171945.4996374777
2021-01-25,176075.99020890964
2021-01-26,176274.9686883871
2021-01-27,165046.07830982318
2021-01-28,166378.8472631537
2021-01-29,163421.44790782616
2021-02-01,166705.09807193122
2021-02-02,168966.24450135272
2021-02-03,167996.5550033105
2021-02-04,170342.41075591563
2021-02-05,171157.52254611236
2021-02-08,174169.04784730086
2021-02-09,174095.96095186108
2021-02-10,172984.96006287565
2021-02-11,175499.4564552546
2021-02-12,178189.35916302344
2021-02-16,176723.42059259047
2021-02-17,174310.83815693253
2021-02-18,170566.8762256328
2021-02-19,167760.52446729652
2021-02-22,159201.91898172337
2021-02-23,158590.08639170526
2021-02-24,160233.82903127515
2021-02-25,152940.65652224436
2021-02-26,154142.60910609213
2021-03-01,155415.0799383974
2021-03-02,154921.74214670365
2021-03-03,154103.91628305468
2021-03-04,153430.38804857805
2021-03-05,154411.13188845862
2021-03-08,154140.9635815216
2021-03-09,154912.30742732825
2021-03-10,155250.67746599985
2021-03-11,155874.7703861156
2021-03-12,155963.72875120095
2021-03-15,156397.40359750413
2021-03-16,156099.9078814105
2021-03-17,157052.01788316987
2021-03-18,150029.3482435291
2021-03-19,149825.61913535435
2021-03-22,150362.09661744343
2021-03-23,149780.62835622398
2021-03-24,149446.2906489806
2021-03-25,149834.91652296553
2021-03-26,150954.38453819827
2021-03-29,150918.77088840795
2021-03-30,150731.63618996774
2021-03-31,151016.8822101139
2021-04-01,151779.79883539528
2021-04-05,152804.76458182596
2021-04-06,152762.03377699605
2021-04-07,152845.84505885324
2021-04-08,153189.90578840522
2021-04-09,155491.7442015226
2021-04-12,155188.4024878349
2021-04-13,157832.11525624554
2021-04-14,155029.56332583944
2021-04-15,158431.72677080467
2021-04-16,158771.2562851551
2021-04-19,156568.20133304544
2021-04-20,154948.12925148403
2021-04-21,156728.59083919926
2021-04-22,154101.03919092828
2021-04-23,156722.06565111046
2021-04-26,158151.74556886224
2021-04-27,157185.44424320746
2021-04-28,156437.57003270817
2021-04-29,157159.028146156
2021-04-30,155795.62188005052
2021-05-03,154790.01726301567
2021-05-04,151411.15714581648
2021-05-05,152201.97209054275
2021-05-06,152674.99953722127
2021-05-07,153109.54382376064
2021-05-10,152411.59866297303
2021-05-11,151772.79105019683
2021-05-12,149711.67546299993
2021-05-13,151459.16421794545
2021-05-14,152219.95512433496
2021-05-17,152092.14677197408
2021-05-18,151543.7701818867
2021-05-19,151308.18937282666
2021-05-20,153657.5460333629
2021-05-21,152689.73058794346
2021-05-24,155480.8001277565
2021-05-25,155674.40321881225
2021-05-26,156337.8525573378
2021-05-27,155551.3599249921
2021-05-28,156218.6831328188
2021-06-01,155544.6639424715
2021-06-02,155901.9553746293
2021-06-03,153738.34013232682
2021-06-04,157155.76933603198
2021-06-07,157775.9354177384
2021-06-08,157856.87763028557
2021-06-09,157993.6223445938
2021-06-10,160012.89026274811
2021-06-11,160552.24511008032
2021-06-14,162471.17585834593
2021-06-15,161166.89735230492
2021-06-16,160500.265222548
2021-06-17,162862.3438242243
2021-06-18,161295.54011075554
2021-06-21,162283.21828159466
2021-06-22,163992.45834363133
2021-06-23,164101.5436980988
2021-06-24,165261.7995031439
2021-06-25,165060.45966486263
2021-06-28,167326.3498875455
2021-06-29,168072.67870058288
2021-06-30,167778.73011450423
2021-07-01,167811.5673705401
2021-07-02,170077.4542644684
2021-07-06,171003.50857607662
2021-07-07,170711.13885584223
2021-07-08,166908.83592289826
2021-07-09,167786.84236508064
2021-07-12,168466.00308526334
2021-07-13,168431.97314289596
2021-07-14,168778.9926126303
2021-07-15,167450.5026688204
2021-07-16,165907.03300329135
2021-07-19,164406.30017030647
2021-07-20,165939.3046495277
2021-07-21,167077.30955916812
2021-07-22,168251.703587856
2021-07-23,170184.0644204248
2021-07-26,170429.202975224
2021-07-27,168463.73380874546
2021-07-28,169085.28067084035
2021-07-29,169387.97328008708
2021-07-30,168598.443639067
2021-08-02,168628.8213228671
2021-08-03,169569.4665699332
2021-08-04,169845.3581027151
2021-08-05,170924.8832613508
2021-08-06,170151.10328814498
2021-08-09,170480.15080936684
2021-08-10,168309.96005019094
2021-08-11,168599.123873626
2021-08-12,169238.29220832587
2021-08-13,169892.73147229664
2021-08-16,170011.4760198231
2021-08-17,168228.36613046454
2021-08-18,166529.2165960797
2021-08-19,167070.06917945528
2021-08-20,168539.70308637776
2021-08-23,170934.9332604491
2021-08-24,171768.71954431868
2021-08-25,171909.3617392964
2021-08-26,169783.22076679138
2021-08-27,171744.84718144458
2021-08-30,175482.2090933392
2021-08-31,175116.16918447037
2021-09-01,175829.41469441605
2021-09-02,175645.89715315565
2021-09-03,176821.59358807944
2021-09-07,177373.20338250668
2021-09-08,176050.79190664648
2021-09-09,174700.82194363105
2021-09-10,172099.1695204501
2021-09-13,172061.01693278516
2021-09-14,170933.67880265397
2021-09-15,173472.1154770099
2021-09-16,173803.24734771758
2021-09-17,169402.8917284166
2021-09-20,162872.9574606006
2021-09-21,163106.2149691655
2021-09-22,164257.57028049557
2021-09-23,165556.61575366187
2021-09-24,165903.3859481318
2021-09-27,164411.42562814787
2021-09-28,159370.1677136674
2021-09-29,159151.86280310526
2021-09-30,158527.53809236054
2021-10-01,159424.51786388314
2021-10-04,156162.47669274785
2021-10-05,156890.27972000244
2021-10-06,157107.65438511345
2021-10-07,157561.61447627397
2021-10-08,157439.8674728537
2021-10-11,157011.55511244072
2021-10-12,156867.0877686371
2021-10-13,157078.0947649096
2021-10-14,158067.67109794173
2021-10-15,158541.2656821761
2021-10-18,158743.82563601554
2021-10-19,159273.03686866988
2021-10-20,159557.2691892687
2021-10-21,161305.7554503411
2021-10-22,159344.21361072047
2021-10-25,161610.7927608533
2021-10-26,162337.9224934519
2021-10-27,162958.1297681301
2021-10-28,165381.79628206202
2021-10-29,166440.48688358505
2021-11-01,167157.29211787292
2021-11-02,168136.33109705034
2021-11-03,170497.0871434188
2021-11-04,175466.54661351824
2021-11-05,176126.6458648049
2021-11-08,175529.8494970568
2021-11-09,172580.97423186942
2021-11-10,168023.3546656608
2021-11-11,168542.80280542304
2021-11-12,170591.870309187
2021-11-15,169824.77122255045
2021-11-16,170805.05709259992
2021-11-17,170789.9971574312
2021-11-18,175113.22986172602
2021-11-19,177472.1171810092
2021-11-22,172717.31298446876
2021-11-23,170938.43531290078
2021-11-24,170281.7730274555
2021-11-26,166774.82849902072
2021-11-29,169870.28615996244
2021-11-30,167730.46757655605
2021-12-01,166042.3744283461
2021-12-02,166720.00145608452
2021-12-03,164590.50579832244
2021-12-06,165448.12716427044
2021-12-07,168845.45036325685
2021-12-08,169594.96140899084
2021-12-09,166724.28619650292
2021-12-10,168673.05625443053
2021-12-13,165680.12477026504
2021-12-14,163664.16681681198
2021-12-15,167433.9485889349
2021-12-16,162137.18199849175
2021-12-17,161168.48240794905
2021-12-20,159239.68457554406
2021-12-21,161172.55220620506
2021-12-22,161721.78767642315
2021-12-23,162103.9485926164
2021-12-27,163037.4359209505
2021-12-28,162972.53006122762
2021-12-29,162871.73425198608
2021-12-30,162204.1092393709
2021-12-31,160889.49312737695
2022-01-03,162892.97795749747
2022-01-04,160117.67437939573
2022-01-05,153803.2365579366
2022-01-06,152822.77332517022
2022-01-07,152603.2618448519
2022-01-10,152534.67105203192
2022-01-11,153038.91387299576
2022-01-12,153190.29363090592
2022-01-13,152419.44803206352
2022-01-14,152442.44800763487
2022-01-18,151464.8231986668
2022-01-19,150981.62486866018
2022-01-20,150451.8535980115
2022-01-21,149602.77167303534
2022-01-24,149780.6324628233
2022-01-25,149269.755287632
2022-01-26,149277.90812487723
2022-01-27,149107.8715473745
2022-01-28,149963.7239107818
2022-01-31,150710.3596844813
2022-02-01,150993.09828890185
2022-02-02,151432.7200998238
2022-02-03,150244.29305091576
2022-02-04,150451.74127538918
2022-02-07,150308.2303503395
