date,score,prev_w,new_w,equity_open,cost,trail_active,event,pos_return
2020-05-29,6.0,[0.50453724 0.         0.49546276],[0.5 0.  0.5],103485.05152149456,0.1408607994233082,True,,
2020-06-01,6.0,[0.50622942 0.         0.49377058],[0.5 0.  0.5],104791.01017855464,0.19583608202896252,True,,
2020-06-02,6.0,[0.50655317 0.         0.49344683],[0.5 0.  0.5],106183.01740493506,0.20875061874512207,True,,
2020-06-03,6.0,[0.50560335 0.         0.49439665],[0.5 0.  0.5],107386.8713644267,0.18051776064267672,True,,
2020-06-04,6.0,[0.50023058 0.         0.49976942],[0.5 0.  0.5],107436.86686697803,0.007431800484593906,True,,
2020-06-05,6.0,[0.49904003 0.         0.50095997],[0.5 0.  0.5],107231.57817155332,0.030881720260210386,True,,
2020-06-08,6.0,[0.51051196 0.         0.48948804],[0.5 0.  0.5],109535.01974474848,0.3454283172021351,True,,
2020-06-09,6.0,[0.50359997 0.         0.49640003],[0.5 0.  0.5],110329.70693830846,0.11915513849075994,True,,
2020-06-10,6.0,[0.51356545 0.         0.48643455],[0.5 0.  0.5],113407.14882967467,0.46152579755482426,True,,
2020-06-11,6.0,[0.49103475 0.         0.50896525],[0.5 0.  0.5],111409.79595625267,0.29964508371598064,True,,
2020-06-12,4.0,[0.48813912 0.         0.51186088],[0.25 0.25 0.5 ],108828.56759043233,8.162142569282427,True,,
2020-06-15,4.0,[0.23636847 0.24885358 0.51477795],[0.25 0.25 0.5 ],105697.08075951858,0.4685958643318194,True,,
2020-06-16,4.0,[0.27356513 0.25142047 0.4750144 ],[0.25 0.25 0.5 ],111256.90397946528,0.8339462546632518,True,,
2020-06-17,4.0,[0.25184275 0.24864052 0.49951673],[0.25 0.25 0.5 ],111364.41347803974,0.06156496859239835,True,,
2020-06-18,4.0,[0.24834738 0.24838121 0.5032714 ],[0.25 0.25 0.5 ],110641.17696946557,0.10858561724795569,True,,
2020-06-19,4.0,[0.25690638 0.25063178 0.49246185],[0.25 0.25 0.5 ],112335.28368576065,0.2540400943961382,True,,
2020-06-22,4.0,[0.24525119 0.24826093 0.50648788],[0.25 0.25 0.5 ],110896.6978970299,0.21584538080729343,True,,
2020-06-23,4.0,[0.25960212 0.24971922 0.49067867],[0.25 0.25 0.5 ],113003.79040877058,0.3255227027386297,True,,
2020-06-24,4.0,[0.24983948 0.24810405 0.50205647],[0.25 0.25 0.5 ],112541.21788329567,0.0694312199702978,True,,
2020-06-25,4.0,[0.24167621 0.24928526 0.50903852],[0.25 0.25 0.5 ],110543.45231398504,0.2997448555686298,True,,
2020-06-26,4.0,[0.25362971 0.25025511 0.49611518],[0.25 0.25 0.5 ],111409.33285587691,0.12984150367100522,True,,
2020-06-29,4.0,[0.23739872 0.25155664 0.51104464],[0.25 0.25 0.5 ],109002.01558698599,0.4120693695349661,True,,
2020-06-30,4.0,[0.25593648 0.24943163 0.49463189],[0.25 0.25 0.5 ],110185.11479785439,0.19623341387201887,True,,
2020-07-01,5.0,[0.25990956 0.24969646 0.49039398],[0.4 0.1 0.5],112343.86407022571,5.045243651499377,True,,
2020-07-02,6.0,[0.41475491 0.09876357 0.48648151],[1. 0. 0.],115461.1175309146,20.271915478072415,False,,
2020-07-14,4.0,[1. 0. 0.],[0.25 0.25 0.5 ],119093.68151773525,26.796078341490432,True,,
2020-07-15,6.0,[0.26059559 0.25119924 0.48820517],[1. 0. 0.],121944.13384861109,27.04980917957796,False,,
2020-07-16,6.0,[1. 0. 0.],[0.5 0.  0.5],116800.92796419117,17.520139194628673,True,,
2020-07-17,6.0,[0.50476945 0.         0.49523055],[0.5 0.  0.5],117908.60315802768,0.16870770060336035,True,,
2020-07-20,6.0,[0.50142145 0.         0.49857855],[0.5 0.  0.5],118245.08580827473,0.05042401092291673,True,,
2020-07-21,6.0,[0.52282137 0.         0.47717863],[1. 0. 0.],123900.69651404845,17.73682921078438,False,,
2020-07-22,6.0,[1. 0. 0.],[0.5 0.  0.5],118450.11038529077,17.767516557793613,True,,
2020-07-23,6.0,[0.50029505 0.         0.49970495],[0.5 0.  0.5],118502.74027556914,0.01048911558219369,True,,
2020-07-24,6.0,[0.4690323 0.        0.5309677],[0.5 0.  0.5],111591.73583930897,1.0367217455311086,True,,
2020-07-27,6.0,[0.50957199 0.         0.49042801],[0.5 0.  0.5],113769.12730246762,0.32669913316284294,True,,
2020-07-28,6.0,[0.50566666 0.         0.49433334],[0.5 0.  0.5],115073.38329561292,0.19562442468279911,True,,
2020-07-29,6.0,[0.4968509 0.        0.5031491],[0.5 0.  0.5],114353.43668756343,0.108033198367195,True,,
2020-07-30,6.0,[0.49819209 0.         0.50180791],[0.5 0.  0.5],113941.74431200256,0.06179891206858972,True,,
2020-07-31,6.0,[0.52282799 0.         0.47717201],[0.5 0.  0.5],119393.07358296384,0.817651011414839,True,,
2020-08-03,6.0,[0.50606369 0.         0.49393631],[1. 0. 0.],120858.34371192518,17.908897375250394,False,,
2020-08-12,6.0,[1. 0. 0.],[0.5 0.  0.5],119703.6826946365,17.955552404195473,True,,
2020-08-13,6.0,[0.51400501 0.         0.48599499],[1. 0. 0.],123135.22155967777,17.95293031284016,False,,
2020-08-27,5.0,[1. 0. 0.],[0.8 0.2 0. ],152435.47141627516,9.146128284976509,False,,
2020-08-28,5.0,[0.79826117 0.20173883 0.        ],[0.8 0.2 0. ],151515.74074196996,0.07903808962857453,False,,
2020-08-31,5.0,[0.80084893 0.19915107 0.        ],[0.8 0.2 0. ],152557.82807763133,0.03885335147778067,False,,
2020-09-01,5.0,[0.80724275 0.19275725 0.        ],[0.8 0.2 0. ],158226.82424721692,0.3437991576795313,False,,
2020-09-02,5.0,[0.80684819 0.19315181 0.        ],[0.8 0.2 0. ],165922.8500314296,0.3408812673619514,False,,
2020-09-03,5.0,[0.79113286 0.20886714 0.        ],[0.8 0.2 0. ],159416.03223244642,0.4240691894598195,False,,
2020-09-04,4.0,[0.78194213 0.21805787 0.        ],[0.25 0.25 0.5 ],142212.28747434332,22.69461212358809,True,,
2020-09-08,4.0,[0.22427255 0.25384069 0.52188676],[0.25 0.25 0.5 ],136227.03675559408,1.0514322705235615,True,,
2020-09-09,4.0,[0.25591401 0.24844013 0.49564586],[0.25 0.25 0.5 ],137423.2894675845,0.2438169918974614,True,,
2020-09-10,5.0,[0.25991766 0.24876515 0.49131719],[0.4 0.1 0.5],139852.23945563,6.241541669688224,True,,
2020-09-11,5.0,[0.38347537 0.10124631 0.51527832],[0.4 0.1 0.5],135700.03209640467,0.6727177914454154,True,,
2020-09-14,5.0,[0.39980039 0.10044712 0.49975249],[0.4 0.1 0.5],135767.1205521621,0.018211322895315032,True,,
2020-09-15,5.0,[0.41129381 0.09899524 0.48971095],[0.4 0.1 0.5],138620.18100069818,0.46966504702991446,True,,
2020-09-16,6.0,[0.4021057  0.09974365 0.49815065],[0.5 0.  0.5],139134.880124613,4.163346179436636,True,,
2020-09-17,5.0,[0.46559846 0.         0.53440154],[0.4 0.1 0.5],130174.83905217084,3.9052451715651233,True,,
2020-09-18,5.0,[0.4109684 0.0989436 0.490088 ],[0.4 0.1 0.5],132804.0797696294,0.4369943729917872,True,,
2020-09-21,6.0,[0.37751811 0.10124184 0.52124006],[0.5 0.  0.5],127392.43467273214,4.680980012239683,True,,
2020-09-22,5.0,[0.52144651 0.         0.47855349],[0.4 0.1 0.5],133097.0939647108,4.849253198906222,True,,
2020-09-23,6.0,[0.4049167  0.09976569 0.49531761],[0.5 0.  0.5],134350.87581078178,4.021082221081037,True,,
2020-09-24,5.0,[0.46968312 0.         0.53031688],[0.4 0.1 0.5],126667.02555191357,3.8000107665574068,True,,
2020-09-25,5.0,[0.41137326 0.09845004 0.4901767 ],[0.4 0.1 0.5],129202.07442032377,0.44083482044129596,True,,
2020-09-28,6.0,[0.42691894 0.09812423 0.47495683],[0.5 0.  0.5],136014.56579751632,4.00389734791054,True,,
2020-09-29,6.0,[0.50036623 0.         0.49963377],[0.5 0.  0.5],136110.73199041813,0.01495426991018716,True,,
2020-09-30,6.0,[0.49827484 0.         0.50172516],[0.5 0.  0.5],135643.1647511996,0.07020170828437368,True,,
2020-10-01,6.0,[0.51504668 0.         0.48495332],[0.5 0.  0.5],139852.17268201587,0.6312930909313071,True,,
2020-10-02,6.0,[0.4840371 0.        0.5159629],[0.5 0.  0.5],135525.24991641892,0.6490128141943159,True,,
2020-10-05,5.0,[0.50068122 0.         0.49931878],[0.4 0.1 0.5],135709.95470311237,4.099033142024288,True,,
2020-10-06,5.0,[0.4067737  0.09981287 0.49341343],[0.4 0.1 0.5],137517.85536759195,0.2794512473087192,True,,
2020-10-07,5.0,[0.39615766 0.10019806 0.50364427],[0.4 0.1 0.5],136523.00206575164,0.15737023362067998,True,,
2020-10-08,5.0,[0.41079502 0.09934266 0.48986232],[0.4 0.1 0.5],139348.665666565,0.4512816125392396,True,,
2020-10-09,6.0,[0.40159396 0.10039013 0.49801591],[0.5 0.  0.5],139903.86542881862,4.21349013021237,True,,
2020-10-12,6.0,[0.51898906 0.         0.48101094],[0.5 0.  0.5],145423.06157702254,0.8284340012981041,True,,
2020-10-13,6.0,[0.51439704 0.         0.48560296],[0.5 0.  0.5],149734.21150272433,0.6467188491846102,True,,
2020-10-14,6.0,[0.4975379 0.        0.5024621],[0.5 0.  0.5],149000.40916235268,0.11005623145369499,True,,
2020-10-15,6.0,[0.47883926 0.         0.52116074],[0.5 0.  0.5],142950.99151980242,0.9074848286033746,True,,
2020-10-16,5.0,[0.51202612 0.         0.48797388],[0.4 0.1 0.5],146473.6408085294,4.922661905421287,True,,
2020-10-19,5.0,[0.39677056 0.10046349 0.50276595],[0.4 0.1 0.5],145663.4457941516,0.14112357635447204,True,,
2020-10-20,5.0,[0.38553105 0.10113761 0.51333134],[0.4 0.1 0.5],141880.89951294608,0.615860205921449,True,,
2020-10-21,5.0,[0.4002043  0.09993409 0.49986161],[0.4 0.1 0.5],141920.09984872382,0.008698291804227794,True,,
2020-10-22,5.0,[0.40109317 0.09972786 0.49917897],[0.4 0.1 0.5],142154.02251096442,0.04661944204484804,True,,
2020-10-23,5.0,[0.39915475 0.10086224 0.49998301],[0.4 0.1 0.5],142159.28621068673,0.036772472706787636,True,,
2020-10-26,5.0,[0.3941043  0.10005623 0.50583947],[0.4 0.1 0.5],140518.60992240676,0.24853664644092083,True,,
2020-10-27,4.0,[0.39761271 0.09981739 0.5025699 ],[0.25 0.25 0.5 ],139800.26277029104,6.298670497092553,True,,
2020-10-28,4.0,[0.24455603 0.24800059 0.50744338],[0.25 0.25 0.5 ],137743.90341834386,0.30758399184411306,True,,
2020-10-29,4.0,[0.23995515 0.25069433 0.50935052],[0.25 0.25 0.5 ],135215.41889010172,0.40746564889883347,True,,
2020-10-30,4.0,[0.25220367 0.24996035 0.49783598],[0.25 0.25 0.5 ],135803.2195582299,0.08977983441935201,True,,
2020-11-02,4.0,[0.24389029 0.25301683 0.50309288],[0.25 0.25 0.5 ],134968.69232672002,0.24738601238008584,True,,
2020-11-03,4.0,[0.24963754 0.25187645 0.49848601],[0.25 0.25 0.5 ],135378.81500441418,0.07620962220778546,True,,
2020-11-04,4.0,[0.27220959 0.24604663 0.48174378],[0.25 0.25 0.5 ],140509.5690626662,0.9361977680728868,True,,
2020-11-05,6.0,[0.26736246 0.24818206 0.48445548],[0.5 0.  0.5],145017.5519241804,10.79722625777806,True,,
2020-11-06,6.0,[0.50034974 0.         0.49965026],[0.5 0.  0.5],145108.74366696965,0.015224978843480341,True,,
2020-11-09,6.0,[0.50950663 0.         0.49049337],[0.5 0.  0.5],147921.6791257361,0.42187091194273113,True,,
2020-11-10,6.0,[0.46834147 0.         0.53165853],[0.5 0.  0.5],139113.51556330046,1.3212387362914568,True,,
2020-11-11,6.0,[0.50168873 0.         0.49831127],[0.5 0.  0.5],139584.13014392287,0.07071584851102385,True,,
2020-11-12,6.0,[0.51198128 0.         0.48801872],[0.5 0.  0.5],143011.47887907148,0.514038140471899,True,,
2020-11-13,6.0,[0.49814556 0.         0.50185444],[0.5 0.  0.5],142482.9939382818,0.07926799213630328,True,,
2020-11-16,6.0,[0.50168008 0.         0.49831992],[0.5 0.  0.5],142963.76538247825,0.07205721348621777,True,,
2020-11-17,6.0,[0.50689756 0.         0.49310244],[0.5 0.  0.5],144963.91215487797,0.2999690013620651,True,,
2020-11-18,6.0,[0.49569499 0.         0.50430501],[0.5 0.  0.5],143726.58373575425,0.18562329780832654,True,,
2020-11-19,6.0,[0.49420685 0.         0.50579315],[0.5 0.  0.5],142080.63782875496,0.24692820612835267,True,,
2020-11-20,6.0,[0.5071383 0.        0.4928617],[0.5 0.  0.5],144138.53845496796,0.30867139016725176,True,,
2020-11-23,6.0,[0.49789953 0.         0.50210047],[0.5 0.  0.5],143535.5772310064,0.09044764489218203,True,,
2020-11-24,6.0,[0.49999933 0.         0.50000067],[0.5 0.  0.5],143535.6933725794,2.881807039222906e-05,True,,
2020-11-25,6.0,[0.50991383 0.         0.49008617],[0.5 0.  0.5],146439.7062421943,0.4355335844363083,True,,
2020-11-27,6.0,[0.50701765 0.         0.49298235],[0.5 0.  0.5],148524.3189043697,0.31268749637947735,True,,
2020-11-30,6.0,[0.50267649 0.         0.49732351],[0.5 0.  0.5],149323.7642715654,0.1198991709877769,True,,
2020-12-01,6.0,[0.50636838 0.         0.49363162],[0.5 0.  0.5],151250.53167774327,0.2889664334584445,True,,
2020-12-02,6.0,[0.50064735 0.         0.49935265],[0.5 0.  0.5],151446.80023128455,0.029411604072716546,True,,
2020-12-03,6.0,[0.50470156 0.         0.49529844],[1. 0. 0.],152884.81446021557,22.7170832331203,False,,
2020-12-10,5.0,[1. 0. 0.],[0.4 0.1 0.5],145232.3898073856,26.141830165329406,True,,
2020-12-11,5.0,[0.40401357 0.09922437 0.49676206],[0.4 0.1 0.5],146153.12117605802,0.17597873836976913,True,,
2020-12-14,5.0,[0.40492205 0.10002511 0.49505283],[0.4 0.1 0.5],147613.86300767242,0.2190811242845256,True,,
2020-12-15,5.0,[0.40789931 0.09840646 0.49369423],[0.4 0.1 0.5],149499.41431454214,0.3542826359839155,True,,
2020-12-16,5.0,[0.40283723 0.10007261 0.49709016],[0.4 0.1 0.5],150374.60785214137,0.131269881760003,True,,
2020-12-17,5.0,[0.40654975 0.09938015 0.4940701 ],[0.4 0.1 0.5],152179.74449975265,0.29902174582609903,True,,
2020-12-18,6.0,[0.40253195 0.0997141  0.49775395],[1. 0. 0.],152866.61921058805,27.399876347323353,False,,
2020-12-21,6.0,[1. 0. 0.],[0.5 0.  0.5],145961.64214849696,21.894246322274544,True,,
2020-12-22,5.0,[0.50830674 0.         0.49169326],[0.4 0.1 0.5],148405.73470967496,4.822002304673795,True,,
2020-12-23,5.0,[0.39963558 0.10007635 0.50028808],[0.4 0.1 0.5],148315.9196487955,0.016214856480383566,True,,
2020-12-24,5.0,[0.3970863 0.1004399 0.5024738],[0.4 0.1 0.5],147586.1489712637,0.12900641804374263,True,,
2020-12-28,6.0,[0.40815072 0.09945731 0.49239197],[0.5 0.  0.5],149866.84181524714,4.471605937021633,True,,
2020-12-29,6.0,[0.50441129 0.         0.49558871],[0.5 0.  0.5],151196.7928105225,0.2000920271500184,True,,
2020-12-30,5.0,[0.50013613 0.         0.49986387],[0.4 0.1 0.5],151238.30856712835,4.5433256361309065,True,,
2020-12-31,5.0,[0.39717808 0.10034414 0.50247779],[0.4 0.1 0.5],150488.42920932313,0.12740001359423775,True,,
2021-01-04,5.0,[0.40464838 0.10000891 0.49534271],[0.4 0.1 0.5],151903.60960727377,0.21223794505619234,True,,
2021-01-05,5.0,[0.38496899 0.10085867 0.51417234],[0.4 0.1 0.5],147716.8212792669,0.6660999246417573,True,,
2021-01-06,5.0,[0.39649099 0.10095094 0.50255807],[0.4 0.1 0.5],146964.7215744072,0.1547101896275387,True,,
2021-01-07,5.0,[0.40693365 0.1002637  0.49280265],[0.4 0.1 0.5],149111.43640709406,0.32196219788116465,True,,
2021-01-08,6.0,[0.41542369 0.09839649 0.48617981],[1. 0. 0.],153350.246280749,26.89347610469869,False,,
2021-01-11,6.0,[1. 0. 0.],[0.5 0.  0.5],151276.98082290386,22.691547123435576,True,,
2021-01-12,5.0,[0.49633363 0.         0.50366637],[0.4 0.1 0.5],150153.73099601886,4.504611929880565,True,,
2021-01-13,6.0,[0.39929482 0.10007322 0.50063197],[0.5 0.  0.5],149960.16317611636,4.5305296964976085,True,,
2021-01-14,6.0,[0.50535239 0.         0.49464761],[0.5 0.  0.5],151578.72620094146,0.24339262573571638,True,,
2021-01-15,5.0,[0.49442569 0.         0.50557431],[0.4 0.1 0.5],149907.6711412151,4.497230134236454,True,,
2021-01-19,5.0,[0.3998804  0.10037786 0.49974174],[0.4 0.1 0.5],149981.08755387197,0.017001389195856153,True,,
2021-01-20,6.0,[0.41297428 0.09843359 0.48859214],[1. 0. 0.],153483.33937895665,27.029600518698302,False,,
2021-01-26,5.0,[1. 0. 0.],[0.8 0.2 0. ],166047.55217070508,9.962853130242303,False,,
2021-01-27,6.0,[0.79832338 0.20167662 0.        ],[1. 0. 0.],162439.98243901902,9.828103981376819,False,,
2021-01-28,4.0,[1. 0. 0.],[0.5 0.5 0. ],153816.18514319794,23.07242777147969,False,,
2021-01-29,4.0,[0.49789092 0.50210908 0.        ],[0.5 0.5 0. ],152850.05320366187,0.09671182858667468,False,,
2021-02-01,4.0,[0.4976925 0.5023075 0.       ],[0.25 0.25 0.5 ],151374.1941213574,22.70612911820361,True,,
2021-02-02,4.0,[0.2614752  0.24876502 0.48975978],[0.5 0.5 0. ],154516.33880780524,22.70276644211854,False,,
2021-02-03,5.0,[0.50808077 0.49191923 0.        ],[0.8 0.2 0. ],158185.52947149536,13.853219281446531,False,,
2021-02-04,6.0,[0.79682752 0.20317248 0.        ],[1. 0. 0.],155913.54777410201,9.50320262094929,False,,
2021-02-22,6.0,[1. 0. 0.],[0.5 0.  0.5],153612.23877498732,23.041835816248096,True,,
2021-02-23,6.0,[0.47722518 0.         0.52277482],[0.5 0.  0.5],146898.190976142,1.003673749989955,True,,
2021-02-24,6.0,[0.50394535 0.         0.49605465],[0.5 0.  0.5],148065.66267365165,0.17525119476444942,True,,
2021-02-25,6.0,[0.50630064 0.         0.49369936],[0.5 0.  0.5],149955.28124375475,0.28344439561268603,True,,
2021-02-26,5.0,[0.48594131 0.         0.51405869],[0.4 0.1 0.5],145854.1575992844,4.375624727978532,True,,
2021-03-01,5.0,[0.4076534  0.09898958 0.49335701],[0.4 0.1 0.5],147813.8351847417,0.3393836090070871,True,,
2021-03-02,5.0,[0.41011426 0.09921134 0.4906744 ],[0.4 0.1 0.5],150622.9602235872,0.457032119436992,True,,
2021-03-03,5.0,[0.38483234 0.101643   0.51352467],[0.4 0.1 0.5],146655.77145494492,0.6673276701500237,True,,
2021-03-03,5.0,,,,,,HARD_STOP,-0.15250766171252883
2021-03-04,5.0,[0.38037721 0.1022489  0.51737389],[0.  0.5 0.5],141730.48816246595,16.912037363012868,True,,
2021-03-05,5.0,[0.         0.49950083 0.50049917],[0.  0.5 0.5],141572.39706127925,0.02120047850363178,True,,
2021-03-08,5.0,[0.         0.50274438 0.49725562],[0.  0.5 0.5],142353.88059377618,0.11720211454961599,True,,
2021-03-09,5.0,[0.        0.5007719 0.4992281],[0.  0.5 0.5],142574.06594379083,0.03301572578521871,True,,
2021-03-10,5.0,[0.         0.50247533 0.49752467],[0.  0.5 0.5],143283.5782967953,0.10640210238588906,True,,
2021-03-11,6.0,[0.         0.50162393 0.49837607],[0.5 0.  0.5],143750.5227019065,21.63261044003432,True,,
2021-03-12,6.0,[0.49474969 0.         0.50525031],[0.5 0.  0.5],142235.48989657854,0.22403398404894637,True,,
2021-03-15,6.0,[0.5046594 0.        0.4953406],[0.5 0.  0.5],143573.337512539,0.20068958152917632,True,,
2021-03-16,6.0,[0.51243468 0.         0.48756532],[0.5 0.  0.5],147234.85790724648,0.5492453436135665,True,,
2021-03-17,6.0,[0.49122419 0.         0.50877581],[0.5 0.  0.5],144694.72740460752,0.38094419975218874,True,,
2021-03-18,6.0,[0.49858112 0.         0.50141888],[0.5 0.  0.5],144284.94762312813,0.0614167157992443,True,,
2021-03-19,6.0,[0.48753284 0.         0.51246716],[0.5 0.  0.5],140774.78113442287,0.5265183373142612,True,,
2021-03-22,6.0,[0.50875872 0.         0.49124128],[0.5 0.  0.5],143284.2546678593,0.3764958180561899,True,,
2021-03-23,6.0,[0.51042474 0.         0.48957526],[0.5 0.  0.5],146334.91251611302,0.45765088720972835,True,,
2021-03-24,6.0,[0.49737896 0.         0.50262104],[0.5 0.  0.5],145571.414509937,0.11446476367734856,True,,
2021-03-25,6.0,[0.47921769 0.         0.52078231],[0.5 0.  0.5],139762.2223932589,0.8713746452243744,True,,
2021-03-26,6.0,[0.50266989 0.         0.49733011],[0.5 0.  0.5],140511.7362118649,0.11254530029590634,True,,
2021-03-29,6.0,[0.51017558 0.         0.48982442],[0.5 0.  0.5],143430.6882950426,0.43784714859129803,True,,
2021-03-30,6.0,[0.49631821 0.         0.50368179],[0.5 0.  0.5],142381.85652101864,0.1572659190435536,True,,
2021-03-31,6.0,[0.50523486 0.         0.49476514],[0.5 0.  0.5],143888.24321869088,0.225970576906979,True,,
2021-04-01,6.0,[0.51594601 0.         0.48405399],[0.5 0.  0.5],148628.14410437315,0.7110078942468345,True,,
2021-04-05,6.0,[0.50925587 0.         0.49074413],[0.5 0.  0.5],151430.72571578622,0.42048681539894567,True,,
2021-04-06,6.0,[0.50789177 0.         0.49210823],[0.5 0.  0.5],153858.83323358867,0.3642656801300102,True,,
2021-04-07,6.0,[0.49918461 0.         0.50081539],[0.5 0.  0.5],153608.05915906807,0.03757520868906215,True,,
2021-04-08,6.0,[0.50944389 0.         0.49055611],[1. 0. 0.],156565.25285424062,23.041212380913322,False,,
2021-05-04,6.0,[1. 0. 0.],[0.5 0.  0.5],154348.94767045334,23.152342150568,True,,
2021-05-05,6.0,[0.49656912 0.         0.50343088],[0.5 0.  0.5],153274.12734106818,0.15775938414423027,True,,
2021-05-06,6.0,[0.49211079 0.         0.50788921],[0.5 0.  0.5],150893.1627812556,0.3571283188250653,True,,
2021-05-07,6.0,[0.51257145 0.         0.48742855],[1. 0. 0.],154784.5884157896,22.63392803331256,False,,
2021-05-10,6.0,[1. 0. 0.],[0.5 0.  0.5],152558.92841816816,22.88383926272522,True,,
2021-05-11,6.0,[0.4691837 0.        0.5308163],[0.5 0.  0.5],143680.66277353803,1.3283118105682403,True,,
2021-05-12,5.0,[0.50118378 0.         0.49881622],[0.4 0.1 0.5],144020.366969585,4.371757332925038,True,,
2021-05-13,5.0,[0.39929507 0.09927203 0.5014329 ],[0.4 0.1 0.5],143604.51101358168,0.06173120218103565,True,,
2021-05-14,5.0,[0.40537412 0.10034685 0.49427902],[0.4 0.1 0.5],145266.6284624432,0.24932003870211714,True,,
2021-05-17,6.0,[0.40397086 0.09977453 0.49625461],[0.5 0.  0.5],146362.78012166265,4.380983357560655,True,,
2021-05-18,6.0,[0.50184481 0.         0.49815519],[0.5 0.  0.5],146900.43469957836,0.0813009782863473,True,,
2021-05-19,5.0,[0.47932833 0.         0.52067167],[0.4 0.1 0.5],141068.18083965412,4.232045425189622,True,,
2021-05-20,5.0,[0.41659323 0.09820424 0.48520253],[0.4 0.1 0.5],145366.07642575793,0.7236277812269903,True,,
2021-05-21,5.0,[0.41314119 0.09881123 0.48804758],[0.4 0.1 0.5],148925.40921532043,0.5871170652456789,True,,
2021-05-24,5.0,[0.39755849 0.10050125 0.50194026],[0.4 0.1 0.5],148349.16827189043,0.10865876794932933,True,,
2021-05-25,6.0,[0.4097682  0.09895858 0.49127323],[0.5 0.  0.5],150984.28884815253,4.482357140566307,True,,
2021-05-26,6.0,[0.49904921 0.         0.50095079],[0.5 0.  0.5],150693.31054001945,0.04298337954191921,True,,
2021-05-27,6.0,[0.50002433 0.         0.49997567],[0.5 0.  0.5],150700.62960522616,0.0010998223693586687,True,,
2021-05-28,6.0,[0.5009992 0.        0.4990008],[0.5 0.  0.5],151002.42166480434,0.04526448877242892,True,,
2021-06-01,6.0,[0.50258912 0.         0.49741088],[0.5 0.  0.5],151788.42168227557,0.11789960170431178,True,,
2021-06-02,6.0,[0.49538375 0.         0.50461625],[0.5 0.  0.5],150399.7972950354,0.20828500816365245,True,,
2021-06-03,6.0,[0.49389384 0.         0.50610616],[0.5 0.  0.5],148585.10825633755,0.27218554158788805,True,,
2021-06-04,6.0,[0.50284815 0.         0.49715185],[0.5 0.  0.5],149436.15678362368,0.12768484042123088,True,,
2021-06-07,6.0,[0.5068606 0.        0.4931394],[0.5 0.  0.5],151515.08727828594,0.31184538442309634,True,,
2021-06-08,6.0,[0.50749946 0.         0.49250054],[0.5 0.  0.5],153822.04911271343,0.3460748182465471,True,,
2021-06-09,6.0,[0.4994832 0.        0.5005168],[0.5 0.  0.5],153662.99843118957,0.023824003112940556,True,,
2021-06-10,6.0,[0.49780421 0.         0.50219579],[0.5 0.  0.5],152991.22315730853,0.10078101069254433,True,,
2021-06-11,6.0,[0.5069907 0.        0.4930093],[1. 0. 0.],155160.6049187167,22.948686569673125,False,,
2021-06-17,6.0,[1. 0. 0.],[0.5 0.  0.5],154479.43181108608,23.17191477166291,True,,
2021-06-18,6.0,[0.50786317 0.         0.49213683],[1. 0. 0.],156924.2750211024,23.16846472715794,False,,
2021-06-21,5.0,[1. 0. 0.],[0.8 0.2 0. ],155802.63253260046,9.348157951956027,False,,
2021-06-22,6.0,[0.80086283 0.19913717 0.        ],[1. 0. 0.],157988.7189114084,9.43842780004074,False,,
2021-07-20,5.0,[1. 0. 0.],[0.8 0.2 0. ],173635.11640925586,10.418106984555351,False,,
2021-07-21,6.0,[0.80119081 0.19880919 0.        ],[1. 0. 0.],177397.44674767432,10.580472681131136,False,,
2021-08-19,5.0,[1. 0. 0.],[0.8 0.2 0. ],179395.10896833197,10.763706538099918,False,,
2021-08-20,5.0,[0.80490454 0.19509546 0.        ],[0.8 0.2 0. ],185563.11508515087,0.2730307661919438,False,,
2021-08-23,6.0,[0.80303696 0.19696304 0.        ],[1. 0. 0.],190534.13539505846,11.258455004372257,False,,
2021-09-13,5.0,[1. 0. 0.],[0.8 0.2 0. ],206178.49784203316,12.370709870521988,False,,
2021-09-14,6.0,[0.79873013 0.20126987 0.        ],[1. 0. 0.],204627.89224929715,12.355628615539787,False,,
2021-09-20,5.0,[1. 0. 0.],[0.4 0.1 0.5],188561.02028734217,33.94098365172159,True,,
2021-09-21,5.0,[0.39977723 0.10035314 0.49986963],[0.4 0.1 0.5],188576.43452664677,0.019978028730851704,True,,
2021-09-22,5.0,[0.3991205  0.10005474 0.50082476],[0.4 0.1 0.5],188266.01735111774,0.04967393543847387,True,,
2021-09-23,5.0,[0.40677146 0.09958831 0.49364022],[0.4 0.1 0.5],190691.66725294368,0.38737844306662006,True,,
2021-09-24,6.0,[0.39952686 0.10038006 0.50009308],[0.5 0.  0.5],190655.9746714477,5.7467415060388385,True,,
2021-09-27,6.0,[0.49907892 0.         0.50092108],[0.5 0.  0.5],190299.85480774945,0.052584338898890366,True,,
2021-09-28,6.0,[0.49065754 0.         0.50934246],[0.5 0.  0.5],186809.46971544402,0.5235781946183503,True,,
2021-09-29,5.0,[0.49008016 0.         0.50991984],[0.4 0.1 0.5],183175.03334854817,5.4952510004564425,True,,
2021-09-30,5.0,[0.3995857  0.10022796 0.50018634],[0.4 0.1 0.5],183101.51637977822,0.022757644845765507,True,,
2021-10-01,5.0,[0.39567095 0.09974934 0.50457971],[0.4 0.1 0.5],181439.81245145723,0.2492826925179631,True,,
