,equity
2020-07-23,129199.81953998195
2020-07-24,125534.55787104485
2020-07-27,127836.44678852012
2020-07-28,126145.6664025129
2020-07-29,127626.70355638603
2020-07-30,128440.5550436634
2020-07-31,131029.33797372934
2020-08-03,134480.49878559972
2020-08-04,135732.69200827394
2020-08-05,136516.8312408207
2020-08-06,140403.04397450382
2020-08-07,136957.98367302507
2020-08-10,135523.46417107456
2020-08-11,129596.36985553693
2020-08-12,136553.97016152448
2020-08-13,137213.2504152985
2020-08-14,136910.62081868693
2020-08-17,140355.48617530684
2020-08-18,143522.10456810167
2020-08-19,141353.9546562719
2020-08-20,145647.54870633315
2020-08-21,147932.6358446153
2020-08-24,150005.88898821163
2020-08-25,152663.3535633322
2020-08-26,160120.44593748517
2020-08-27,159191.68003412866
2020-08-28,160915.32404610753
2020-08-31,163585.94053495178
2020-09-01,169217.43297946476
2020-09-02,172071.31156168983
2020-09-03,156107.23686727943
2020-09-04,153799.6400681637
2020-09-08,148741.3528576339
2020-09-09,151794.99668333287
2020-09-10,149281.3048567078
2020-09-11,148494.80191424186
2020-09-14,150460.9450827169
2020-09-15,152378.42047595687
2020-09-16,149979.47689180647
2020-09-17,147804.5747130661
2020-09-18,146045.7621154977
2020-09-21,146894.06141157958
2020-09-22,149392.85453527144
2020-09-23,145072.81672105275
2020-09-24,145587.53702003165
2020-09-25,148436.04503628812
2020-09-28,150985.29793305232
2020-09-29,150444.11723339165
2020-09-30,151443.26746386412
2020-10-01,153781.34662781795
2020-10-02,149450.30746042423
2020-10-05,152405.4243955494
2020-10-06,149785.75509426388
2020-10-07,152102.7694057767
2020-10-08,152670.89705661434
2020-10-09,154877.36933838142
2020-10-12,159962.9784805573
2020-10-13,158869.44416502578
2020-10-14,156197.06395032053
2020-10-15,152384.00579060733
2020-10-16,151682.31942325298
2020-10-19,149256.3296151188
2020-10-20,149582.97275843608
2020-10-21,149458.36113182042
2020-10-22,149479.72436476022
2020-10-23,149732.12457198027
2020-10-26,147612.519029452
2020-10-27,148510.61714722478
2020-10-28,144306.69504267874
2020-10-29,145725.4119194068
2020-10-30,143762.17198721596
2020-11-02,143856.4246700838
2020-11-03,145182.07030450174
2020-11-04,148978.9591255562
2020-11-05,151724.9260136708
2020-11-06,151942.08618094854
2020-11-09,148282.43105931242
2020-11-10,145318.04008063575
2020-11-11,148986.41974433337
2020-11-12,148107.6787647467
2020-11-13,149661.00337833416
2020-11-16,151059.45181316824
2020-11-17,150486.20979002948
2020-11-18,149059.02510145202
2020-11-19,150549.55225197042
2020-11-20,149298.12475382144
2020-11-23,149310.89519068273
2020-11-24,151780.91613329528
2020-11-25,152965.8555539786
2020-11-27,154715.91547132173
2020-11-30,155055.23595380032
2020-12-01,157655.0521637114
2020-12-02,157931.60840715372
2020-12-03,158199.9432500851
2020-12-04,158971.1712663147
2020-12-07,160970.34392048852
2020-12-08,162141.95590023973
2020-12-09,153491.16378829128
2020-12-10,152848.59426988184
2020-12-11,152436.89631743243
2020-12-14,153627.3749460414
2020-12-15,155277.03024670642
2020-12-16,156176.67345931855
2020-12-17,157337.56979958425
2020-12-18,156708.5893664941
2020-12-21,156574.24274820043
2020-12-22,157061.83342457944
2020-12-23,156279.53269951872
2020-12-24,156979.02357088277
2020-12-28,158882.4665561996
2020-12-29,159240.39180809114
2020-12-30,159304.78812392644
2020-12-31,160221.5185354519
2021-01-04,155065.90354481502
2021-01-05,155550.64714317446
2021-01-06,153688.83803668027
2021-01-07,157263.23955599603
2021-01-08,160344.97060310375
2021-01-11,155805.6468902205
2021-01-12,155571.26697904267
2021-01-13,156683.56351644188
2021-01-14,155788.32876016575
2021-01-15,154381.65626602207
2021-01-19,156754.2936512918
2021-01-20,162534.41147150187
2021-01-21,165613.6654529106
2021-01-22,164434.2387683112
2021-01-25,168011.34068475998
2021-01-26,168174.07546648046
2021-01-27,158167.52231552525
2021-01-28,159574.35560992602
2021-01-29,154578.26193210995
2021-02-01,158666.82040730937
2021-02-02,161414.35184844278
2021-02-03,159544.60340335785
2021-02-04,163708.21693758253
2021-02-05,165044.52061923276
2021-02-08,167588.0523190366
2021-02-09,167524.29549966916
2021-02-10,166555.29365703108
2021-02-11,168748.5145033473
2021-02-12,171094.8020270086
2021-02-16,169921.72729787364
2021-02-17,167983.5738181771
2021-02-18,166134.69565304677
2021-02-19,164518.75066639346
2021-02-22,154657.60800476428
2021-02-23,151162.74587284995
2021-02-24,152583.30552502477
2021-02-25,146280.38086037454
2021-02-26,147244.70433600192
2021-03-01,150861.46764796833
2021-03-02,148072.35881567246
2021-03-03,143493.090734608
2021-03-04,142692.07014199937
2021-03-05,143570.9926937371
2021-03-08,143328.8705664828
2021-03-09,144020.14589429798
2021-03-10,144323.30708854794
2021-03-11,144869.26083281788
2021-03-12,144942.61771290633
2021-03-15,145292.24133737964
2021-03-16,145216.86624593037
2021-03-17,145420.51635852142
2021-03-18,142102.11147744465
2021-03-19,141930.67267540112
2021-03-22,142384.90739732407
2021-03-23,141933.63643161365
2021-03-24,141644.50142498573
2021-03-25,141962.93020451418
2021-03-26,142880.15882331738
2021-03-29,142850.99050459382
2021-03-30,142697.66458007303
2021-03-31,142931.38364724017
2021-04-01,143556.49720937753
2021-04-05,144396.28608179415
2021-04-06,144361.29115376127
2021-04-07,144429.98696791238
2021-04-08,144711.88354497676
2021-04-09,145145.6559400455
2021-04-12,145351.3485620278
2021-04-13,147464.56041135167
2021-04-14,145224.4001869148
2021-04-15,147943.87321327775
2021-04-16,148215.26855182796
2021-04-19,146454.31213228806
2021-04-20,145080.2195438393
2021-04-21,146633.40586382366
2021-04-22,144341.27162115456
2021-04-23,146627.72005360795
2021-04-26,147874.88547824166
2021-04-27,147103.62887901548
2021-04-28,146499.51699107222
2021-04-29,147082.2881640938
2021-04-30,145980.99040570366
2021-05-03,145040.05041890583
2021-05-04,142056.83256633248
2021-05-05,142747.4484218238
2021-05-06,143180.53160146147
2021-05-07,143578.39738351767
2021-05-10,143033.19299951528
2021-05-11,142546.6751610716
2021-05-12,141398.84816232524
2021-05-13,141971.00073264784
2021-05-14,142673.4835211592
2021-05-17,142555.4371331887
2021-05-18,142068.25027108734
2021-05-19,141921.28988575848
2021-05-20,142484.8377276002
2021-05-21,142442.1652937362
2021-05-24,142973.23204881055
2021-05-25,142828.5866092088
2021-05-26,142943.27487367755
2021-05-27,142631.44801149514
2021-05-28,143204.90114303236
2021-06-01,142625.71249779454
2021-06-02,142932.7265850811
2021-06-03,141073.48118317418
2021-06-04,142305.4680258421
2021-06-07,142249.3935709146
2021-06-08,142261.78597062634
2021-06-09,142175.6224881345
2021-06-10,142443.91408731096
2021-06-11,142941.11161705822
2021-06-14,144601.37155187468
2021-06-15,143472.9191522728
2021-06-16,142832.78287504075
2021-06-17,145041.03862749366
2021-06-18,143576.26339138142
2021-06-21,144516.88102663524
2021-06-22,146096.89189490577
2021-06-23,146197.6157733056
2021-06-24,147269.06908764818
2021-06-25,147083.11462663874
2021-06-28,149175.56835077432
2021-06-29,149864.76462171017
2021-06-30,149593.30639928218
2021-07-01,149623.6338600931
2021-07-02,151716.0730937207
2021-07-06,152571.23506734794
2021-07-07,152983.81555537606
2021-07-08,151857.3264517542
2021-07-09,152769.3664905612
2021-07-12,153488.79016003956
2021-07-13,153457.7933017884
2021-07-14,153773.32759093307
2021-07-15,152564.43912282417
2021-07-16,151160.5224078036
2021-07-19,149822.3363110617
2021-07-20,151405.07144581468
2021-07-21,152621.89343233302
2021-07-22,153834.8626911493
2021-07-23,155813.9966837972
2021-07-26,156071.12838642322
2021-07-27,154051.71252451616
2021-07-28,154705.53835099834
2021-07-29,155003.2227537263
2021-07-30,154092.7874648325
2021-08-02,154074.89684956867
2021-08-03,155116.3633039785
2021-08-04,155418.57036720178
2021-08-05,156568.26474969517
2021-08-06,155756.98990804033
2021-08-09,156086.2318260696
2021-08-10,155162.27966981084
2021-08-11,154833.3783982143
2021-08-12,155464.65934688866
2021-08-13,156077.8925893997
2021-08-16,156186.2662506745
2021-08-17,154559.12519099057
2021-08-18,152805.78246715054
2021-08-19,153377.62287759103
2021-08-20,154945.01861419584
2021-08-23,157486.79441951806
2021-08-24,158090.81692978297
2021-08-25,158160.01187145105
2021-08-26,157112.02891725677
2021-08-27,158889.2929924323
2021-08-30,162668.9495911275
2021-08-31,162302.60131991544
2021-09-01,163017.92827381103
2021-09-02,162834.815564781
2021-09-03,164012.45440536182
2021-09-07,164553.29959161903
2021-09-08,163242.7516730997
2021-09-09,161902.85451998975
2021-09-10,159114.84726481367
2021-09-13,159083.8802238232
2021-09-14,157934.61705653553
2021-09-15,160550.45276363305
2021-09-16,160788.30993684856
2021-09-17,156516.2044259422
2021-09-20,150156.8866160102
2021-09-21,150374.2285791015
2021-09-22,151607.39375275752
2021-09-23,152980.34455155404
2021-09-24,153266.56204468044
2021-09-27,151802.42358109148
2021-09-28,146861.79834318574
2021-09-29,146646.14222656656
2021-09-30,146117.33858893666
2021-10-01,146939.25190687363
2021-10-04,143834.33828835696
2021-10-05,145591.25099533706
2021-10-06,146765.47260776148
2021-10-07,148200.4387222685
2021-10-08,147297.68286323122
2021-10-11,146050.89830924565
2021-10-12,145491.46970411303
2021-10-13,146764.9715248417
2021-10-14,149836.18808082517
2021-10-15,150924.63429101143
2021-10-18,152718.0373046887
2021-10-19,154070.8796341794
2021-10-20,153872.76445579063
2021-10-21,154996.51931604938
2021-10-22,153379.6561854979
2021-10-25,155248.03287275202
2021-10-26,155847.45177114863
2021-10-27,156358.72112951096
2021-10-28,158500.2536961846
2021-10-29,159496.21511209707
2021-11-01,160507.5751818108
2021-11-02,162263.8858038944
2021-11-03,166499.214760605
2021-11-04,171633.62544985462
2021-11-05,172163.11042401002
2021-11-08,171595.1201256193
2021-11-09,168774.046849049
2021-11-10,162898.17020100012
2021-11-11,164019.169647301
2021-11-12,167945.4178761543
2021-11-15,167841.66891670827
2021-11-16,170622.80660026282
2021-11-17,170785.50836864684
2021-11-18,174989.70280439267
2021-11-19,177388.66393511163
2021-11-22,172699.37474551532
2021-11-23,170890.61141286168
2021-11-24,172101.73483693806
2021-11-26,164812.17299766082
2021-11-29,171353.11644041626
2021-11-30,166702.72523133742
2021-12-01,162851.06778393162
2021-12-02,163115.85753747448
2021-12-03,158266.3905726826
2021-12-06,159277.59437993052
2021-12-07,162785.12005699665
2021-12-08,163563.7979483476
2021-12-09,160891.34948978672
2021-12-10,162725.605966847
2021-12-13,159851.00791825633
2021-12-14,157947.75397275298
2021-12-15,162054.0424644718
2021-12-16,157006.3599033915
2021-12-17,156072.73927003783
2021-12-20,154273.18132135062
2021-12-21,157944.2588243986
2021-12-22,160153.35733281786
2021-12-23,161664.436213037
2021-12-27,164776.79805149598
2021-12-28,162569.8822597867
2021-12-29,162425.68118650682
2021-12-30,161787.84757280542
2021-12-31,160531.8828718092
2022-01-03,162446.0117597761
2022-01-04,159794.48767100775
2022-01-05,153761.65858714137
2022-01-06,153598.48806161107
2022-01-07,151656.91055824328
2022-01-10,149702.14010234922
2022-01-11,150219.59489929103
2022-01-12,150374.9037573002
2022-01-13,149583.82429937818
2022-01-14,149607.40142830653
2022-01-18,148604.11257281862
2022-01-19,148126.51829813898
2022-01-20,147597.48469613155
2022-01-21,146758.7966872232
2022-01-24,146934.0844305849
2022-01-25,146430.56720815407
2022-01-26,146448.48327346984
2022-01-27,146283.82410549093
2022-01-28,147112.67327099518
2022-01-31,147855.74477669178
2022-02-01,148159.43323123554
2022-02-02,148612.7143867823
2022-02-03,147451.37053964077
2022-02-04,147660.53173048518
2022-02-07,147514.90146990056
