date,score,prev_w,new_w,equity_open,cost,trail_active,event,pos_return
2018-08-31,0.7464290711107381,[0.39918008 0.         0.60081992],[0.4 0.  0.6],118297.14111913499,0.029098094083767987,False,,
2018-09-04,0.754489159993612,[0.39947878 0.         0.60052122],[0.5 0.  0.5],118204.07541602149,3.5646052840491436,False,,
2018-09-05,0.7481071883151604,[0.49763136 0.         0.50236864],[0.5 0.  0.5],117652.85643783087,0.0836031479931319,False,,
2018-09-06,0.7304174359749749,[0.49182014 0.         0.50817986],[0.6 0.  0.4],115768.58797293845,3.757149024908899,False,,
2018-09-07,0.7191968316030583,[0.58789078 0.         0.41210922],[0.6 0.  0.4],112372.5265386886,0.40822313727118975,False,,
2018-09-10,0.7172559197226888,[0.60623337 0.         0.39376663],[0.6 0.  0.4],114160.43857044955,0.21348113063689453,False,,
2018-09-11,0.7325524986691669,[0.5952017 0.        0.4047983],[0.6 0.  0.4],112816.34455413226,0.1623980249011919,False,,
2018-09-12,0.7464273036636326,[0.60742877 0.         0.39257123],[0.6 0.  0.4],114960.65869114277,0.25620472460185006,False,,
2018-09-13,0.7458943313308026,[0.60296427 0.         0.39703573],[0.6 0.  0.4],115828.37163552348,0.1030039567048908,False,,
2018-09-14,0.7655008889058337,[0.60375207 0.         0.39624793],[0.6 0.  0.4],116934.7568156668,0.13162416038374383,False,,
2018-09-17,0.7682244061583804,[0.59591548 0.         0.40408452],[0.6 0.  0.4],115762.30044514692,0.1418499862682768,False,,
2018-09-18,0.7351720872465624,[0.59147874 0.         0.40852126],[0.7 0.  0.3],113356.98221399527,3.690492663754728,False,,
2018-09-19,0.7513628404277455,[0.70454079 0.         0.29545921],[0.6 0.  0.4],115105.07661720339,3.609952668627043,False,,
2018-09-20,0.7665378023116157,[0.60391127 0.         0.39608873],[0.6 0.  0.4],116247.84279512434,0.13640315902238673,False,,
2018-09-21,0.7774303513050791,[0.60493948 0.         0.39506052],[0.6 0.  0.4],117711.05470107667,0.17442935592343137,False,,
2018-09-24,0.7755485567991504,[0.58892213 0.         0.41107787],[0.6 0.  0.4],114548.41656082033,0.38068564620241163,False,,
2018-09-25,0.7661751648511697,[0.60659204 0.         0.39340796],[0.6 0.  0.4],116477.2433400896,0.2303468697448217,False,,
2018-09-26,0.7577674060307347,[0.60160773 0.         0.39839227],[0.6 0.  0.4],116957.12167726598,0.056410555599013916,False,,
2018-09-27,0.7501771851515565,[0.60306524 0.         0.39693476],[0.6 0.  0.4],117870.34194268825,0.10839021411251208,False,,
2018-09-28,0.7668179012992823,[0.60093246 0.         0.39906754],[0.5 0.  0.5],118155.68230363977,3.577723165381603,False,,
2018-10-01,0.7657321363153567,[0.50647579 0.         0.49352421],[0.5 0.  0.5],119712.65394725665,0.23257033932617222,False,,
2018-10-02,0.76702842952374,[0.49601646 0.         0.50398354],[0.5 0.  0.5],118776.3577366759,0.1419451428495578,False,,
2018-10-03,0.7618174946331147,[0.50224519 0.         0.49775481],[0.5 0.  0.5],119322.26930091876,0.08037029864784165,False,,
2018-10-04,0.7729178607187044,[0.49468071 0.         0.50531929],[0.5 0.  0.5],118076.30089949802,0.18842444966285624,False,,
2018-10-05,0.7207755720610364,[0.48799583 0.         0.51200417],[0.6 0.  0.4],115317.69281886818,3.8748188828328285,False,,
2018-10-08,0.7044639971367138,[0.58760806 0.         0.41239194],[0.7 0.  0.3],111858.36829212125,3.771593844238618,False,,
2018-10-09,0.6899115269559525,[0.6994217 0.        0.3005783],[0.7 0.  0.3],111648.98602475601,0.01936983632254779,False,,
2018-10-10,0.6849710129682548,[0.69772201 0.         0.30227799],[0.7 0.  0.3],110817.17794860314,0.07573224423188937,False,,
2018-10-10,0.6849710129682548,,,,,,HARD_STOP,-0.14839256646317045
2018-10-11,0.5646932975674157,[0.67078747 0.         0.32921253],[0.  0.5 0.5],100992.69046628682,20.32338931909199,True,,
2018-10-12,0.5180643586528025,[0.         0.49969818 0.50030182],[0.  0.5 0.5],100920.32172282142,0.009138075648189319,True,,
2018-10-15,0.5782386153124793,[0.         0.49887359 0.50112641],[0.   0.45 0.55],100702.32994811365,1.4765051653532675,True,,
2018-10-16,0.5671888219916266,[0.         0.45091956 0.54908044],[0.   0.45 0.55],100878.42684206678,0.02782925849973736,True,,
2018-10-17,0.6420278940327122,[0.         0.45339239 0.54660761],[0.  0.4 0.6],101513.5797241587,1.6260157531227708,True,,
2018-10-18,0.6547869530265381,[0.         0.39908714 0.60091286],[0.35 0.   0.65],101366.83539864968,12.136260259121807,True,,
2018-10-19,0.5955951442466726,[0.34126614 0.         0.65873386],[0.4 0.  0.6],100019.83151287753,1.7623652389277487,True,,
2018-10-22,0.6016077295555103,[0.39839629 0.         0.60160371],[0.4 0.  0.6],99760.39423589256,0.04799606150943141,True,,
2018-10-23,0.6067572388251404,[0.38620867 0.         0.61379133],[0.4 0.  0.6],97527.56029351911,0.40351046213282565,True,,
2018-10-24,0.5828997272472347,[0.40965156 0.         0.59034844],[0.4 0.  0.6],99130.62739150308,0.28702944391092167,True,,
2018-10-24,0.5828997272472347,,,,,,HARD_STOP,-0.1781864981727358
2018-10-25,0.4842659436203433,[0.37645717 0.         0.62354283],[0. 0. 1.],95396.16885547696,10.773771442642186,True,,
2018-10-26,0.5286823299409241,[0. 0. 1.],[0.  0.4 0.6],95394.02519110029,11.447283022932035,True,,
2018-10-29,0.5082580924949288,[0.         0.40256636 0.59743364],[0.   0.45 0.55],95800.94699830687,1.36325637301734,True,,
2018-10-30,0.48194019401054783,[0.        0.4452134 0.5547866],[0. 0. 1.],94981.55987396593,12.686119039031542,True,,
2018-10-31,0.5245424048410904,[0. 0. 1.],[0.   0.45 0.55],94977.47748262761,12.821959460154725,True,,
2018-11-01,0.5969308068421962,[0.         0.45084498 0.54915502],[0.4 0.  0.6],95119.37370552274,12.86522750720345,True,,
2018-11-02,0.6536737938299794,[0.40575463 0.         0.59424537],[0.35 0.   0.65],96036.16312455195,1.606338199156045,True,,
2018-11-05,0.6448499743776419,[0.34199733 0.         0.65800267],[0.35 0.   0.65],94875.13589855163,0.22777619521698042,True,,
2018-11-06,0.6382014657940257,[0.34703961 0.         0.65296039],[0.35 0.   0.65],94453.26410199644,0.08388563852512868,True,,
2018-11-07,0.6424267524353048,[0.36341338 0.         0.63658662],[0.35 0.   0.65],96452.22388384803,0.3881251646060275,True,,
2018-11-08,0.7306838469486743,[0.35935732 0.         0.64064268],[0.25 0.   0.75],97869.59513271647,3.2108268553964585,True,,
2018-11-09,0.71749945754746,[0.24375783 0.         0.75624217],[0.25 0.   0.75],97067.44640809494,0.18177340450133553,True,,
2018-11-12,0.6915743017126182,[0.24162923 0.         0.75837077],[0.3 0.  0.7],96004.61361652419,1.6811590289069782,True,,
2018-11-13,0.6020762447388884,[0.28764778 0.         0.71235222],[0.4 0.  0.6],94346.84756418625,3.180023310687769,True,,
2018-11-14,0.6096017929016433,[0.40388216 0.         0.59611784],[0.4 0.  0.6],94966.71895823433,0.11060269280883482,True,,
2018-11-15,0.578547306364402,[0.38585871 0.         0.61414129],[0.4 0.  0.6],92788.45549947204,0.39364463815647505,True,,
2018-11-16,0.6250615463017205,[0.40683678 0.         0.59316322],[0.35 0.   0.65],93866.13728524136,1.6005146337692855,True,,
2018-11-19,0.6531731550326958,[0.35072488 0.         0.64927512],[0.35 0.   0.65],93977.90838739072,0.02043690003982053,True,,
2018-11-19,0.6531731550326958,,,,,,HARD_STOP,-0.13023666696406244
2018-11-20,0.5901388820498324,[0.31467861 0.         0.68532139],[0.  0.4 0.6],89142.41296610396,10.697089555932477,True,,
2018-11-21,0.516214785618952,[0.         0.40042968 0.59957032],[0.   0.45 0.55],89203.8562759283,1.3265591619645623,True,,
2018-11-23,0.5498902733663991,[0.         0.44747066 0.55252934],[0.   0.45 0.55],88802.46295306527,0.06738356678424891,True,,
2018-11-26,0.5247148994711769,[0.         0.45241115 0.54758885],[0.   0.45 0.55],89201.72152023797,0.06452355072843712,True,,
2018-11-27,0.5932191097080034,[0.         0.45049802 0.54950198],[0.  0.4 0.6],89290.80284707563,1.3527026590665585,True,,
2018-11-28,0.5886610030928477,[0.         0.40290089 0.59709911],[0.35 0.   0.65],89731.62365617612,10.845885370361088,True,,
2018-11-29,0.6301202006026445,[0.36293721 0.         0.63706279],[0.3 0.  0.7],91551.2728151299,1.7285945102429359,True,,
2018-11-30,0.6333537571994491,[0.30133511 0.         0.69866489],[0.3 0.  0.7],91732.89884446462,0.03674214232485729,True,,
2018-12-03,0.6495030292162182,[0.31740069 0.         0.68259931],[0.25 0.   0.75],94079.91481587912,1.9023154633036181,True,,
2018-12-04,0.6991090483658856,[0.2446408 0.        0.7553592],[0.2 0.  0.8],93419.01916446825,1.2510899073908728,True,,
2018-12-06,0.5655514944954787,[0.1744101 0.        0.8255899],[0.35 0.   0.65],90530.69626291534,4.768882690648855,True,,
2018-12-07,0.561739525424252,[0.36591907 0.         0.63408093],[0.3 0.  0.7],92807.31306185474,1.8353316315212211,True,,
2018-12-10,0.4921269754541097,[0.2798291 0.        0.7201709],[0. 0. 1.],90214.51302393261,7.573393877083546,True,,
2018-12-11,0.5115572196104397,[0. 0. 1.],[0.35 0.   0.65],90215.28019205773,9.47260442016606,True,,
2018-12-12,0.5279649453995457,[0.35138143 0.         0.64861857],[0.35 0.   0.65],90406.42947569281,0.037466958172218005,True,,
2018-12-13,0.5395302778826147,[0.35036374 0.         0.64963626],[0.3 0.  0.7],90465.53667295158,1.3668547730967713,True,,
2018-12-14,0.5608509841532229,[0.28911486 0.         0.71088514],[0.3 0.  0.7],89087.327489455,0.2909182792459999,True,,
2018-12-17,0.5141167003936914,[0.28847357 0.         0.71152643],[0.4 0.  0.6],87652.099287332,2.9326577924381416,True,,
2018-12-17,0.5141167003936914,,,,,,HARD_STOP,-0.12059648450970972
2018-12-18,0.4429955297528838,[0.39201872 0.         0.60798128],[0. 0. 1.],86506.5840656154,10.17366023320757,True,,
2019-01-03,0.5078091497561803,[0. 0. 1.],[0.4 0.  0.6],86576.71054206297,10.389205265047558,True,,
2019-01-04,0.4335954987126609,[0.39709562 0.         0.60290438],[0. 0. 1.],86157.35448015353,10.263812334219582,True,,
2019-01-07,0.5450323381152976,[0. 0. 1.],[0.35 0.   0.65],86155.1515742973,9.046290915301215,True,,
2019-01-08,0.557169776048835,[0.36284687 0.         0.63715313],[0.3 0.  0.7],87891.26876462567,1.6571073846385622,True,,
2019-01-09,0.57448121673681,[0.30219211 0.         0.69780789],[0.25 0.   0.75],88174.10687496382,1.380597806543252,True,,
2019-01-10,0.5853531552454189,[0.24778724 0.         0.75221276],[0.25 0.   0.75],87921.68869733487,0.058364998540861614,True,,
2019-01-11,0.5968220561831429,[0.25274028 0.         0.74725972],[0.2 0.  0.8],88252.36450343249,1.396336246476342,True,,
2019-01-14,0.6112922820202544,[0.1968301 0.        0.8031699],[0.2 0.  0.8],87910.93213901132,0.0836005970900875,True,,
2019-01-15,0.5954182835615316,[0.20199814 0.         0.79800186],[0.25 0.   0.75],88139.22439633305,1.269254060933319,True,,
2019-01-16,0.6088238331362238,[0.25916519 0.         0.74083481],[0.2 0.  0.8],89236.78556999707,1.5839133374842642,True,,
2019-01-17,0.6073714201751423,[0.19748255 0.         0.80251745],[0.2 0.  0.8],88963.61724767438,0.0671884750519308,True,,
2019-01-18,0.6235549746579734,[0.20903464 0.         0.79096536],[0.15 0.   0.85],89988.12734058607,1.5937251322884043,True,,
2019-01-22,0.6406086280084532,[0.14795916 0.         0.85204084],[0.15 0.   0.85],89779.35904851119,0.05496755180349033,True,,
2019-01-23,0.5733242363373646,[0.14690633 0.         0.85309367],[0.2 0.  0.8],89462.05092197502,1.424960707466386,True,,
2019-01-24,0.5879990544175412,[0.19950053 0.         0.80049947],[0.2 0.  0.8],89413.15506410175,0.01339778528390935,True,,
2019-01-25,0.5927031135887045,[0.20532975 0.         0.79467025],[0.2 0.  0.8],90021.0572965687,0.14393691985568074,True,,
2019-01-28,0.6205366583157309,[0.19544109 0.         0.80455891],[0.2 0.  0.8],89519.09297179259,0.12243278539485927,True,,
2019-01-29,0.5775704518629392,[0.20065417 0.         0.79934583],[0.25 0.   0.75],89600.52575461923,1.326423660794454,True,,
2019-01-30,0.5536680489139721,[0.25045962 0.         0.74954038],[0.3 0.  0.7],89662.55553415582,1.3325751703935755,True,,
2019-01-31,0.5959443264770321,[0.31199184 0.         0.68800816],[0.2 0.  0.8],91232.56143693456,3.065190850201077,True,,
2019-02-01,0.6258469367913546,[0.20179675 0.         0.79820325],[0.2 0.  0.8],91443.34306507366,0.049290122144235705,True,,
2019-02-04,0.627410104076974,[0.20043372 0.         0.79956628],[0.2 0.  0.8],91501.39222320201,0.011905748536458326,True,,
2019-02-05,0.6459164810460697,[0.20647361 0.         0.79352639],[0.2 0.  0.8],92256.39853268692,0.17916955521286726,True,,
2019-02-06,0.6596447562229412,[0.2036397 0.        0.7963603],[0.15 0.   0.85],92686.56673702049,1.4915039092679119,True,,
2019-02-07,0.6745464482969227,[0.14529862 0.         0.85470138],[0.2 0.  0.8],92183.9017762186,1.5127758554513568,True,,
2019-02-08,0.6293255597211559,[0.19335228 0.         0.80664772],[0.25 0.   0.75],91431.24229282534,1.5538113635143576,True,,
2019-02-11,0.6430370850614755,[0.25833793 0.         0.74166207],[0.25 0.   0.75],92466.2386092437,0.23129314291046843,True,,
2019-02-12,0.6563258801013282,[0.25139262 0.         0.74860738],[0.25 0.   0.75],92646.75120491604,0.038706600274714696,True,,
2019-02-13,0.6722665462288894,[0.25666153 0.         0.74333847],[0.2 0.  0.8],93485.80027524098,1.5891146656844233,True,,
2019-02-14,0.6666129625929064,[0.19624533 0.         0.80375467],[0.2 0.  0.8],93056.26981961167,0.10481866492029178,True,,
2019-02-15,0.6476111596927062,[0.20588732 0.         0.79411268],[0.25 0.   0.75],93754.88346950171,1.2407338888355315,True,,
2019-02-19,0.6704472071382392,[0.24643937 0.         0.75356063],[0.2 0.  0.8],93319.42495135093,1.3001084788599444,True,,
2019-02-20,0.6616024107089763,[0.20284776 0.         0.79715224],[0.2 0.  0.8],93660.31547866564,0.0800167630520698,True,,
2019-02-21,0.6758302566902411,[0.19814127 0.         0.80185873],[0.25 0.   0.75],93451.96533515734,1.4538899516982144,True,,
2019-02-22,0.6614736088875879,[0.25069584 0.         0.74930416],[0.25 0.   0.75],93546.18370157632,0.01952791863761412,True,,
2019-02-25,0.6803499775491734,[0.25721516 0.         0.74278484],[0.25 0.   0.75],94463.80989700342,0.20447157382118028,True,,
2019-02-26,0.6603503135370495,[0.24617782 0.         0.75382218],[0.25 0.   0.75],93993.56150261985,0.10777819867820454,True,,
2019-02-27,0.6413079305460915,[0.24950359 0.         0.75049641],[0.25 0.   0.75],93940.22817026475,0.013989895202180936,True,,
2019-02-28,0.6412579280579993,[0.25027714 0.         0.74972286],[0.25 0.   0.75],93983.86360490156,0.007813987287896758,True,,
2019-03-01,0.6405126333142624,[0.25441211 0.         0.74558789],[0.25 0.   0.75],94548.95749889288,0.12514821002135076,True,,
2019-03-04,0.6715325659264034,[0.25302765 0.         0.74697235],[0.25 0.   0.75],94941.01909932517,0.0862345441113623,True,,
2019-03-05,0.654845128440566,[0.24717555 0.         0.75282445],[0.25 0.   0.75],94593.64728837255,0.08015251108078786,True,,
2019-03-06,0.6507649642758021,[0.25052077 0.         0.74947923],[0.25 0.   0.75],94668.30975026409,0.014790083149991428,True,,
2019-03-07,0.6178892183983089,[0.24475073 0.         0.75524927],[0.3 0.  0.7],94019.2862693136,1.5583490820444155,True,,
2019-03-08,0.5871598293417124,[0.2867762 0.        0.7132238],[0.3 0.  0.7],92283.32526472151,0.3661009947952386,True,,
2019-03-11,0.5920635978746396,[0.30862524 0.         0.69137476],[0.3 0.  0.7],93443.10737256659,0.2417908479322586,True,,
2019-03-12,0.6446653633446137,[0.31201533 0.         0.68798467],[0.25 0.   0.75],95083.78120244834,1.768995714800146,True,,
2019-03-13,0.6470473029659566,[0.25437373 0.         0.74562627],[0.25 0.   0.75],95648.8389636752,0.1255027933706108,True,,
2019-03-14,0.6573950812731281,[0.25154515 0.         0.74845485],[0.25 0.   0.75],95855.25878640302,0.04443333102048921,True,,
2019-03-15,0.6600121471338652,[0.25098186 0.         0.74901814],[0.25 0.   0.75],95989.96234095743,0.028274527158398028,True,,
2019-03-18,0.6717758522546315,[0.2525825 0.        0.7474175],[0.25 0.   0.75],96330.72866806843,0.0746321428360018,True,,
2019-03-19,0.6710930873773001,[0.25392321 0.         0.74607679],[0.2 0.  0.8],96846.36886440865,1.566680042509132,True,,
2019-03-20,0.6642977513837799,[0.19950337 0.         0.80049663],[0.2 0.  0.8],96793.95664454465,0.014421136666513115,True,,
2019-03-21,0.6627838658405946,[0.20035366 0.         0.79964634],[0.2 0.  0.8],96846.0048011044,0.010275210912513776,True,,
2019-03-22,0.6801567072085014,[0.20669804 0.         0.79330196],[0.15 0.   0.85],97673.02146014878,1.661360784656079,True,,
2019-03-25,0.6087863368339803,[0.14165588 0.         0.85834412],[0.25 0.   0.75],96731.08320154515,3.144073147055066,True,,
2019-03-26,0.6241651189356864,[0.25549194 0.         0.74450806],[0.25 0.   0.75],97450.70410656714,0.16055801486781904,True,,
2019-03-27,0.6661798349120672,[0.24898861 0.         0.75101139],[0.25 0.   0.75],97328.59445466158,0.029531122504389086,True,,
2019-03-28,0.6367734104374713,[0.24691089 0.         0.75308911],[0.3 0.  0.7],96938.47739385688,1.5439133490991166,True,,
2019-03-29,0.6668728196425237,[0.30434426 0.         0.69565574],[0.3 0.  0.7],97551.46343757564,0.1271367866404548,True,,
2019-04-01,0.7028946626995013,[0.3061189 0.        0.6938811],[0.25 0.   0.75],98420.67185012247,1.6569780471318136,True,,
2019-04-02,0.7164222997386364,[0.25251478 0.         0.74748522],[0.2 0.  0.8],98759.23147137881,1.5558958911368013,True,,
2019-04-03,0.722007667370371,[0.20389175 0.         0.79610825],[0.2 0.  0.8],99249.78286665575,0.11587664816783796,True,,
2019-04-04,0.7139600425156497,[0.20009064 0.         0.79990936],[0.2 0.  0.8],99270.26094016054,0.0026995056510789924,True,,
2019-04-05,0.7142652773843126,[0.20125061 0.         0.79874939],[0.2 0.  0.8],99435.03790602027,0.03730644825273687,True,,
2019-04-08,0.7262855242805425,[0.20003735 0.         0.79996265],[0.2 0.  0.8],99448.99534642974,0.0011143493406978679,True,,
2019-04-09,0.7295018990067867,[0.20040386 0.         0.79959614],[0.2 0.  0.8],99508.56216955901,0.012056334782409918,True,,
2019-04-10,0.7032156427383423,[0.20055933 0.         0.79944067],[0.25 0.   0.75],99587.51652892264,1.4771021198040053,True,,
2019-04-11,0.7143506846497876,[0.25286938 0.         0.74713062],[0.25 0.   0.75],99977.8771644042,0.08606240343523652,True,,
2019-04-12,0.7223500558783263,[0.25025264 0.         0.74974736],[0.25 0.   0.75],100020.86644908844,0.007580814908029988,True,,
