date,score,prev_w,new_w,equity_open,cost,trail_active,max_drift,event,sleeve_ret
2018-09-17,0.7682245530630594,[0.73782884 0.01067604 0.         0.25149511],[0.76822455 0.         0.         0.23177545],108561.03854172841,0.9899369432443798,False,0.030395709686825034,,
2018-09-18,0.7351722348781431,[0.7618647 0.        0.        0.2381353],[0.69156839 0.04360384 0.         0.26482777],105669.58722503566,2.2284547045243883,False,0.07029631271858239,,
2018-09-19,0.7513629673297443,[0.69574415 0.0435527  0.         0.26070315],[0.75136297 0.         0.         0.24863703],107348.18622615264,1.7911736638759599,False,0.055618814713908504,,
2018-10-05,0.7207757153371652,[0.74978368 0.         0.         0.25021632],[0.6365191  0.08425662 0.         0.27922428],106778.0005579404,3.628249817159142,False,0.11326458628183944,,
2018-10-08,0.7044639712691464,[0.62635062 0.08439971 0.         0.28924967],[0.288075   0.06415698 0.         0.64776801],103082.43162709015,11.0870828766093,True,0.3585183463242894,,
2018-10-10,0.6849712371041154,[0.28547457 0.06383033 0.         0.6506951 ],[0.25339995 0.08908566 0.         0.65751438],102625.40143679237,0.9875010614768283,True,0.032074614655223765,,
2018-10-11,0.5646934599692449,[0.23041096 0.08493657 0.         0.68465248],[0.07306395 0.20928278 0.         0.71765327],98565.2939471763,4.652686242092166,True,0.1573470084573468,,
2018-10-11,,,,,,,,HARD_STOP,-0.12897908807447545
2018-10-12,0.5180644344941151,[0.07590553 0.21421067 0.         0.7098838 ],[0.         0.         0.25903222 0.74096778],99648.11655547173,8.67285987285687,True,0.25903221724705755,,
2018-10-15,0.5782384959436299,[0.         0.         0.25816836 0.74183164],[0.         0.         0.28911925 0.71088075],99532.17442138898,0.924182653275213,True,0.030950884597460426,,
2018-10-18,0.6547872077140572,[0.         0.         0.29192396 0.70807604],[0.        0.        0.3273936 0.6726064],99952.26495507179,1.063581355921873,True,0.03546964331423441,,
2018-10-19,0.5955952598469634,[0.         0.         0.32558021 0.67441979],[0.11387217 0.18392546 0.         0.70220237],99691.37007160392,9.737261070785669,True,0.32558020698588136,,
2018-10-24,,,,,,,,HARD_STOP,-0.17725249186098657
2018-10-25,0.4842659333725407,[0.10345468 0.17465982 0.         0.7218855 ],[0.         0.         0.24213297 0.75786703],96998.67810652472,8.093021622404112,True,0.24213296668627035,,
2018-10-25,,,,,,,,HARD_STOP,-0.13893312653878498
2018-10-26,,,,,,,,HARD_STOP,-0.15407716950605332
2018-10-29,,,,,,,,HARD_STOP,-0.15876379300998478
2018-10-30,,,,,,,,HARD_STOP,-0.1462981557571178
2018-10-31,,,,,,,,HARD_STOP,-0.13717963908312214
2018-11-01,0.5969304588966168,[0.        0.        0.2449346 0.7550654],[0.         0.         0.29846523 0.70153477],97394.41142529456,1.5640751267181177,True,0.053530625417107125,,
2018-11-08,0.7306839014142904,[0.         0.         0.30486895 0.69513105],[0.33711403 0.02822792 0.         0.63465805],98334.64810506604,10.777731648241652,True,0.3371140261577265,,
2018-11-09,,,,,,,,HARD_STOP,-0.12240146647204442
2018-11-12,0.6915742235984345,[0.32023167 0.0275105  0.         0.65225783],[0.         0.         0.34578711 0.65421289],95688.28653602343,9.982455590693773,True,0.34578711179921723,,
2018-11-12,,,,,,,,HARD_STOP,-0.15462557145215394
2018-11-13,0.6020760071873822,[0.         0.         0.34240333 0.65759667],[0.       0.       0.301038 0.698962],95194.66114384022,1.18132734217179,True,0.04136532196158882,,
2018-11-13,,,,,,,,HARD_STOP,-0.15620723563570216
2018-11-14,,,,,,,,HARD_STOP,-0.16197597639736216
2018-11-15,,,,,,,,HARD_STOP,-0.15322993233364823
2018-11-16,,,,,,,,HARD_STOP,-0.1510277246235725
2018-11-19,,,,,,,,HARD_STOP,-0.16538785123509914
2018-11-20,,,,,,,,HARD_STOP,-0.18083323905347093
2018-11-21,0.516214904995625,[0.         0.         0.29530809 0.70469191],[0.         0.         0.25810745 0.74189255],94471.4143553813,1.054319047838063,True,0.037200637357946875,,
2018-11-21,,,,,,,,HARD_STOP,-0.17804169544546822
2018-11-23,,,,,,,,HARD_STOP,-0.1835315843692582
2018-11-26,,,,,,,,HARD_STOP,-0.17035007647938727
2018-11-27,0.5932194185108434,[0.        0.        0.2583994 0.7416006],[0.         0.         0.29660971 0.70339029],94533.95920799326,1.0836514329487175,True,0.03821030530642333,,
2018-11-27,,,,,,,,HARD_STOP,-0.14847904732014983
2018-11-28,,,,,,,,HARD_STOP,-0.1288723475612953
2018-11-29,,,,,,,,HARD_STOP,-0.13077599603390722
2018-11-30,,,,,,,,HARD_STOP,-0.12547755121768311
2018-12-04,0.6991087098524273,[0.       0.       0.305811 0.694189],[0.         0.         0.34955435 0.65044565],95829.96063241857,1.2575772548113542,True,0.04374335703615451,,
2018-12-04,,,,,,,,HARD_STOP,-0.129887486519491
2018-12-06,0.5655517204022311,[0.       0.       0.339203 0.660797],[0.         0.         0.28277586 0.71722414],94336.40306347978,1.5969399644078643,True,0.05642713779441966,,
2018-12-06,,,,,,,,HARD_STOP,-0.131207427337654
2018-12-07,,,,,,,,HARD_STOP,-0.15139485796742203
2018-12-10,0.4921269623738928,[0.         0.         0.28078808 0.71921192],[0.         0.         0.24606348 0.75393652],94091.6011556165,0.9801879839975872,True,0.034724600706796754,,
2018-12-10,,,,,,,,HARD_STOP,-0.14978489049872645
2018-12-11,,,,,,,,HARD_STOP,-0.14959177814878022
2018-12-12,,,,,,,,HARD_STOP,-0.1453095875460645
2018-12-13,,,,,,,,HARD_STOP,-0.14559955910034894
2018-12-14,0.5608508731311562,[0.         0.         0.24570516 0.75429484],[0.         0.         0.28042544 0.71957456],94081.15099894739,0.9799571704938175,True,0.034720279960038014,,
2018-12-14,,,,,,,,HARD_STOP,-0.1451450468472245
2018-12-17,,,,,,,,HARD_STOP,-0.16191625809023358
2018-12-18,0.4429953435347384,[0.         0.         0.27594069 0.72405931],[0.         0.         0.22149767 0.77850233],93514.91726297504,1.527370370590665,True,0.05444302061796619,,
2018-12-18,,,,,,,,HARD_STOP,-0.16283519010178715
2018-12-19,,,,,,,,HARD_STOP,-0.17537213651488182
2018-12-20,,,,,,,,HARD_STOP,-0.18879532832232415
2018-12-21,0.3658259818743916,[0.         0.         0.21535666 0.78464334],[0.         0.         0.18291299 0.81708701],92807.28592891958,0.9033026499374884,True,0.03244366865152237,,
2018-12-21,,,,,,,,HARD_STOP,-0.2054166416592803
2018-12-24,,,,,,,,HARD_STOP,-0.22641183998143266
2018-12-26,0.27959920032740054,[0.         0.         0.17630999 0.82369001],[0.        0.        0.1397996 0.8602004],92079.44899386607,1.0085570600232452,True,0.03651039296475492,,
2018-12-26,,,,,,,,HARD_STOP,-0.18732639623809355
2018-12-27,,,,,,,,HARD_STOP,-0.18108735221954597
2018-12-28,0.3622385414652616,[0.         0.         0.14665661 0.85334339],[0.         0.         0.18111927 0.81888073],92835.74901030946,0.9598099990657875,True,0.03446265794868886,,
2018-12-28,,,,,,,,HARD_STOP,-0.1537899187056232
2018-12-31,,,,,,,,HARD_STOP,-0.14637820986896832
2019-01-02,0.4612030449730884,[0.         0.         0.17894734 0.82105266],[0.         0.         0.23060152 0.76939848],92606.2184622233,1.435049483049911,True,0.051654179992074334,,
2019-01-03,,,,,,,,HARD_STOP,-0.13491012540365277
2019-01-07,0.5450318557818928,[0.         0.         0.23536061 0.76463939],[0.         0.         0.27251593 0.72748407],93207.32629398665,1.0389444467830198,True,0.03715532129974669,,
2019-01-11,0.596822080542095,[0.         0.         0.27633441 0.72366559],[0.11557111 0.18283993 0.         0.70158896],93733.49254484088,8.391332705563332,True,0.2763344082694857,,
2019-01-18,0.6235550187926088,[0.12285101 0.18907856 0.         0.68807043],[0.1540867  0.15769081 0.         0.68822249],95611.39534189706,0.900308100412421,True,0.031387754468422485,,
2019-01-23,0.573324411990954,[0.14947404 0.15526317 0.         0.69526279],[0.08407735 0.20258486 0.         0.71333779],94659.95982319265,1.8571344054279288,True,0.06539668968437881,,
2019-01-28,0.620536341300525,[0.08412471 0.20293368 0.         0.71294161],[0.14959436 0.16067381 0.         0.68973183],94736.96285409109,1.8607188680404203,True,0.06546965450384984,,
2019-01-29,0.5775705343256866,[0.15007809 0.16078002 0.         0.6891419 ],[0.08960491 0.19918036 0.         0.71121473],94824.9772087806,1.7203102632922105,True,0.06047317608821291,,
2019-01-30,0.5536678852494074,[0.08977069 0.19944203 0.         0.71078728],[0.05942837 0.21740557 0.         0.72316606],94889.18545220756,0.8637474206950286,True,0.030342320415781894,,
2019-01-31,0.5959444848969162,[0.06213678 0.22325738 0.         0.71460584],[0.11435517 0.18361707 0.         0.70202776],96033.99485934357,1.5044222877591134,True,0.05221839377339138,,
2019-02-01,0.6258472063900881,[0.11531601 0.18463678 0.         0.70004721],[0.15752225 0.15540136 0.         0.6870764 ],96313.12394075657,1.2195044113135531,True,0.04220623875598675,,
2019-02-06,0.6596447543742364,[0.16526646 0.1594353  0.         0.67529824],[0.21061765 0.11920473 0.         0.67017762],98019.09827505049,1.3335849132712938,True,0.04535119300693602,,
2019-02-07,0.6745465263813911,[0.20506865 0.11757109 0.         0.67736025],[0.23547951 0.10179376 0.         0.66272674],96987.49986779138,0.8848417753941028,True,0.03041085282812303,,
2019-02-08,0.6293251473169792,[0.22863221 0.10025842 0.         0.67110937],[0.16277513 0.15188744 0.         0.68533743],95784.13379416446,1.892418973800446,True,0.06585707878882338,,
2019-02-12,0.6563257122093221,[0.16903859 0.15491075 0.         0.67605066],[0.20520117 0.12296169 0.         0.67183714],97116.24654511818,1.05359216159058,True,0.03616257832140385,,
2019-02-25,0.6803500053745247,[0.21662756 0.12653928 0.         0.65683316],[0.24540225 0.09477275 0.         0.659825  ],99408.65639182566,0.9473604756386543,True,0.0317665318770822,,
2019-02-26,0.6603496284592559,[0.24193762 0.09408662 0.         0.66397576],[0.21177364 0.11840118 0.         0.66982519],98795.65429236993,0.8940211276470803,True,0.03016398288806532,,
2019-02-27,0.6413078449218658,[0.21135206 0.11838258 0.         0.67026536],[0.18124366 0.13941026 0.         0.67934608],98739.28327832022,0.8918646346392467,True,0.03010840282367022,,
2019-03-04,0.6715321434498124,[0.1866962 0.1416011 0.        0.6717027],[0.2303787  0.10538738 0.         0.66423393],99890.29796271477,1.309037275290334,True,0.043682496431533546,,
2019-03-06,0.6507649472064749,[0.22840432 0.10487392 0.         0.66672175],[0.19622509 0.12915739 0.         0.67461753],99535.11782276526,0.9608892784023071,True,0.03217923815636914,,
2019-03-07,0.6178887371748016,[0.19227371 0.12779023 0.         0.67993606],[0.14568425 0.16326012 0.         0.69105563],98765.01523962198,1.3804228759073787,True,0.04658946870198999,,
2019-03-08,0.5871595708921825,[0.13887002 0.15900426 0.         0.70212571],[0.10235315 0.19122663 0.         0.70642021],97215.71410492374,1.0650041387305789,True,0.036516872076227475,,
2019-03-12,0.6446653265003519,[0.11024909 0.19940253 0.         0.69034838],[0.18652144 0.13581122 0.         0.67766734],99496.72273562037,2.2766545842647368,True,0.07627234752626624,,
2019-03-18,0.671775629456017,[0.19337579 0.13856725 0.         0.66805697],[0.23078936 0.10509845 0.         0.66411219],100964.01799097999,1.1332275293658993,True,0.03741357736202419,,
2019-03-25,0.6087863311130007,[0.22983283 0.1050031  0.         0.66516407],[0.13245526 0.1719379  0.         0.69560683],100851.24971101452,2.9461947875797554,True,0.0973775666645007,,
2019-03-27,0.666179904975153,[0.13485833 0.17348717 0.         0.6916545 ],[0.22141143 0.11167853 0.         0.66691005],101443.88263353374,2.6340845302472333,True,0.08655309260204047,,
2019-03-28,0.6367734636128203,[0.21883526 0.11101877 0.         0.67014597],[0.17418742 0.14419931 0.         0.68161327],100960.94729846925,1.352306404733223,True,0.044647837965024306,,
2019-03-29,0.6668726334758918,[0.17681477 0.14539994 0.         0.67778529],[0.22256559 0.11087073 0.         0.66656368],101539.3406274059,1.3936524178641234,True,0.0457508196413601,,
2019-04-01,0.7028945891801879,[0.22711677 0.11211214 0.         0.66077108],[0.28522702 0.06622028 0.         0.64855271],102437.53401825264,1.7858010337008603,True,0.05811024415401814,,
2019-04-05,0.7142656356067287,[0.29408391 0.06721131 0.         0.63870478],[0.61217032 0.10209531 0.         0.28573436],104054.11604361312,11.018407388616469,False,0.35297041602205736,,
2019-04-08,0.7262853894525673,[0.61219854 0.10212061 0.         0.28568086],[0.65739109 0.0688943  0.         0.27371461],104072.37087391221,1.4109888575115703,False,0.045192553529922574,,
2019-04-10,0.7032158738406791,[0.65857119 0.06886707 0.         0.27256174],[0.57161851 0.13159736 0.         0.29678413],104530.77422626232,2.7267691827632747,False,0.08695267663029838,,
2019-04-11,0.7143506582927043,[0.57456461 0.13163501 0.         0.29380038],[0.61248614 0.10186452 0.         0.28564934],105599.50480188351,1.2013482074733763,False,0.03792152276115435,,
2019-04-15,0.738551093860468,[0.61262923 0.10187542 0.         0.28549535],[0.70472869 0.03382241 0.         0.26144891],105675.13728702399,2.919786621877374,False,0.09209945047423818,,
2019-04-18,0.7176082217108997,[0.70954406 0.03376183 0.         0.25669411],[0.6246298  0.09297843 0.         0.28239178],107660.01004071943,2.742561236296652,False,0.08491426653404399,,
2019-04-22,0.7262895556114115,[0.62175304 0.09298935 0.         0.28525761],[0.65740696 0.06888259 0.         0.27371044],106585.69461855042,1.140059411717222,False,0.035653921970087876,,
2019-04-23,0.7190807927078703,[0.66303541 0.06878366 0.         0.26818093],[0.63014716 0.08893363 0.         0.28091921],108792.42957049035,1.0733976834701535,False,0.0328882468418038,,
2019-04-24,0.7327402157278615,[0.63626371 0.0888991  0.         0.27483719],[0.68215246 0.05058775 0.         0.26725978],111209.40417637804,1.5309784072136556,False,0.0458887572968657,,
2019-04-25,0.7163933246266837,[0.68402953 0.05059975 0.         0.26537072],[0.62009093 0.09630239 0.         0.28360668],112010.07097851468,2.148530074503991,False,0.06393859813183267,,
2019-04-26,0.7247157968128519,[0.61730519 0.09627857 0.         0.28641624],[0.65142035 0.07329545 0.         0.2752842 ],110919.60301945399,1.1352119223586536,False,0.03411515762936723,,
2019-04-29,0.7336373181135682,[0.65271755 0.07326982 0.         0.27401263],[0.68562022 0.0480171  0.         0.26636268],111443.62747795558,1.1000378502652544,False,0.03290266942309317,,
2019-04-30,0.7211202922572175,[0.68190737 0.04808952 0.         0.27000311],[0.63781732 0.08330297 0.         0.27887971],109950.25277391153,1.4543137202650815,False,0.04409005235169272,,
2019-05-02,0.6865923654689264,[0.63586359 0.0832929  0.         0.28084351],[0.51245157 0.17414079 0.         0.31340763],109200.478038259,4.042995292538707,False,0.12341201446396055,,
2019-05-06,0.7273867359903642,[0.50629747 0.17402103 0.         0.3196815 ],[0.66159238 0.06579435 0.         0.27261326],107073.55764870028,4.988393676459676,False,0.1552949139514661,,
2019-05-07,0.6808858512790738,[0.66436237 0.06569479 0.         0.26994284],[0.49265047 0.18823538 0.         0.31911415],108137.88901600381,5.57056866577091,False,0.1717118984677824,,
2019-05-08,0.6031506440560744,[0.48556908 0.18797722 0.         0.32645369],[0.24886151 0.35428913 0.         0.39684936],105711.14975170445,7.506788966250053,False,0.23670757480430035,,
2019-05-13,0.6471721788853205,[0.23714662 0.348479   0.         0.41437439],[0.19049148 0.13309461 0.         0.67641391],101261.71074881546,7.960371169881155,True,0.2620395248120071,,
2019-05-14,0.5448601923524502,[0.18836236 0.13237878 0.         0.67925886],[0.04888507 0.22354503 0.         0.7275699 ],100839.07082872165,4.219428109346335,True,0.13947729038853623,,
2019-05-15,0.5950395778924586,[0.0487688  0.22322987 0.         0.72800133],[0.11310462 0.18441517 0.         0.70248021],100784.5046792755,1.9452162259410326,True,0.06433582332030291,,
2019-05-16,0.6333234860592406,[0.11854335 0.18930816 0.         0.69214849],[0.16887379 0.14778795 0.         0.68333826],102296.48206581731,1.5445882048046693,True,0.050330443876225164,,
2019-05-17,0.6745529473516809,[0.16862825 0.14768908 0.         0.68368266],[0.23549041 0.10178606 0.         0.66272353],102252.89194246734,2.0510546402103005,True,0.06686215588452754,,
2019-05-21,0.6420643279246204,[0.23089633 0.10080475 0.         0.66829892],[0.18242887 0.13860329 0.         0.67896784],101416.50765608993,1.474619914440762,True,0.04846745198001673,,
2019-05-22,0.6813883581428802,[0.18081555 0.13795144 0.         0.68123301],[0.24719183 0.09350235 0.         0.65930582],101087.16268167621,2.012937025058091,True,0.06637628266069859,,
2019-05-24,0.6242669436929851,[0.24256046 0.09262514 0.         0.6648144 ],[0.15515149 0.15698198 0.         0.68786653],100265.9613052874,2.629243402963149,True,0.0874089727206522,,
2019-05-28,0.6459584150036235,[0.1540616  0.15620388 0.         0.68973452],[0.18856613 0.13441307 0.         0.67702079],100000.86958842071,1.0351449037729545,True,0.03450453007836696,,
2019-05-29,0.6065208851835476,[0.18336656 0.13250657 0.         0.68412687],[0.12921428 0.17404616 0.         0.69673956],98970.15336869431,1.607837723902506,True,0.05415227618885646,,
2019-06-03,0.5629775162235854,[0.12416185 0.17026856 0.         0.70556959],[0.07090985 0.21057891 0.         0.71851124],97756.74433559869,1.5617227374935547,True,0.053252003160421835,,
2019-06-03,,,,,,,,HARD_STOP,-0.1286974246379895
2019-06-04,0.5504999847413777,[0.06929001 0.20794804 0.         0.72276195],[0.         0.         0.27524999 0.72475001],97189.05700026482,8.083351336685688,True,0.27524999237068887,,
2019-06-06,0.629227121270934,[0.         0.         0.27962781 0.72037219],[0.         0.         0.31461356 0.68538644],97789.32877762904,1.02636985116366,True,0.03498574824040385,,
2019-06-11,0.6679240953379151,[0.         0.         0.32036705 0.67963295],[0.2243211  0.10964095 0.         0.66603795],98642.32028431084,9.88283738068968,True,0.3203670520768465,,
2019-06-20,0.7025691457440626,[0.23560361 0.1125225  0.         0.65187389],[0.28463766 0.06664691 0.         0.64871543],100835.84170045059,1.4833169421906096,True,0.049034051027115444,,
2019-06-26,0.662971372631895,[0.27472724 0.06548353 0.         0.65978922],[0.21609071 0.11539498 0.         0.66851431],99174.52623191485,1.744575176090433,True,0.05863653508532449,,
2019-06-28,0.6850059918234436,[0.21795611 0.11591632 0.         0.66612757],[0.25346043 0.08904257 0.         0.657497  ],99544.6207837009,1.060278994478751,True,0.035504312408891625,,
2019-07-01,0.708482277207137,[0.26262109 0.09070306 0.         0.64667584],[0.295412   0.05882914 0.         0.64575886],101217.44728759768,0.995703437421539,True,0.0327909026261175,,
2019-07-02,0.7285082991440635,[0.29194496 0.0584825  0.         0.64957254],[0.33294038 0.03131376 0.         0.63574585],100630.4499608349,1.2376163372346771,True,0.04099542228408842,,
2019-07-10,0.704855547742242,[0.34157698 0.03169342 0.         0.62672961],[0.28878714 0.06364064 0.         0.64757223],102120.77461962562,1.617281771050603,True,0.052789838863984806,,
2019-07-11,0.726924779097759,[0.29184301 0.06399511 0.         0.64416188],[0.32991449 0.0335479  0.         0.63653761],102668.47692372909,1.1726222783769296,True,0.03807148060477061,,
2019-07-18,0.6998783273631153,[0.32416744 0.03327172 0.         0.64256085],[0.27978102 0.07015814 0.         0.65006084],101747.09986174534,1.3548567521947503,True,0.04438641671476756,,
2019-07-24,0.7278521349324948,[0.28466522 0.07078062 0.         0.64455417],[0.33168533 0.03224074 0.         0.63607393],102647.91975074752,1.447954954572193,True,0.047020110363274026,,
2019-07-31,0.7006858102332459,[0.33533775 0.03241293 0.         0.63224932],[0.2812354  0.06910751 0.         0.64965709],103309.4249742762,1.6767849106131953,True,0.05410235355359916,,
2019-08-01,0.6626193925377457,[0.27267598 0.06806915 0.         0.65925487],[0.21550953 0.11580017 0.         0.6686903 ],101811.94141769095,1.7460683484360395,True,0.05716645559524511,,
2019-08-02,0.6225097709958066,[0.20904543 0.11394042 0.         0.67701415],[0.15252706 0.15872783 0.         0.68874511],100566.545914826,1.7051570625402983,True,0.05651836625619247,,
2019-08-06,0.49084643242429854,[0.14059206 0.15191619 0.         0.70749175],[0.         0.23643722 0.00898599 0.75457678],97915.50027692027,4.129842624396989,True,0.1405920619553647,,
2019-08-07,0.5549825499740338,[0.         0.23416494 0.00896499 0.75687007],[0.06102871 0.21646256 0.         0.72250873],97622.43024352251,1.7873313416429293,True,0.0610287115773281,,
2019-08-09,0.6316537733511917,[0.06586267 0.22620467 0.         0.70793266],[0.16631921 0.14950768 0.         0.68417311],99646.18465395548,3.003033102279014,True,0.10045653404284857,,
2019-08-13,0.5496192137089141,[0.16020162 0.14651154 0.         0.69328684],[0.05454335 0.22026626 0.         0.72519039],98348.43688096042,3.117397805238369,True,0.10565827324778677,,
2019-08-14,0.6347893343158352,[0.05522072 0.22182197 0.         0.72295731],[0.17112566 0.146269   0.         0.68260533],98656.74283872332,3.4304413251670876,True,0.11590494565502117,,
2019-08-15,0.5286988120372094,[0.1662955  0.14408366 0.         0.68962084],[0.03034606 0.23400335 0.         0.73565059],97657.10609106926,3.9829287226168315,True,0.1359494419485319,,
2019-08-19,0.6185971948825518,[0.03228983 0.24302845 0.         0.72468172],[0.14672778 0.16257081 0.         0.6907014 ],99145.6344254764,3.403807054699348,True,0.1144379536367063,,
2019-08-20,0.6642308956859316,[0.14661294 0.16250101 0.         0.69088605],[0.21817447 0.11394098 0.         0.66788455],99123.0218824977,2.1280184199899286,True,0.0715615262588383,,
2019-08-21,0.6423134957809006,[0.21970782 0.11438602 0.         0.66590615],[0.18281976 0.13833699 0.         0.67884325],99422.87642275343,1.1002552252733675,True,0.036888063889676026,,
2019-08-22,0.6846938889562945,[0.18352309 0.13857639 0.         0.67790052],[0.25291755 0.08942939 0.         0.65765306],99567.65568135734,2.072833317391024,True,0.06939446694833762,,
2019-08-26,0.5771315487646871,[0.23897262 0.08689351 0.         0.67413387],[0.0890301  0.19953567 0.         0.71143423],97146.29709016148,4.3699082647053356,True,0.1499425229644325,,
2019-08-27,0.6063071386301254,[0.09112538 0.20227327 0.         0.70660135],[0.12890955 0.17424402 0.         0.69684643],97813.84191437924,1.1087444917792069,True,0.03778417144510561,,
2019-08-28,0.5804972035040746,[0.12535776 0.17154905 0.         0.70309319],[0.0934568 0.1967918 0.        0.7097514],96951.17228782455,0.9278504578855015,True,0.03190095371344728,,
