,InvVol
2018-10-16,96859.49018752517
2018-10-17,96605.67502566037
2018-10-18,96601.24301390961
2018-10-19,96489.67672730083
2018-10-22,96364.98335565184
2018-10-23,96784.79495817702
2018-10-24,96644.41644062425
2018-10-25,96561.40135500535
2018-10-26,96945.45095272016
2018-10-29,96622.5626697361
2018-10-30,96239.18430643578
2018-10-31,95773.28751831516
2018-11-01,96552.97361099272
2018-11-02,95981.70091868224
2018-11-05,96073.14519087232
2018-11-06,95948.19036512103
2018-11-07,96124.78099546765
2018-11-08,96015.34181055185
2018-11-09,95660.66662659374
2018-11-12,95451.90054730477
2018-11-13,95470.14482918617
2018-11-14,95705.2093431052
2018-11-15,95806.87011891625
2018-11-16,96447.6477362199
2018-11-19,96537.48881951865
2018-11-20,96478.66687951292
2018-11-21,96580.97259141231
2018-11-23,96574.8048665573
2018-11-26,96502.19699344708
2018-11-27,96286.0962699881
2018-11-28,96390.21988555895
2018-11-29,96735.99795738538
2018-11-30,96872.4110934916
2018-12-03,97683.84699495172
2018-12-04,98639.98772777998
2018-12-06,98996.48846845728
2018-12-07,99215.10503131579
2018-12-10,99261.4144161922
2018-12-11,99189.74531215752
2018-12-12,99091.76143905838
2018-12-13,98819.6564126024
2018-12-14,98699.98562862325
2018-12-17,99414.7964603393
2018-12-18,99951.25166503552
2018-12-19,100373.96734643931
2018-12-20,101009.09909195738
2018-12-21,100641.20587458636
2018-12-24,101722.11940443872
2018-12-26,100928.77336522429
2018-12-27,101492.01648398966
2018-12-28,102377.84768364111
2018-12-31,102828.32043666617
2019-01-02,103306.75928899724
2019-01-03,104690.43895843696
2019-01-04,103393.25224547912
2019-01-07,103504.88835461941
2019-01-08,103182.98926665566
2019-01-09,103581.45892742007
2019-01-10,102689.09329892507
2019-01-11,103127.38690602138
2019-01-14,102868.47780054144
2019-01-15,102818.9651704193
2019-01-16,103118.2259679681
2019-01-17,103188.0190667882
2019-01-18,102354.90533815403
2019-01-22,102691.91023923024
2019-01-23,102597.32450365869
2019-01-24,103061.15089570812
2019-01-25,104011.31843623595
2019-01-28,103760.2805150466
2019-01-29,104147.81418555649
2019-01-30,105369.32525561805
2019-01-31,106519.99801999865
2019-02-01,105772.79978626184
2019-02-04,105622.60923521098
2019-02-05,106539.557201432
2019-02-06,105962.53183101665
2019-02-07,106004.10095300333
2019-02-08,106644.6827954684
2019-02-11,105994.24577149996
2019-02-12,106605.03346892112
2019-02-13,106039.14229366499
2019-02-14,106972.06811747228
2019-02-15,107780.64273911776
2019-02-19,109267.92003406322
2019-02-20,108917.6001497429
2019-02-21,107127.8550078072
2019-02-22,108266.47033533173
2019-02-25,108187.6256812292
2019-02-26,108745.22158001558
2019-02-27,107294.25520361219
2019-02-28,106520.98476348052
2019-03-01,104936.94336916118
2019-03-04,105265.22206376377
2019-03-05,105547.93129492944
2019-03-06,105445.51057013302
2019-03-07,105227.16845911997
2019-03-08,106136.71780662044
2019-03-11,106538.7051651392
2019-03-12,107758.51498806637
2019-03-13,108490.12702187742
2019-03-14,107081.16752347068
2019-03-15,108385.95021246246
2019-03-18,108572.32740101394
2019-03-19,108817.21281787589
2019-03-20,110325.63014770547
2019-03-21,111211.5185525697
2019-03-22,111040.87101140076
2019-03-25,111603.09201714266
2019-03-26,111441.75680598093
2019-03-27,111486.1252030246
2019-03-28,110881.7676487486
2019-03-29,111358.17656846435
2019-04-01,110742.48497100033
2019-04-02,111442.74959698459
2019-04-03,111088.02802383155
2019-04-04,111416.2349097257
2019-04-05,112221.01060750039
2019-04-08,112657.02973294441
2019-04-09,112673.17036406028
2019-04-10,113913.59579995823
2019-04-11,112122.79103559784
2019-04-12,112151.5364086451
2019-04-15,112279.0760216298
2019-04-16,111780.6715035261
2019-04-17,112275.86743861494
2019-04-18,112905.47411227749
2019-04-22,113048.01241984189
2019-04-23,115311.37338023796
2019-04-24,115484.73246668783
2019-04-25,116145.76684509194
2019-04-26,117071.15452411896
2019-04-29,116469.7083395017
2019-04-30,116047.8810245888
2019-05-01,115475.21414188645
2019-05-02,114329.37002993547
2019-05-03,116784.37258060055
2019-05-06,116649.75671493683
2019-05-07,115025.25171999767
2019-05-08,114132.71090594801
2019-05-09,114265.11379337512
2019-05-10,114359.85897030585
2019-05-13,113356.65667660262
2019-05-14,113322.04913929405
2019-05-15,114375.08598789011
2019-05-16,113923.02011020707
2019-05-17,113211.84317521317
2019-05-20,112290.68301919289
2019-05-21,112384.81390260419
2019-05-22,112706.83559820993
2019-05-23,113681.05681589992
2019-05-24,113886.0015331131
2019-05-28,114248.47698693386
2019-05-29,114370.45420346508
2019-05-30,115905.35168130227
2019-05-31,117933.61972538804
2019-06-03,119544.03272026326
2019-06-04,118898.57932898033
2019-06-05,118713.35891349378
2019-06-06,119606.78647247699
2019-06-07,121666.3663518535
2019-06-10,119915.32739766792
2019-06-11,119608.0598136798
2019-06-12,119979.68395372122
2019-06-13,121190.32105903236
2019-06-14,121291.03841366782
2019-06-17,121614.9810098479
2019-06-18,123185.14585959952
2019-06-19,124215.09977240057
2019-06-20,127659.34814122431
2019-06-21,127180.80603933717
2019-06-24,130070.34551029468
2019-06-25,129979.35728140717
2019-06-26,128023.22901028946
2019-06-27,128945.30067361271
2019-06-28,129266.54960677939
2019-07-01,126817.91069584698
2019-07-02,130438.90932908881
2019-07-03,132191.9607650349
2019-07-05,128841.04440535104
2019-07-08,127526.84476860218
2019-07-09,128120.51614529957
2019-07-10,129903.93770443386
2019-07-11,127134.67503697389
2019-07-12,128611.63724919244
2019-07-15,129563.30411780148
2019-07-16,127655.48762835194
2019-07-17,130391.85857480104
2019-07-18,132008.6531223905
2019-07-19,128680.10612608604
2019-07-22,129344.79288427686
2019-07-23,128240.96891745314
2019-07-24,129795.93613239673
2019-07-25,127530.91592070677
2019-07-26,128979.00042859832
2019-07-29,129343.67824223777
2019-07-30,129289.1642903407
2019-07-31,128212.05060334082
2019-08-01,133201.068824655
2019-08-02,133545.27264631196
2019-08-05,136422.74304094337
2019-08-06,139173.61545296677
2019-08-07,141057.35632413154
2019-08-08,142376.57762567984
2019-08-09,141492.22141176707
2019-08-12,146207.15914873814
2019-08-13,145014.03513167502
2019-08-14,149566.8909799542
2019-08-15,152709.43589806696
2019-08-16,150408.33184559026
2019-08-19,146144.91435557714
2019-08-20,149035.75057373755
2019-08-21,147438.34925837052
2019-08-22,145809.51036503445
2019-08-23,150346.24158614234
2019-08-26,150020.1017864672
2019-08-27,153356.71188531508
2019-08-28,153421.87525700493
2019-08-29,152349.28962428618
2019-08-30,152053.5539085137
2019-09-03,153835.1495445343
2019-09-04,155282.5629216284
2019-09-05,150237.91971354274
2019-09-06,150027.4240420072
2019-09-09,146731.01320628932
2019-09-10,142972.77643909943
2019-09-11,144491.77392133983
2019-09-12,144416.0852129287
2019-09-13,140357.0862691122
2019-09-16,142268.95701718927
2019-09-17,143644.8414229376
2019-09-18,143341.44302534277
2019-09-19,144372.19649616187
2019-09-20,146161.2215754259
2019-09-23,146862.01492996048
2019-09-24,147605.73131347387
2019-09-25,144192.43700129344
2019-09-26,144540.80874110895
2019-09-27,142888.32690983138
2019-09-30,142216.92455274024
2019-10-01,142335.96182339897
2019-10-02,142375.28684152567
2019-10-03,144312.2296718462
2019-10-04,145706.66300055268
2019-10-07,143513.25205143215
2019-10-08,144319.44367314337
2019-10-09,144014.85302435939
2019-10-10,141331.45855826055
2019-10-11,139557.6457792259
2019-10-14,140801.90318298008
2019-10-15,139061.0859635778
2019-10-16,139753.31446594672
2019-10-17,139792.11668953398
2019-10-18,138476.70672736253
2019-10-21,138249.37727588168
2019-10-22,138181.13894492123
2019-10-23,138765.4387224403
2019-10-24,140577.9869757671
2019-10-25,141532.90815460964
2019-10-28,141434.68729720055
2019-10-29,139757.753339816
2019-10-30,142475.40233522182
2019-10-31,144801.64073133483
2019-11-01,146308.93476215718
2019-11-04,145847.4254296545
2019-11-05,143055.91186943513
2019-11-06,143624.36852562003
2019-11-07,141069.77547760136
2019-11-08,140896.84449119063
2019-11-11,140455.91597172036
2019-11-12,141640.70017201555
2019-11-13,142439.24549885883
2019-11-14,143669.12840825698
2019-11-15,144662.50564149275
2019-11-18,145483.58542418608
2019-11-19,146543.57250513957
2019-11-20,146239.8116281586
2019-11-21,144581.847243461
2019-11-22,144716.44213512843
2019-11-25,146762.92898310226
2019-11-26,148209.78113522657
2019-11-27,148826.91471858378
2019-11-29,147866.88995506763
2019-12-02,144474.74623742138
2019-12-03,145922.34842526508
2019-12-04,145677.57766606778
2019-12-05,145545.35846609453
2019-12-06,145686.37425683113
2019-12-09,145124.9205241564
2019-12-10,145299.05460383958
2019-12-11,147503.51851668715
2019-12-12,146990.6679850389
2019-12-13,149025.10088510625
2019-12-16,150736.28149038606
2019-12-17,150791.73138362172
2019-12-18,150459.92836710226
2019-12-19,153851.8189152651
2019-12-20,155896.9830870513
2019-12-23,157295.23479774248
2019-12-24,158708.03791861623
2019-12-26,162955.8445173152
2019-12-27,162657.08336999788
2019-12-30,160268.57788367482
2019-12-31,160331.30380365218
2020-01-02,168114.02689473613
2020-01-03,167918.19023604726
2020-01-06,171287.72807205675
2020-01-07,171344.9240803107
2020-01-08,172226.5548540891
2020-01-09,174779.36542135963
2020-01-10,175460.13820685793
2020-01-13,178600.7873557051
2020-01-14,177248.2635741436
2020-01-15,178925.7009308234
2020-01-16,182305.66921724245
2020-01-17,184046.65691366277
2020-01-21,185136.05179272583
2020-01-22,186645.71979433973
2020-01-23,189101.60765710147
2020-01-24,186860.3223555922
2020-01-27,180572.0969072675
2020-01-28,180247.00972934882
2020-01-29,182808.96799316368
2020-01-30,183569.32495286694
2020-01-31,182832.58202950435
2020-02-03,183753.819330552
2020-02-04,182806.6050436435
2020-02-05,181972.99764614674
2020-02-06,185433.93787196456
2020-02-07,186565.45135301238
2020-02-10,190127.89037933474
2020-02-11,188784.03207873218
2020-02-12,190319.69577634032
2020-02-13,191783.48607022112
2020-02-14,193894.12643802218
2020-02-18,197637.2103804724
2020-02-19,201662.65977371216
2020-02-20,200715.94669155325
2020-02-21,199937.1837536451
2020-02-24,194872.04938588422
2020-02-25,190199.3715381205
2020-02-26,190563.85997364356
2020-02-27,190953.5788738432
2020-02-28,186627.2934424703
2020-03-02,187260.19673001225
2020-03-03,195676.85494986724
2020-03-04,194665.562153784
2020-03-05,204119.95272607525
2020-03-06,215268.69733641727
2020-03-09,220526.93768894474
2020-03-10,201591.1062178095
2020-03-11,191293.23330894072
2020-03-12,183059.54779860156
2020-03-13,173754.79456800167
2020-03-16,183314.1361500042
2020-03-17,169194.91716634095
2020-03-18,155493.09316299373
2020-03-19,156974.29073506634
2020-03-20,169731.34262730717
2020-03-23,183610.02754676912
2020-03-24,186388.76552152738
2020-03-25,183372.34298400424
2020-03-26,187437.22824642187
2020-03-27,188881.3447635239
2020-03-30,189347.19896294607
2020-03-31,181060.54473010934
2020-04-01,183346.37868997944
2020-04-02,187834.6865638888
2020-04-03,188741.04431452235
2020-04-06,195894.90558964998
2020-04-07,193329.56579348492
2020-04-08,191259.36076864504
2020-04-09,197866.87024774717
2020-04-13,200490.02450025926
2020-04-14,203392.4577470895
2020-04-15,204864.37017417938
2020-04-16,206977.03677980768
2020-04-17,200408.0915688909
2020-04-20,202492.5263434093
2020-04-21,199872.7880603046
2020-04-22,204688.65486853418
2020-04-23,208036.58012936788
2020-04-24,207679.03409562475
2020-04-27,203511.82076489658
2020-04-28,203860.470963643
2020-04-29,206450.24643044398
2020-04-30,200745.2690151907
2020-05-01,199614.72953184726
2020-05-04,200579.43848812892
2020-05-05,201506.47757372886
2020-05-06,196926.76192116406
2020-05-07,203489.04488115816
2020-05-08,201776.88683505234
2020-05-11,200690.47836634255
2020-05-12,199986.1406557922
2020-05-13,201700.77937582857
2020-05-14,206032.22279509032
2020-05-15,207590.43570508307
2020-05-18,204906.31520786282
2020-05-19,207092.7953135765
2020-05-20,210553.81851053168
2020-05-21,205869.58187286364
2020-05-22,208375.69955284207
2020-05-26,203075.84006288263
2020-05-27,203898.28887596374
2020-05-28,203682.8070507644
2020-05-29,208406.93725081024
2020-06-01,209512.2702079934
2020-06-02,209333.13289473817
2020-06-03,205724.41309674972
2020-06-04,204036.1589382901
2020-06-05,205681.77436893748
2020-06-08,210285.4817737075
2020-06-09,215462.62878698861
2020-06-10,223302.0081988488
2020-06-11,206971.9258168884
2020-06-12,209823.5999880818
2020-06-15,212310.3880733228
2020-06-16,214166.6669154933
2020-06-17,215431.33184778772
2020-06-18,216703.91211433028
2020-06-19,218606.47736550658
2020-06-22,222372.74057530763
2020-06-23,225148.34930984586
2020-06-24,220516.98025829112
2020-06-25,222666.51827636798
2020-06-26,221781.27200053236
2020-06-29,222609.1127457443
2020-06-30,225525.91924711986
2020-07-01,226434.83121107996
2020-07-02,228368.7112577732
2020-07-06,234045.39400007518
2020-07-07,234980.96794981213
2020-07-08,240714.97131737036
2020-07-09,246550.48388259462
2020-07-10,248000.8054371149
2020-07-13,237706.31324941566
2020-07-14,237564.67035374444
2020-07-15,237005.7645316538
2020-07-16,234696.36592422976
2020-07-17,236329.69173270476
2020-07-20,244518.84652795552
2020-07-21,239993.41347543983
2020-07-22,245345.30443090264
2020-07-23,243306.3539549763
2020-07-24,243221.36068039213
2020-07-27,251004.90981687355
2020-07-28,253028.89860381267
2020-07-29,256433.74530503436
2020-07-30,256858.99956447666
2020-07-31,262224.0349634954
2020-08-03,264193.13519987033
2020-08-04,274428.85576115025
2020-08-05,275994.65371787373
2020-08-06,286612.39146383584
2020-08-07,275106.38660918275
2020-08-10,271161.91308075737
2020-08-11,244230.0630964227
2020-08-12,246365.9026554701
2020-08-13,250517.63200859056
2020-08-14,248184.90077444192
2020-08-17,258735.3131705872
2020-08-18,266712.4046703571
2020-08-19,253246.22253524204
2020-08-20,262281.8760631311
2020-08-21,264295.37170592207
2020-08-24,265234.08731645066
2020-08-25,267657.1126197437
2020-08-26,275897.5953594899
2020-08-27,267363.0668424803
2020-08-28,272649.35860826576
2020-08-31,277475.2017750916
2020-09-01,286215.96132605505
2020-09-02,288972.3096709224
2020-09-03,270806.28666366485
2020-09-04,263509.94137430214
2020-09-08,260362.55260310933
2020-09-09,264402.246080833
2020-09-10,263058.38465825084
2020-09-11,263057.42449176253
2020-09-14,266307.30894255056
2020-09-15,266684.19472827984
2020-09-16,264308.8777151592
2020-09-17,262432.41566003475
2020-09-18,260196.32727936772
2020-09-21,257858.36427346725
2020-09-22,258661.60476915917
2020-09-23,250965.99289832148
2020-09-24,253149.68576009083
2020-09-25,254767.7355671772
2020-09-28,257480.49287973772
2020-09-29,258881.4977779674
2020-09-30,255501.2674649379
2020-10-01,259238.6472022211
2020-10-02,254684.64364057445
2020-10-05,252160.85119874388
2020-10-06,249165.13643486227
2020-10-07,249069.04177779032
2020-10-08,251494.5113602758
2020-10-09,256384.03581978357
2020-10-12,262453.3781395593
2020-10-13,261251.97063583552
2020-10-14,260176.06010353757
2020-10-15,257171.24903664525
2020-10-16,255263.59858915175
2020-10-19,252476.9078921979
2020-10-20,251106.59089789182
2020-10-21,251491.59451339403
2020-10-22,247178.72689689664
2020-10-23,248508.85344381153
2020-10-26,249310.47242769605
2020-10-27,252010.82118690113
2020-10-28,246967.64975377265
2020-10-29,244516.70086500503
2020-10-30,241369.75903854953
2020-11-02,244850.77387140467
2020-11-03,245182.708073419
2020-11-04,252788.67097050275
2020-11-05,258566.45600232366
2020-11-06,255475.41784141137
2020-11-09,235912.17829650128
2020-11-10,232060.85387066365
2020-11-11,234230.73341715685
2020-11-12,238533.75006483076
2020-11-13,240042.2290612943
2020-11-16,240231.58392967927
2020-11-17,240915.34587081763
2020-11-18,239984.23733683664
2020-11-19,241767.21235958266
2020-11-20,243743.64607199916
2020-11-23,239706.00061421006
2020-11-24,236079.36072045605
2020-11-25,236096.44538845582
2020-11-27,237753.7223366439
2020-11-30,236742.38428669207
2020-12-01,238022.8215937775
2020-12-02,237631.01565900532
2020-12-03,240562.61349406623
2020-12-04,237838.55656918522
2020-12-07,242660.1199592692
2020-12-08,244497.7194510461
2020-12-09,237929.36071028913
2020-12-10,239880.45784374303
