,v2.1b baseline,v2.3a +close-strength,v2.3b +gap-momentum,v2.3c +range-expansion,v2.3 (all three),SPY B&H,QQQ B&H,TQQQ B&H
2018,-0.0778269662758565,-0.08045286255685224,-0.054197671923574386,-0.08291763965522592,-0.020596964549020935,-0.07019303151710266,-0.08397873024564073,-0.33062527753725746
2019,0.17147953451175724,0.17046929934128574,0.3276357700205377,0.19711119575070124,0.18327110572351146,0.31223854399622253,0.38961553701803964,1.3383371000870246
2020,0.323414404843402,0.38223709739782197,0.4458172189887317,0.3422738434762682,0.3556656120355135,0.18331613630834087,0.484060983519097,1.1005200432809499
2021,0.2655438267367778,-0.04484680215596126,-0.04509476119422473,0.006581703651697968,-0.016766241395744008,0.2872877603538755,0.27419754015686393,0.829812777552428
2022,-0.16558125971318471,-0.1547903990466566,-0.16766138652475926,-0.15013632717876713,-0.16678210011295858,-0.18175355595499443,-0.32576987008993574,-0.7909001370698366
2023,0.31113691238503716,0.2916479108487211,0.28233431575201795,0.22882497555013614,0.34903679896563755,0.26175782304499107,0.5485553447204536,1.9804866862184505
2024,0.28355121697478936,0.2084893518556028,0.20599874380322758,0.2459727315695288,0.17739956910805765,0.24886459603923283,0.25578263602731144,0.5826771926582726
2025,0.2356618167638811,0.19774923410677947,0.23340061805376644,0.14492428054791962,0.20448071176480642,0.17719061307023454,0.2077254840592282,0.3435446238087323
2026,0.29425816275018013,0.29289672390037125,0.29244614247134004,0.2545372175696401,0.2895696782362347,0.09642826499881352,0.16951497088193812,0.47892055181330995
