,v2.1b baseline,v2.2a +ATR stop,v2.2b +DXY,v2.2c +min-veto,v2.2 (all three),SPY B&H,QQQ B&H,TQQQ B&H
2018,-0.07782639559860716,-0.08887917709845439,-0.020521152619737526,-0.09729791458113324,-0.08024398220953022,-0.07019326692880856,-0.0839782801521386,-0.3306254948089169
2019,0.17147944435970053,0.13740261945968313,0.11703095209246506,0.21075832924886906,0.1210994049669587,0.31223881629304384,0.38961545637875106,1.3383373524033062
2020,0.32341279208877727,0.4351569903413679,0.4237751630486768,0.3808881268501785,0.3157044356246601,0.18331609826922746,0.48406061353927576,1.1005198586982563
2021,0.26554356940238466,0.011576850461787025,-0.06958172100981563,0.100603910675094,0.14420690112768808,0.2872876222956082,0.27419716623232193,0.8298129383467996
2022,-0.1655808753420409,-0.1709202537908654,-0.14120207596833123,-0.1433800477717163,-0.17557954136655596,-0.18175374791126186,-0.32576976209268893,-0.7909001610817904
2023,0.31113666713013033,0.21041034851303753,0.269279219794768,0.20949642388070466,0.19599005768461297,0.2617579498645455,0.5485559401677802,1.9804870284822642
2024,0.2835511558111665,-0.03104948490406645,0.1789563732197068,0.16073722608894947,0.24094495332735155,0.24886454648491663,0.2557824465588818,0.5826773467738562
2025,0.23566178453235231,0.12409133858733767,0.22053284176280497,0.03795977307585008,0.15364157144807833,0.17719073744283165,0.20772548405922797,0.34354449297905676
2026,0.2942581731945899,0.32447314861158794,0.23314737062721003,0.20455433167832782,0.19316234068140026,0.09642826499881352,0.16951497088193812,0.4789205518133097
